Date,Ppt,SWC_5,SWC_10,SWC_20,T_5,T_10,T_20,Flag
2018-03-23 22:00:00,0.0,0.075,0.28,0.333,20.76,20.8,20.35,0
2018-03-23 23:00:00,0.0,0.075,0.279,0.332,20.41,20.56,20.29,0
2018-03-23 23:00:00,0.0,0.075,0.279,0.332,20.41,20.56,20.29,0
2018-03-23 23:00:00,0.0,0.075,0.279,0.332,20.41,20.56,20.29,0
2018-03-24 00:00:00,0.0,0.074,0.278,0.332,20.05,20.3,20.21,0
2018-03-24 00:00:00,0.0,0.074,0.278,0.332,20.05,20.3,20.21,0
2018-03-24 00:00:00,0.0,0.074,0.278,0.332,20.05,20.3,20.21,0
2018-03-24 01:00:00,0.0,0.074,0.277,0.332,19.74,20.07,20.12,0
2018-03-24 01:00:00,0.0,0.074,0.277,0.332,19.74,20.07,20.12,0
2018-03-24 01:00:00,0.0,0.074,0.277,0.332,19.74,20.07,20.12,0
2018-03-24 02:00:00,0.0,0.074,0.277,0.331,19.52,19.85,20.02,0
2018-03-24 02:00:00,0.0,0.074,0.277,0.331,19.52,19.85,20.02,0
2018-03-24 02:00:00,0.0,0.074,0.277,0.331,19.52,19.85,20.02,0
2018-03-24 03:00:00,0.0,0.074,0.276,0.331,19.38,19.68,19.91,0
2018-03-24 03:00:00,0.0,0.074,0.276,0.331,19.38,19.68,19.91,0
2018-03-24 03:00:00,0.0,0.074,0.276,0.331,19.38,19.68,19.91,0
2018-03-24 04:00:00,0.0,0.074,0.276,0.33,19.38,19.6,19.8,0
2018-03-24 04:00:00,0.0,0.074,0.276,0.33,19.38,19.6,19.8,0
2018-03-24 04:00:00,0.0,0.074,0.276,0.33,19.38,19.6,19.8,0
2018-03-24 05:00:00,0.0,0.074,0.276,0.329,19.4,19.55,19.72,0
2018-03-24 05:00:00,0.0,0.074,0.276,0.329,19.4,19.55,19.72,0
2018-03-24 05:00:00,0.0,0.074,0.276,0.329,19.4,19.55,19.72,0
2018-03-24 06:00:00,0.0,0.074,0.275,0.329,19.41,19.52,19.65,0
2018-03-24 06:00:00,0.0,0.074,0.275,0.329,19.41,19.52,19.65,0
2018-03-24 06:00:00,0.0,0.074,0.275,0.329,19.41,19.52,19.65,0
2018-03-24 07:00:00,0.0,0.074,0.275,0.329,19.39,19.48,19.6,0
2018-03-24 07:00:00,0.0,0.074,0.275,0.329,19.39,19.48,19.6,0
2018-03-24 07:00:00,0.0,0.074,0.275,0.329,19.39,19.48,19.6,0
2018-03-24 08:00:00,0.0,0.073,0.275,0.329,19.4,19.46,19.55,0
2018-03-24 08:00:00,0.0,0.073,0.275,0.329,19.4,19.46,19.55,0
2018-03-24 08:00:00,0.0,0.073,0.275,0.329,19.4,19.46,19.55,0
2018-03-24 09:00:00,0.0,0.074,0.275,0.328,19.51,19.48,19.51,0
2018-03-24 09:00:00,0.0,0.074,0.275,0.328,19.51,19.48,19.51,0
2018-03-24 09:00:00,0.0,0.074,0.275,0.328,19.51,19.48,19.51,0
2018-03-24 10:00:00,0.0,0.075,0.275,0.328,19.8,19.58,19.49,0
2018-03-24 10:00:00,0.0,0.075,0.275,0.328,19.8,19.58,19.49,0
2018-03-24 10:00:00,0.0,0.075,0.275,0.328,19.8,19.58,19.49,0
2018-03-24 11:00:00,0.0,0.075,0.275,0.328,20.28,19.8,19.49,0
2018-03-24 11:00:00,0.0,0.075,0.275,0.328,20.28,19.8,19.49,0
2018-03-24 11:00:00,0.0,0.075,0.275,0.328,20.28,19.8,19.49,0
2018-03-24 12:00:00,0.0,0.077,0.276,0.328,21.12,20.21,19.54,0
2018-03-24 12:00:00,0.0,0.077,0.276,0.328,21.12,20.21,19.54,0
2018-03-24 12:00:00,0.0,0.077,0.276,0.328,21.12,20.21,19.54,0
2018-03-24 13:00:00,0.0,0.079,0.279,0.327,22.78,20.94,19.65,0
2018-03-24 13:00:00,0.0,0.079,0.279,0.327,22.78,20.94,19.65,0
2018-03-24 13:00:00,0.0,0.079,0.279,0.327,22.78,20.94,19.65,0
2018-03-24 14:00:00,0.0,0.081,0.282,0.327,25.21,22.19,19.87,2097152
2018-03-24 14:00:00,0.0,0.081,0.282,0.327,25.21,22.19,19.87,2097152
2018-03-24 14:00:00,0.0,0.081,0.282,0.327,25.21,22.19,19.87,2097152
2018-03-24 15:00:00,0.0,0.083,0.286,0.328,27.32,23.63,20.28,2097152
2018-03-24 15:00:00,0.0,0.083,0.286,0.328,27.32,23.63,20.28,2097152
2018-03-24 15:00:00,0.0,0.083,0.286,0.328,27.32,23.63,20.28,2097152
2018-03-24 16:00:00,0.0,0.082,0.288,0.329,27.98,24.71,20.81,2097152
2018-03-24 16:00:00,0.0,0.082,0.288,0.329,27.98,24.71,20.81,2097152
2018-03-24 16:00:00,0.0,0.082,0.288,0.329,27.98,24.71,20.81,2097152
2018-03-24 17:00:00,0.0,0.082,0.289,0.33,27.78,25.15,21.36,2097152
2018-03-24 17:00:00,0.0,0.082,0.289,0.33,27.78,25.15,21.36,2097152
2018-03-24 17:00:00,0.0,0.082,0.289,0.33,27.78,25.15,21.36,2097152
2018-03-24 18:00:00,0.0,0.08,0.288,0.331,26.89,25.13,21.8,0
2018-03-24 18:00:00,0.0,0.08,0.288,0.331,26.89,25.13,21.8,0
2018-03-24 18:00:00,0.0,0.08,0.288,0.331,26.89,25.13,21.8,0
2018-03-24 19:00:00,0.0,0.079,0.287,0.332,25.81,24.75,22.1,0
2018-03-24 19:00:00,0.0,0.079,0.287,0.332,25.81,24.75,22.1,0
2018-03-24 19:00:00,0.0,0.079,0.287,0.332,25.81,24.75,22.1,0
2018-03-24 20:00:00,0.0,0.078,0.286,0.333,24.81,24.26,22.25,0
2018-03-24 20:00:00,0.0,0.078,0.286,0.333,24.81,24.26,22.25,0
2018-03-24 20:00:00,0.0,0.078,0.286,0.333,24.81,24.26,22.25,0
2018-03-24 21:00:00,0.0,0.077,0.284,0.333,23.99,23.75,22.28,0
2018-03-24 21:00:00,0.0,0.077,0.284,0.333,23.99,23.75,22.28,0
2018-03-24 21:00:00,0.0,0.077,0.284,0.333,23.99,23.75,22.28,0
2018-03-24 22:00:00,0.0,0.076,0.283,0.332,23.21,23.25,22.22,0
2018-03-24 22:00:00,0.0,0.076,0.283,0.332,23.21,23.25,22.22,0
2018-03-24 22:00:00,0.0,0.076,0.283,0.332,23.21,23.25,22.22,0
2018-03-24 23:00:00,0.0,0.075,0.281,0.332,22.47,22.75,22.12,0
2018-03-24 23:00:00,0.0,0.075,0.281,0.332,22.47,22.75,22.12,0
2018-03-24 23:00:00,0.0,0.075,0.281,0.332,22.47,22.75,22.12,0
2018-03-25 00:00:00,0.0,0.075,0.28,0.331,21.84,22.28,21.96,0
2018-03-25 00:00:00,0.0,0.075,0.28,0.331,21.84,22.28,21.96,0
2018-03-25 00:00:00,0.0,0.075,0.28,0.331,21.84,22.28,21.96,0
2018-03-25 01:00:00,0.0,0.075,0.279,0.33,21.52,21.9,21.79,0
2018-03-25 01:00:00,0.0,0.075,0.279,0.33,21.52,21.9,21.79,0
2018-03-25 01:00:00,0.0,0.075,0.279,0.33,21.52,21.9,21.79,0
2018-03-25 02:00:00,0.0,0.075,0.278,0.33,21.52,21.71,21.61,0
2018-03-25 02:00:00,0.0,0.075,0.278,0.33,21.52,21.71,21.61,0
2018-03-25 02:00:00,0.0,0.075,0.278,0.33,21.52,21.71,21.61,0
2018-03-25 03:00:00,0.0,0.075,0.278,0.329,21.54,21.62,21.47,0
2018-03-25 03:00:00,0.0,0.075,0.278,0.329,21.54,21.62,21.47,0
2018-03-25 03:00:00,0.0,0.075,0.278,0.329,21.54,21.62,21.47,0
2018-03-25 04:00:00,0.0,0.075,0.277,0.328,21.46,21.52,21.35,0
2018-03-25 04:00:00,0.0,0.075,0.277,0.328,21.46,21.52,21.35,0
2018-03-25 04:00:00,0.0,0.075,0.277,0.328,21.46,21.52,21.35,0
2018-03-25 05:00:00,0.0,0.075,0.277,0.328,21.36,21.43,21.26,0
2018-03-25 05:00:00,0.0,0.075,0.277,0.328,21.36,21.43,21.26,0
2018-03-25 05:00:00,0.0,0.075,0.277,0.328,21.36,21.43,21.26,0
2018-03-25 06:00:00,0.0,0.075,0.277,0.328,21.27,21.33,21.18,0
2018-03-25 06:00:00,0.0,0.075,0.277,0.328,21.27,21.33,21.18,0
2018-03-25 06:00:00,0.0,0.075,0.277,0.328,21.27,21.33,21.18,0
2018-03-25 07:00:00,0.0,0.075,0.276,0.327,21.19,21.24,21.09,0
2018-03-25 07:00:00,0.0,0.075,0.276,0.327,21.19,21.24,21.09,0
2018-03-25 07:00:00,0.0,0.075,0.276,0.327,21.19,21.24,21.09,0
2018-03-25 08:00:00,0.0,0.075,0.276,0.327,21.19,21.17,21.03,0
2018-03-25 08:00:00,0.0,0.075,0.276,0.327,21.19,21.17,21.03,0
2018-03-25 08:00:00,0.0,0.075,0.276,0.327,21.19,21.17,21.03,0
2018-03-25 09:00:00,0.0,0.075,0.276,0.327,21.37,21.19,20.97,0
2018-03-25 09:00:00,0.0,0.075,0.276,0.327,21.37,21.19,20.97,0
2018-03-25 09:00:00,0.0,0.075,0.276,0.327,21.37,21.19,20.97,0
2018-03-25 10:00:00,0.0,0.075,0.276,0.326,21.89,21.37,20.93,0
2018-03-25 10:00:00,0.0,0.075,0.276,0.326,21.89,21.37,20.93,0
2018-03-25 10:00:00,0.0,0.075,0.276,0.326,21.89,21.37,20.93,0
2018-03-25 11:00:00,0.0,0.076,0.277,0.326,22.34,21.66,20.94,0
2018-03-25 11:00:00,0.0,0.076,0.277,0.326,22.34,21.66,20.94,0
2018-03-25 11:00:00,0.0,0.076,0.277,0.326,22.34,21.66,20.94,0
2018-03-25 12:00:00,0.0,0.077,0.277,0.326,22.66,21.88,20.99,0
2018-03-25 12:00:00,0.0,0.077,0.277,0.326,22.66,21.88,20.99,0
2018-03-25 12:00:00,0.0,0.077,0.277,0.326,22.66,21.88,20.99,0
2018-03-25 13:00:00,0.0,0.077,0.278,0.326,23.1,22.16,21.08,0
2018-03-25 13:00:00,0.0,0.077,0.278,0.326,23.1,22.16,21.08,0
2018-03-25 13:00:00,0.0,0.077,0.278,0.326,23.1,22.16,21.08,0
2018-03-25 14:00:00,0.0,0.077,0.279,0.326,23.66,22.54,21.18,0
2018-03-25 14:00:00,0.0,0.077,0.279,0.326,23.66,22.54,21.18,0
2018-03-25 14:00:00,0.0,0.077,0.279,0.326,23.66,22.54,21.18,0
2018-03-25 15:00:00,0.0,0.078,0.279,0.326,24.11,22.83,21.32,0
2018-03-25 15:00:00,0.0,0.078,0.279,0.326,24.11,22.83,21.32,0
2018-03-25 15:00:00,0.0,0.078,0.279,0.326,24.11,22.83,21.32,0
2018-03-25 16:00:00,0.0,0.079,0.281,0.325,25.59,23.55,21.48,2097152
2018-03-25 16:00:00,0.0,0.079,0.281,0.325,25.59,23.55,21.48,2097152
2018-03-25 16:00:00,0.0,0.079,0.281,0.325,25.59,23.55,21.48,2097152
2018-03-25 17:00:00,0.0,0.08,0.282,0.326,26.38,24.24,21.72,2097152
2018-03-25 17:00:00,0.0,0.08,0.282,0.326,26.38,24.24,21.72,2097152
2018-03-25 17:00:00,0.0,0.08,0.282,0.326,26.38,24.24,21.72,2097152
2018-03-25 18:00:00,0.0,0.079,0.283,0.326,26.29,24.56,22.01,0
2018-03-25 18:00:00,0.0,0.079,0.283,0.326,26.29,24.56,22.01,0
2018-03-25 18:00:00,0.0,0.079,0.283,0.326,26.29,24.56,22.01,0
2018-03-25 19:00:00,0.0,0.078,0.283,0.327,25.45,24.43,22.26,0
2018-03-25 19:00:00,0.0,0.078,0.283,0.327,25.45,24.43,22.26,0
2018-03-25 19:00:00,0.0,0.078,0.283,0.327,25.45,24.43,22.26,0
2018-03-25 20:00:00,0.0,0.077,0.281,0.327,24.46,24.0,22.4,0
2018-03-25 20:00:00,0.0,0.077,0.281,0.327,24.46,24.0,22.4,0
2018-03-25 20:00:00,0.0,0.077,0.281,0.327,24.46,24.0,22.4,0
2018-03-25 21:00:00,0.0,0.076,0.28,0.327,23.69,23.53,22.43,0
2018-03-25 21:00:00,0.0,0.076,0.28,0.327,23.69,23.53,22.43,0
2018-03-25 21:00:00,0.0,0.076,0.28,0.327,23.69,23.53,22.43,0
2018-03-25 22:00:00,0.0,0.076,0.279,0.327,23.32,23.21,22.37,0
2018-03-25 22:00:00,0.0,0.076,0.279,0.327,23.32,23.21,22.37,0
2018-03-25 22:00:00,0.0,0.076,0.279,0.327,23.32,23.21,22.37,0
2018-03-25 23:00:00,0.0,0.075,0.278,0.327,23.05,22.97,22.29,0
2018-03-25 23:00:00,0.0,0.075,0.278,0.327,23.05,22.97,22.29,0
2018-03-25 23:00:00,0.0,0.075,0.278,0.327,23.05,22.97,22.29,0
2018-03-26 00:00:00,0.0,0.075,0.277,0.326,22.77,22.75,22.2,0
2018-03-26 00:00:00,0.0,0.075,0.277,0.326,22.77,22.75,22.2,0
2018-03-26 00:00:00,0.0,0.075,0.277,0.326,22.77,22.75,22.2,0
2018-03-26 01:00:00,0.0,0.075,0.277,0.326,22.44,22.53,22.12,0
2018-03-26 01:00:00,0.0,0.075,0.277,0.326,22.44,22.53,22.12,0
2018-03-26 01:00:00,0.0,0.075,0.277,0.326,22.44,22.53,22.12,0
2018-03-26 02:00:00,0.0,0.075,0.276,0.325,22.15,22.3,22.02,0
2018-03-26 02:00:00,0.0,0.075,0.276,0.325,22.15,22.3,22.02,0
2018-03-26 02:00:00,0.0,0.075,0.276,0.325,22.15,22.3,22.02,0
2018-03-26 03:00:00,0.0,0.074,0.275,0.325,21.95,22.11,21.91,0
2018-03-26 03:00:00,0.0,0.074,0.275,0.325,21.95,22.11,21.91,0
2018-03-26 03:00:00,0.0,0.074,0.275,0.325,21.95,22.11,21.91,0
2018-03-26 04:00:00,0.0,0.074,0.275,0.324,21.77,21.94,21.81,0
2018-03-26 04:00:00,0.0,0.074,0.275,0.324,21.77,21.94,21.81,0
2018-03-26 04:00:00,0.0,0.074,0.275,0.324,21.77,21.94,21.81,0
2018-03-26 05:00:00,0.0,0.074,0.274,0.324,21.6,21.78,21.71,0
2018-03-26 05:00:00,0.0,0.074,0.274,0.324,21.6,21.78,21.71,0
2018-03-26 05:00:00,0.0,0.074,0.274,0.324,21.6,21.78,21.71,0
2018-03-26 06:00:00,0.0,0.074,0.273,0.323,21.43,21.63,21.61,0
2018-03-26 06:00:00,0.0,0.074,0.273,0.323,21.43,21.63,21.61,0
2018-03-26 06:00:00,0.0,0.074,0.273,0.323,21.43,21.63,21.61,0
2018-03-26 07:00:00,0.0,0.074,0.273,0.323,21.25,21.49,21.52,0
2018-03-26 07:00:00,0.0,0.074,0.273,0.323,21.25,21.49,21.52,0
2018-03-26 07:00:00,0.0,0.074,0.273,0.323,21.25,21.49,21.52,0
2018-03-26 08:00:00,0.0,0.074,0.272,0.323,21.12,21.35,21.42,0
2018-03-26 08:00:00,0.0,0.074,0.272,0.323,21.12,21.35,21.42,0
2018-03-26 08:00:00,0.0,0.074,0.272,0.323,21.12,21.35,21.42,0
2018-03-26 09:00:00,0.0,0.074,0.272,0.322,21.13,21.27,21.33,0
2018-03-26 09:00:00,0.0,0.074,0.272,0.322,21.13,21.27,21.33,0
2018-03-26 09:00:00,0.0,0.074,0.272,0.322,21.13,21.27,21.33,0
2018-03-26 10:00:00,0.0,0.075,0.272,0.322,21.53,21.34,21.25,0
2018-03-26 10:00:00,0.0,0.075,0.272,0.322,21.53,21.34,21.25,0
2018-03-26 10:00:00,0.0,0.075,0.272,0.322,21.53,21.34,21.25,0
2018-03-26 11:00:00,0.0,0.076,0.273,0.321,22.37,21.65,21.22,0
2018-03-26 11:00:00,0.0,0.076,0.273,0.321,22.37,21.65,21.22,0
2018-03-26 11:00:00,0.0,0.076,0.273,0.321,22.37,21.65,21.22,0
2018-03-26 12:00:00,0.0,0.077,0.275,0.321,23.65,22.24,21.26,0
2018-03-26 12:00:00,0.0,0.077,0.275,0.321,23.65,22.24,21.26,0
2018-03-26 12:00:00,0.0,0.077,0.275,0.321,23.65,22.24,21.26,0
2018-03-26 13:00:00,0.0,0.079,0.277,0.321,25.25,23.1,21.42,0
2018-03-26 13:00:00,0.0,0.079,0.277,0.321,25.25,23.1,21.42,0
2018-03-26 13:00:00,0.0,0.079,0.277,0.321,25.25,23.1,21.42,0
2018-03-26 14:00:00,0.0,0.08,0.28,0.321,26.81,24.12,21.7,2097152
2018-03-26 14:00:00,0.0,0.08,0.28,0.321,26.81,24.12,21.7,2097152
2018-03-26 14:00:00,0.0,0.08,0.28,0.321,26.81,24.12,21.7,2097152
2018-03-26 15:00:00,0.0,0.081,0.282,0.321,28.09,25.13,22.08,2097152
2018-03-26 15:00:00,0.0,0.081,0.282,0.321,28.09,25.13,22.08,2097152
2018-03-26 15:00:00,0.0,0.081,0.282,0.321,28.09,25.13,22.08,2097152
2018-03-26 16:00:00,0.0,0.081,0.283,0.322,28.83,25.95,22.52,2097152
2018-03-26 16:00:00,0.0,0.081,0.283,0.322,28.83,25.95,22.52,2097152
2018-03-26 16:00:00,0.0,0.081,0.283,0.322,28.83,25.95,22.52,2097152
2018-03-26 17:00:00,0.0,0.08,0.284,0.323,28.93,26.43,22.95,2097152
2018-03-26 17:00:00,0.0,0.08,0.284,0.323,28.93,26.43,22.95,2097152
2018-03-26 17:00:00,0.0,0.08,0.284,0.323,28.93,26.43,22.95,2097152
2018-03-26 18:00:00,0.0,0.079,0.284,0.323,28.34,26.52,23.33,0
2018-03-26 18:00:00,0.0,0.079,0.284,0.323,28.34,26.52,23.33,0
2018-03-26 18:00:00,0.0,0.079,0.284,0.323,28.34,26.52,23.33,0
2018-03-26 19:00:00,0.0,0.077,0.283,0.324,27.24,26.18,23.59,0
2018-03-26 19:00:00,0.0,0.077,0.283,0.324,27.24,26.18,23.59,0
2018-03-26 19:00:00,0.0,0.077,0.283,0.324,27.24,26.18,23.59,0
2018-03-26 20:00:00,0.0,0.076,0.281,0.324,26.19,25.66,23.72,0
2018-03-26 20:00:00,0.0,0.076,0.281,0.324,26.19,25.66,23.72,0
2018-03-26 20:00:00,0.0,0.076,0.281,0.324,26.19,25.66,23.72,0
2018-03-26 21:00:00,0.0,0.075,0.28,0.324,25.36,25.13,23.74,0
2018-03-26 21:00:00,0.0,0.075,0.28,0.324,25.36,25.13,23.74,0
2018-03-26 21:00:00,0.0,0.075,0.28,0.324,25.36,25.13,23.74,0
2018-03-26 22:00:00,0.0,0.075,0.279,0.324,24.71,24.69,23.66,0
2018-03-26 22:00:00,0.0,0.075,0.279,0.324,24.71,24.69,23.66,0
2018-03-26 22:00:00,0.0,0.075,0.279,0.324,24.71,24.69,23.66,0
2018-03-26 23:00:00,0.0,0.074,0.277,0.323,24.29,24.31,23.54,0
2018-03-26 23:00:00,0.0,0.074,0.277,0.323,24.29,24.31,23.54,0
2018-03-26 23:00:00,0.0,0.074,0.277,0.323,24.29,24.31,23.54,0
2018-03-27 00:00:00,0.0,0.074,0.276,0.323,23.96,24.01,23.41,0
2018-03-27 00:00:00,0.0,0.074,0.276,0.323,23.96,24.01,23.41,0
2018-03-27 00:00:00,0.0,0.074,0.276,0.323,23.96,24.01,23.41,0
2018-03-27 01:00:00,0.0,0.074,0.276,0.322,23.68,23.77,23.27,0
2018-03-27 01:00:00,0.0,0.074,0.276,0.322,23.68,23.77,23.27,0
2018-03-27 01:00:00,0.0,0.074,0.276,0.322,23.68,23.77,23.27,0
2018-03-27 02:00:00,0.0,0.073,0.275,0.321,23.38,23.52,23.16,0
2018-03-27 02:00:00,0.0,0.073,0.275,0.321,23.38,23.52,23.16,0
2018-03-27 02:00:00,0.0,0.073,0.275,0.321,23.38,23.52,23.16,0
2018-03-27 03:00:00,0.0,0.073,0.274,0.321,23.12,23.29,23.02,0
2018-03-27 03:00:00,0.0,0.073,0.274,0.321,23.12,23.29,23.02,0
2018-03-27 03:00:00,0.0,0.073,0.274,0.321,23.12,23.29,23.02,0
2018-03-27 04:00:00,0.0,0.073,0.273,0.32,22.9,23.08,22.89,0
2018-03-27 04:00:00,0.0,0.073,0.273,0.32,22.9,23.08,22.89,0
2018-03-27 04:00:00,0.0,0.073,0.273,0.32,22.9,23.08,22.89,0
2018-03-27 05:00:00,0.0,0.072,0.273,0.32,22.72,22.9,22.77,0
2018-03-27 05:00:00,0.0,0.072,0.273,0.32,22.72,22.9,22.77,0
2018-03-27 05:00:00,0.0,0.072,0.273,0.32,22.72,22.9,22.77,0
2018-03-27 06:00:00,0.0,0.072,0.272,0.319,22.55,22.74,22.65,0
2018-03-27 06:00:00,0.0,0.072,0.272,0.319,22.55,22.74,22.65,0
2018-03-27 06:00:00,0.0,0.072,0.272,0.319,22.55,22.74,22.65,0
2018-03-27 07:00:00,0.0,0.073,0.272,0.319,22.4,22.58,22.54,0
2018-03-27 07:00:00,0.0,0.073,0.272,0.319,22.4,22.58,22.54,0
2018-03-27 07:00:00,0.0,0.073,0.272,0.319,22.4,22.58,22.54,0
2018-03-27 08:00:00,0.0,0.072,0.271,0.318,22.28,22.45,22.44,0
2018-03-27 08:00:00,0.0,0.072,0.271,0.318,22.28,22.45,22.44,0
