Station,Satellite,Max Distance,MSE,MAE,MAE Percentage,Count,Overall_MSE,Overall_MAE,Overall_MAE_Percentage,Min_MSE,Min_MSE_Distance,Min_MAE,Min_MAE_Distance,Min_MAE_Percentage,Min_MAE_Percentage_Distance
1,AMSR,65,0.002678721856093567,0.04287724645332711,37.135327672393906,1123,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,70,0.002678721856093567,0.04287724645332711,37.135327672393906,1123,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,75,0.002682258851816015,0.04290818028185453,37.12817936766613,1125,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,80,0.0026930484747324027,0.0430174667667133,37.02336046028118,1137,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,85,0.0026983950970892166,0.04307733678368593,37.0315185067281,1143,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,90,0.0026971585742072437,0.043072402205313484,37.091417226684904,1158,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,95,0.0026798512369128934,0.04289133460074988,36.829757119267356,1182,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,100,0.0026805460702418594,0.042907946463755606,36.72866138300378,1207,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,105,0.002680830593324326,0.04286633909844157,36.58244233340378,1223,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,110,0.0026686396681141174,0.04274272563286816,36.439364618670915,1231,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,115,0.0026699962884439337,0.042776602597080195,36.40974614143307,1235,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,120,0.002671322412336463,0.04281740189727795,36.41711472410123,1239,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,125,0.002671322412336463,0.04281740189727795,36.41711472410123,1239,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,130,0.002671322412336463,0.04281740189727795,36.41711472410123,1239,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,135,0.002671322412336463,0.04281740189727795,36.41711472410123,1239,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,140,0.002671322412336463,0.04281740189727795,36.41711472410123,1239,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
