Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
Bi-LSTM,SWC_5,24,6,2,0.03765813633799553,0.047312695533037186
Bi-LSTM,SWC_5,24,6,3,0.03624235466122627,0.030821308493614197
Bi-LSTM,SWC_5,24,6,4,0.03442695364356041,0.035870686173439026
Bi-LSTM,SWC_5,24,6,5,0.03198401257395744,0.03124658390879631
Bi-LSTM,SWC_5,24,6,6,0.030079374089837074,0.03511983901262283
Bi-LSTM,SWC_5,24,6,7,0.028120581060647964,0.044219836592674255
Bi-LSTM,SWC_5,24,6,8,0.02619919553399086,0.04817675054073334
Bi-LSTM,SWC_5,24,6,9,0.024540701881051064,0.042012713849544525
Bi-LSTM,SWC_5,24,6,10,0.02198653854429722,0.045741550624370575
LSTM_Attention,SWC_5,24,6,1,0.09774765372276306,0.060724396258592606
LSTM_Attention,SWC_5,24,6,2,0.05021929368376732,0.05383734405040741
LSTM_Attention,SWC_5,24,6,3,0.04133417457342148,0.05228620022535324
LSTM_Attention,SWC_5,24,6,4,0.03663347288966179,0.0497729517519474
LSTM_Attention,SWC_5,24,6,5,0.032805390655994415,0.054182011634111404
LSTM_Attention,SWC_5,24,6,6,0.030567742884159088,0.048546575009822845
LSTM_Attention,SWC_5,24,6,7,0.028858240693807602,0.05319525673985481
LSTM_Attention,SWC_5,24,6,8,0.02687101997435093,0.054024793207645416
LSTM_Attention,SWC_5,24,6,9,0.02499992400407791,0.05252719298005104
LSTM_Attention,SWC_5,24,6,10,0.023833077400922775,0.05051204562187195
BiLSTM_Attention,SWC_5,24,6,1,0.05918523669242859,0.034956786781549454
BiLSTM_Attention,SWC_5,24,6,2,0.03713343292474747,0.03408762812614441
BiLSTM_Attention,SWC_5,24,6,3,0.03436916321516037,0.0369366891682148
BiLSTM_Attention,SWC_5,24,6,4,0.03247750177979469,0.03639502450823784
BiLSTM_Attention,SWC_5,24,6,5,0.030250199139118195,0.03715154156088829
BiLSTM_Attention,SWC_5,24,6,6,0.028126446530222893,0.039517130702733994
BiLSTM_Attention,SWC_5,24,6,7,0.02629789337515831,0.04045134410262108
BiLSTM_Attention,SWC_5,24,6,8,0.024266045540571213,0.038447048515081406
BiLSTM_Attention,SWC_5,24,6,9,0.022422458976507187,0.03701740503311157
BiLSTM_Attention,SWC_5,24,6,10,0.021529670804739,0.04027005285024643
