rnn,y_true,shift_bl,ARIMA
0.41648477,0.495049504950495,0.4108910891089109,0.26950294036188027
0.41898677,0.495049504950495,0.4158415841584159,0.2694894612645309
0.42164195,0.495049504950495,0.4207920792079208,0.2694759821671815
0.42449108,0.495049504950495,0.4207920792079208,0.2694625030698321
0.42904186,0.495049504950495,0.4257425742574258,0.2694490239724827
0.42885846,0.495049504950495,0.4257425742574258,0.2694355448751333
0.43115819,0.495049504950495,0.4207920792079208,0.26942206577778394
0.4332186,0.495049504950495,0.4207920792079208,0.26940858668043455
0.43655983,0.4900990099009901,0.4158415841584159,0.26939510758308516
0.4398602,0.4900990099009901,0.4158415841584159,0.26938162848573577
0.44243065,0.4851485148514851,0.4158415841584159,0.2693681493883864
0.4434798,0.4851485148514851,0.4108910891089109,0.269354670291037
0.44199955,0.4851485148514851,0.4108910891089109,0.2693411911936876
0.4390632,0.4801980198019802,0.400990099009901,0.2693277120963382
0.43580195,0.4801980198019802,0.400990099009901,0.2693142329989888
0.43253452,0.4801980198019802,0.396039603960396,0.26930075390163943
0.42986935,0.4801980198019802,0.396039603960396,0.26928727480429004
0.42641586,0.4801980198019802,0.396039603960396,0.26927379570694066
0.42270923,0.4752475247524752,0.396039603960396,0.26926031660959127
0.421357,0.4752475247524752,0.396039603960396,0.2692468375122419
0.42133644,0.4752475247524752,0.396039603960396,0.2692333584148925
0.42292702,0.4752475247524752,0.396039603960396,0.2692198793175431
0.42251885,0.4752475247524752,0.396039603960396,0.2692064002201937
0.42312223,0.4752475247524752,0.396039603960396,0.2691929211228443
0.4246531,0.4752475247524752,0.396039603960396,0.26917944202549493
0.428114,0.4752475247524752,0.400990099009901,0.26916596292814554
0.4276735,0.4752475247524752,0.400990099009901,0.26915248383079615
0.4258302,0.4801980198019802,0.400990099009901,0.26913900473344676
0.42336458,0.4801980198019802,0.400990099009901,0.2691255256360974
0.42546448,0.4801980198019802,0.400990099009901,0.269112046538748
0.42813334,0.4752475247524752,0.400990099009901,0.2690985674413986
0.43217888,0.4752475247524752,0.400990099009901,0.2690850883440492
0.43559384,0.4752475247524752,0.400990099009901,0.2690716092466998
0.4359473,0.4702970297029702,0.396039603960396,0.2690581301493504
0.43610796,0.4702970297029702,0.396039603960396,0.26904465105200104
0.43624336,0.4653465346534653,0.396039603960396,0.26903117195465165
0.43405217,0.4653465346534653,0.396039603960396,0.26901769285730226
0.4323433,0.4653465346534653,0.3910891089108911,0.26900421375995287
0.4296403,0.4603960396039603,0.3910891089108911,0.2689907346626035
0.42505527,0.4603960396039603,0.3910891089108911,0.2689772555652541
0.4232121,0.4603960396039603,0.3910891089108911,0.2689637764679047
0.4213511,0.4554455445544554,0.3910891089108911,0.2689502973705553
0.42121738,0.4554455445544554,0.3910891089108911,0.2689368182732059
0.4191566,0.4554455445544554,0.3910891089108911,0.26892333917585654
0.4180827,0.4554455445544554,0.3910891089108911,0.26890986007850715
0.41725832,0.4554455445544554,0.3910891089108911,0.26889638098115776
0.41251594,0.4554455445544554,0.3910891089108911,0.26888290188380837
0.41323042,0.4554455445544554,0.3910891089108911,0.268869422786459
0.41442913,0.4554455445544554,0.3910891089108911,0.2688559436891096
0.41573122,0.4554455445544554,0.396039603960396,0.2688424645917602
0.42011994,0.4603960396039603,0.396039603960396,0.2688289854944108
0.42229995,0.4603960396039603,0.396039603960396,0.2688155063970614
0.4239896,0.4603960396039603,0.396039603960396,0.26880202729971203
0.42534953,0.4603960396039603,0.396039603960396,0.26878854820236264
0.42771265,0.4603960396039603,0.396039603960396,0.26877506910501325
0.4298318,0.4554455445544554,0.396039603960396,0.26876159000766386
0.42837995,0.4554455445544554,0.396039603960396,0.2687481109103145
0.42484155,0.4554455445544554,0.396039603960396,0.2687346318129651
0.42326623,0.4504950495049504,0.3910891089108911,0.2687211527156157
0.42271256,0.4504950495049504,0.3910891089108911,0.2687076736182663
0.42160672,0.4504950495049504,0.3910891089108911,0.2686941945209169
0.42055184,0.4455445544554455,0.3910891089108911,0.26868071542356753
0.41999856,0.4455445544554455,0.3910891089108911,0.26866723632621814
0.41806167,0.4455445544554455,0.3910891089108911,0.26865375722886875
0.41546512,0.4455445544554455,0.3910891089108911,0.26864027813151936
0.41278324,0.4405940594059406,0.3861386138613861,0.26862679903416997
0.41065282,0.4405940594059406,0.3861386138613861,0.2686133199368206
0.40954465,0.4405940594059406,0.3861386138613861,0.2685998408394712
0.40845457,0.4405940594059406,0.3861386138613861,0.2685863617421218
0.4078931,0.4405940594059406,0.3861386138613861,0.2685728826447724
0.40672353,0.4405940594059406,0.3861386138613861,0.268559403547423
0.40437213,0.4405940594059406,0.3861386138613861,0.26854592445007364
0.40247408,0.4405940594059406,0.3861386138613861,0.26853244535272425
0.40069106,0.4405940594059406,0.3861386138613861,0.26851896625537486
0.40040967,0.4405940594059406,0.3861386138613861,0.26850548715802547
0.39982486,0.4405940594059406,0.3861386138613861,0.2684920080606761
0.4013164,0.4405940594059406,0.3861386138613861,0.2684785289633267
0.4055878,0.4405940594059406,0.3910891089108911,0.2684650498659773
0.40933567,0.4405940594059406,0.3861386138613861,0.2684515707686279
0.41464412,0.4405940594059406,0.3861386138613861,0.2684380916712785
0.41866288,0.4405940594059406,0.3861386138613861,0.26842461257392913
0.42122665,0.4405940594059406,0.3861386138613861,0.26841113347657974
0.42391282,0.4405940594059406,0.3861386138613861,0.26839765437923035
0.42488354,0.4405940594059406,0.3861386138613861,0.26838417528188097
0.42362505,0.4405940594059406,0.3861386138613861,0.2683706961845316
0.4219429,0.4405940594059406,0.3861386138613861,0.2683572170871822
0.4183557,0.4405940594059406,0.3861386138613861,0.2683437379898328
0.41986892,0.4405940594059406,0.3861386138613861,0.2683302588924834
0.41763717,0.4405940594059406,0.3861386138613861,0.268316779795134
0.42605555,0.4405940594059406,0.3861386138613861,0.26830330069778463
0.43043292,0.4405940594059406,0.3861386138613861,0.26828982160043524
0.43034232,0.4405940594059406,0.6534653465346535,0.26827634250308585
