Date,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Tair,RH,Windspeed,Winddirection,Srad,Latitude,Longitude,Sat_SM_SMAP,Sat_SM_AMSR,distance_AMSR,distance_SMAP,distance_AMSR,distance_AMSR,distance_SMAP
2015-07-08,0.0,0.073,0.125,0.105,0.107,34.77,32.01,30.52,29.87,29.16,38.67,3.688,197.6,907.03,,,,,,,,,
2015-07-09,0.0,0.072,0.125,0.105,0.106,34.38,31.65,30.37,30.0,28.73,52.64,3.443,185.0,960.22,,,,,,,,,
2015-07-10,0.0,0.069,0.123,0.104,0.105,33.26,31.09,30.3,30.26,29.09,49.22,3.168,195.6,857.66,,,,,,,,,
2015-07-11,0.0,0.069,0.123,0.104,0.104,35.3,32.16,30.62,30.36,29.41,45.13,2.297,190.4,969.96,,,,,,,,,
2015-07-12,0.0,0.068,0.123,0.104,0.104,36.14,32.9,31.26,30.69,30.29,47.49,2.509,201.6,969.26,,,,,,,,,
2015-07-13,0.0,0.068,0.122,0.103,0.103,36.71,33.56,31.97,31.14,31.33,44.38,2.614,207.5,962.66,,,,,,,,,
2015-07-14,0.0,0.067,0.121,0.103,0.102,36.78,33.61,32.06,31.46,32.3,29.39,2.568,199.9,973.78,,,,,,,,,
2015-07-15,0.0,0.066,0.12,0.102,0.102,36.63,33.5,32.04,31.66,30.03,45.7,2.396,192.4,972.74,,,,,,,,,
2015-07-16,0.0,0.066,0.119,0.102,0.101,36.5,33.44,32.04,31.8,29.69,44.79,2.557,203.8,975.17,30.3989,-98.6105,,,,,,,
2015-07-17,0.0,0.066,0.118,0.102,0.101,36.97,33.83,32.35,31.91,30.64,47.16,2.879,186.3,971.7,,,,,,,,,
2015-07-18,0.0,0.065,0.118,0.102,0.1,37.02,34.02,32.62,32.11,31.04,48.3,3.075,193.5,959.88,30.3989,-98.6105,,,,,,,
2015-07-19,0.0,0.065,0.118,0.101,0.1,37.64,34.6,33.06,32.3,30.52,53.38,3.13,193.2,955.01,,,,,,,,,
2015-07-20,0.0,0.065,0.117,0.101,0.099,37.66,34.6,33.15,32.57,32.14,38.9,2.525,191.0,961.96,,,,,,,,,
2015-07-21,0.0,0.064,0.116,0.101,0.099,37.89,34.79,33.32,32.76,31.83,43.16,2.787,191.5,957.09,,,,,,,,,
2015-07-22,0.0,0.064,0.116,0.1,0.099,37.83,34.91,33.53,32.92,30.43,50.2,2.587,189.1,907.73,,,,,,,,,
2015-07-23,0.0,0.064,0.115,0.1,0.098,37.08,34.1,32.91,32.91,31.5,40.32,2.939,195.7,948.75,,,,,,,,,
2015-07-24,0.0,0.064,0.115,0.1,0.098,38.14,34.83,33.26,32.92,30.82,47.09,2.545,187.3,910.16,,,,,,,,,
2015-07-25,0.0,0.064,0.114,0.099,0.098,38.29,35.0,33.48,33.12,31.84,42.01,1.838,186.8,945.97,,,,,,,,,
2015-07-26,0.0,0.064,0.114,0.099,0.097,39.08,35.69,34.09,33.35,33.54,44.51,1.792,165.2,939.71,30.3989,-98.6105,,,,,,,
2015-07-27,0.0,0.064,0.113,0.099,0.097,38.84,35.52,33.98,33.45,32.63,41.37,2.722,178.7,939.71,,,,,,,,,
2015-07-28,0.0,0.063,0.112,0.099,0.097,37.67,34.62,33.49,33.52,30.39,54.33,2.76,187.8,935.54,,,,,,,,,
2015-07-29,0.0,0.063,0.112,0.098,0.096,38.31,35.02,33.58,33.49,32.54,42.08,2.548,186.6,946.66,,,,,,,,,
2015-07-30,0.0,0.063,0.112,0.098,0.096,39.23,35.68,34.02,33.6,34.21,27.19,1.722,123.1,941.45,,,,,,,,,
2015-07-31,0.0,0.062,0.111,0.098,0.096,39.09,35.67,34.27,33.87,34.8,32.88,2.016,58.61,879.57,,,,,,,,,
2015-08-01,0.0,0.172,0.186,0.101,0.096,34.0,32.27,31.43,33.16,31.47,41.0,2.018,69.22,923.37,,,,,,,,,
2015-08-02,0.0,0.137,0.171,0.104,0.096,34.54,31.66,30.17,32.01,31.12,43.61,1.491,175.7,913.98,,,,,,,,,
2015-08-03,0.0,0.121,0.162,0.106,0.096,36.32,33.36,31.58,31.95,31.99,38.87,1.805,146.4,936.23,,,,,,,,,
2015-08-04,0.0,0.104,0.15,0.106,0.097,36.36,33.52,31.87,32.04,31.55,46.45,1.819,200.5,940.41,,,,,,,,,
2015-08-05,0.0,0.089,0.138,0.105,0.097,36.96,34.1,32.57,32.35,32.33,41.95,2.183,202.5,932.41,,,,,,,,,
2015-08-06,0.0,0.079,0.128,0.104,0.097,37.43,34.49,32.97,32.71,31.64,50.81,2.723,202.6,949.1,,,,,,,,,
2015-08-07,0.0,0.073,0.123,0.102,0.097,37.72,34.65,33.14,33.0,32.93,39.11,2.794,189.4,958.14,,,,,,,,,
2015-08-08,0.0,0.07,0.12,0.101,0.097,37.72,34.67,33.27,33.2,30.98,48.44,2.648,189.3,949.45,30.3989,-98.6105,,,,,,,
2015-08-09,0.0,0.068,0.118,0.1,0.097,37.82,34.62,33.18,33.32,32.57,33.69,2.089,195.2,956.4,,,,,,,,,
2015-08-10,0.0,0.066,0.117,0.099,0.096,38.26,34.95,33.43,33.46,34.19,26.15,1.253,234.0,943.88,30.3989,-98.6105,,,,,,,
2015-08-11,0.0,0.065,0.115,0.099,0.096,39.17,35.66,33.98,33.67,36.13,25.98,2.039,133.2,939.71,30.3989,-98.6105,,,,,,,
2015-08-12,0.0,0.063,0.114,0.098,0.096,38.77,35.69,34.48,34.03,35.1,32.61,2.349,22.21,921.98,30.3989,-98.6105,,,,,,,
2015-08-13,0.0,0.063,0.113,0.098,0.095,39.39,35.99,34.38,34.04,35.36,31.8,2.049,44.31,823.59,30.3989,-98.6105,,,,,,,
2015-08-14,0.0,0.063,0.112,0.097,0.096,39.0,35.56,34.08,33.97,35.01,31.8,1.413,68.56,829.5,,,,,,,,,
2015-08-15,0.0,0.061,0.11,0.097,0.095,36.28,34.24,33.74,34.02,29.73,46.82,1.774,191.4,701.22,,,,,,,,,
2015-08-16,0.0,0.062,0.11,0.096,0.095,37.2,34.33,33.08,33.62,32.98,32.21,1.633,127.1,936.58,,,,,,,,,
2015-08-17,0.0,0.062,0.109,0.096,0.095,37.7,34.38,33.0,33.53,31.51,35.96,2.493,179.8,908.42,,,,,,,,,
2015-08-18,0.0,0.061,0.109,0.096,0.095,37.17,34.03,32.84,33.42,30.4,48.99,3.0,197.6,939.02,30.3989,-98.6105,,,,,,,
2015-08-19,0.0,0.062,0.108,0.096,0.094,37.8,34.44,33.1,33.48,31.41,49.12,2.722,183.6,929.98,,,,,,,,,
2015-08-20,0.0,0.059,0.107,0.095,0.094,35.44,33.58,33.24,33.67,27.18,61.17,1.337,46.88,447.08,,,,,,,,,
2015-08-21,0.0,0.061,0.106,0.094,0.094,34.9,31.97,31.11,32.68,29.34,52.84,3.056,180.6,906.68,30.3989,-98.6105,,,,,,,
2015-08-22,0.0,0.061,0.107,0.095,0.094,37.13,33.84,32.42,32.74,31.79,44.76,3.316,183.0,914.68,,,,,,,,,
2015-08-23,0.0,0.061,0.107,0.095,0.094,37.75,34.44,33.03,33.1,32.22,37.69,2.618,208.3,922.33,,,,,,,,,
2015-08-24,0.0,0.061,0.107,0.095,0.093,38.78,35.23,33.61,33.47,33.5,35.66,1.64,143.7,853.15,,,,,,,,,
2015-08-25,0.0,0.061,0.107,0.095,0.093,39.09,35.6,33.99,33.74,34.19,31.87,1.826,163.9,896.25,,,,,,,,,
2015-08-26,0.0,0.061,0.106,0.095,0.093,37.8,34.5,33.1,33.63,32.65,41.34,1.461,131.6,804.13,,,,,,,,,
2015-08-27,0.0,0.06,0.106,0.095,0.093,37.8,34.74,33.43,33.71,31.71,42.05,1.217,202.4,601.44,,,,,,,,,
2015-08-28,0.0,0.059,0.105,0.094,0.093,36.52,33.55,32.6,33.6,31.97,28.93,1.618,198.1,877.83,,,,,,,,,
2015-08-29,0.0,0.058,0.105,0.094,0.093,36.39,33.4,32.37,33.46,30.3,38.43,1.459,114.2,845.84,,,,,,,,,
2015-08-30,0.0,0.057,0.104,0.094,0.093,34.7,32.77,32.63,33.45,31.39,34.64,1.48,77.4,872.61,,,,,,,,,
2015-08-31,0.0,0.061,0.103,0.092,0.092,34.38,31.57,30.55,32.5,30.34,40.26,1.746,170.4,761.02,,,,,,,,,
2015-09-01,0.0,0.06,0.104,0.093,0.092,34.66,32.2,31.26,32.37,29.5,43.58,1.97,197.7,695.31,,,,,,,,,
2015-09-02,0.0,0.06,0.104,0.093,0.092,35.49,32.28,31.22,32.37,29.72,41.17,1.594,142.0,912.25,,,,,,,,,
2015-09-03,0.0,0.059,0.104,0.093,0.092,36.23,33.02,31.81,32.54,30.55,42.05,0.988,145.2,793.0,,,,,,,,,
2015-09-04,0.0,0.058,0.104,0.093,0.092,34.89,33.12,32.22,32.67,30.0,48.55,1.835,213.8,565.29,30.3989,-98.6105,,,,,,,
2015-09-05,0.0,0.059,0.104,0.093,0.092,36.61,33.63,32.4,32.71,31.67,44.05,2.774,191.8,918.5,,,,,,,,,
2015-09-06,0.0,0.059,0.104,0.093,0.092,37.07,33.97,32.71,32.99,31.54,42.73,2.35,184.8,888.61,,,,,,,,,
2015-09-07,0.0,0.059,0.105,0.093,0.092,38.04,34.73,33.29,33.26,32.76,35.66,1.783,202.8,890.0,,,,,,,,,
2015-09-08,0.0,0.059,0.104,0.093,0.092,37.8,34.59,33.31,33.54,32.37,36.54,2.116,169.7,901.47,,,,,,,,,
2015-09-09,0.509,0.055,0.102,0.093,0.092,32.13,32.21,32.66,33.59,24.89,90.5,1.977,22.67,114.93,,,,,,,,,
2015-09-10,4.061999999999999,0.107,0.102,0.092,0.091,32.97,31.85,30.89,32.39,25.02,72.96,0.941,204.2,431.44,,,,,,,,,
2015-09-11,0.0,0.111,0.103,0.091,0.091,32.29,29.58,28.64,31.3,30.22,50.0,2.783,60.72,748.5,,,,,,,,,
2015-09-12,0.0,0.1,0.105,0.091,0.091,33.02,29.98,28.65,30.83,27.5,43.44,2.543,69.57,883.04,,,,,,,,,
2015-09-13,0.0,0.088,0.106,0.092,0.091,31.67,29.17,28.58,30.86,28.06,33.43,3.146,170.5,772.14,,,,,,,,,
2015-09-14,0.0,0.077,0.106,0.091,0.091,32.15,29.23,28.15,30.45,28.07,32.82,2.522,188.2,897.3,30.3989,-98.6105,,,,,,,
2015-09-15,0.0,0.069,0.108,0.092,0.091,33.64,30.57,29.26,30.56,29.36,44.93,2.456,177.0,847.58,30.3989,-98.6105,,,,,,,
2015-09-16,0.0,0.065,0.107,0.093,0.091,30.91,29.7,29.76,30.9,26.75,70.24,3.065,182.2,652.9,,,,,,,,,
2015-09-17,0.0,0.067,0.107,0.092,0.091,33.11,30.32,29.19,30.52,29.67,50.2,2.712,192.8,709.56,,,,,,,,,
2015-09-18,0.0,0.066,0.108,0.093,0.091,34.46,31.4,30.03,30.64,30.23,46.18,2.584,200.0,857.66,,,,,,,,,
2015-09-19,0.0,0.062,0.107,0.093,0.091,33.13,31.31,30.47,31.1,28.74,54.81,0.716,192.1,294.81,,,,,,,,,
2015-09-20,0.0,0.062,0.106,0.092,0.091,33.77,30.68,29.44,30.84,30.57,22.12,1.766,147.5,883.39,,,,,,,,,
2015-09-21,0.0,0.061,0.107,0.093,0.091,35.26,32.09,30.75,31.18,30.75,35.18,2.094,161.0,866.01,,,,,,,,,
2015-09-22,0.0,0.059,0.106,0.093,0.091,34.7,31.61,30.47,31.41,30.84,35.39,3.107,157.6,846.19,,,,,,,,,
2015-09-23,0.0,0.058,0.105,0.092,0.091,34.2,31.3,30.3,31.49,29.63,29.84,2.751,167.6,873.31,,,,,,,,,
2015-09-24,0.0,0.057,0.104,0.092,0.091,34.17,31.31,30.31,31.5,29.39,31.43,1.803,137.0,831.59,,,,,,,,,
2015-09-25,0.0,0.057,0.103,0.092,0.091,33.99,30.86,29.68,31.26,31.06,26.93,2.233,52.26,828.81,,,,,,,,,
2015-09-26,0.0,0.057,0.103,0.091,0.09,33.21,30.2,29.14,31.04,30.33,33.42,1.862,82.7,804.47,,,,,,,,,
2015-09-27,0.0,0.056,0.102,0.091,0.09,33.01,30.22,29.35,31.0,30.39,28.59,1.313,359.3,788.48,,,,,,,,,
2015-09-28,0.0,0.055,0.102,0.091,0.09,32.67,30.0,29.13,30.8,28.09,40.87,1.936,61.43,600.05,,,,,,,,,
2015-09-29,0.0,0.055,0.102,0.091,0.09,32.36,29.57,28.51,30.5,28.17,45.68,2.249,58.64,667.84,,,,,,,,,
2015-09-30,0.0,0.055,0.102,0.091,0.09,33.1,30.14,29.03,30.53,29.67,37.15,2.141,12.67,787.79,,,,,,,,,
2015-10-01,0.0,0.055,0.101,0.091,0.09,33.27,30.29,29.24,30.69,30.6,35.76,1.232,104.7,683.14,30.3989,-98.6105,,,,,,,
2015-10-02,0.0,0.054,0.101,0.091,0.09,32.38,30.05,29.37,30.76,26.18,36.51,2.108,64.49,739.46,,,,,,,,,
2015-10-03,0.0,0.052,0.1,0.09,0.09,30.56,28.12,27.65,30.44,25.89,22.33,1.795,144.3,821.51,30.3989,-98.6105,,,,,,,
2015-10-04,0.0,0.051,0.099,0.09,0.089,28.93,27.06,27.15,30.06,24.71,29.68,1.894,109.3,830.9,30.3989,-98.6105,,,,,,,
2015-10-05,0.0,0.049,0.099,0.089,0.089,28.57,27.56,27.62,29.67,23.01,42.85,0.837,16.15,252.57,,,,,,,,,
2015-10-06,0.0,0.051,0.098,0.089,0.089,29.23,26.39,25.57,28.83,27.01,31.47,1.53,57.89,803.08,,,,,,,,,
2015-10-07,0.0,0.051,0.099,0.089,0.089,29.61,27.02,26.29,28.67,28.02,37.32,1.857,160.6,682.79,30.3989,-98.6105,,,,,,,
2015-10-08,0.0,0.052,0.099,0.09,0.089,30.53,28.06,27.27,28.79,27.57,45.51,2.597,169.6,770.75,,,,,,,,,
2015-10-09,0.0,0.051,0.098,0.089,0.089,26.73,26.72,27.26,28.98,23.95,71.35,1.142,29.59,309.41,,,,,,,,,
2015-10-10,0.0,0.055,0.099,0.089,0.088,28.64,26.29,25.57,28.14,26.38,45.85,1.19,6.66,761.02,,,,,,,,,
2015-10-11,0.0,0.055,0.1,0.089,0.089,30.56,27.8,26.71,28.33,29.98,38.57,2.97,220.4,797.87,,,,,,,,,
2015-10-12,0.0,0.054,0.1,0.09,0.089,31.58,28.93,27.89,28.8,31.83,36.94,2.543,225.0,790.57,30.3989,-98.6105,,,,,,,
2015-10-13,0.0,0.052,0.1,0.09,0.089,31.07,28.95,28.3,29.4,28.91,9.61,2.457,68.21,822.55,,,,,,,,,
2015-10-14,0.0,0.05,0.099,0.089,0.089,29.97,27.25,26.53,29.22,31.6,10.39,3.086,155.3,819.42,30.3989,-98.6105,,,,,,,
2015-10-15,0.0,0.05,0.099,0.089,0.089,30.29,27.77,27.01,29.01,29.33,32.18,2.777,192.4,801.0,,,,,,,,,
2015-10-16,0.0,0.05,0.098,0.089,0.089,29.71,27.37,26.73,28.94,27.38,31.43,2.207,106.8,798.56,,,,,,,,,
2015-10-17,0.0,0.049,0.098,0.088,0.088,28.89,26.68,26.23,28.81,26.57,31.37,2.198,112.2,780.49,,,,,,,,,
2015-10-18,0.0,0.048,0.097,0.088,0.089,26.8,25.18,25.26,28.47,23.91,19.36,2.142,161.4,747.11,,,,,,,,,
2015-10-19,0.0,0.048,0.096,0.087,0.088,27.28,24.92,24.5,27.86,24.52,33.58,2.726,190.8,774.58,,,,,,,,,
2015-10-20,0.0,0.048,0.097,0.088,0.088,27.65,25.45,24.84,27.56,23.91,49.14,2.68,193.8,710.95,,,,,,,,,
2015-10-21,0.0,0.048,0.096,0.088,0.087,26.02,25.69,25.93,27.59,25.29,66.17,3.645,160.6,321.58,,,,,,,,,
2015-10-22,0.0,0.053,0.096,0.088,0.087,25.11,25.08,25.55,27.43,22.87,92.3,3.736,175.6,284.38,30.3989,-98.6105,,,,,,,
2015-10-23,0.0,0.069,0.097,0.088,0.088,25.6,24.93,24.93,26.76,25.34,76.04,2.244,214.7,369.56,30.3989,-98.6105,,,,,,,
2015-10-24,0.0,0.221,0.237,0.215,0.088,20.43,21.21,22.26,26.29,17.66,96.5,2.357,57.63,70.61,30.3989,-98.6105,,,,,,,
2015-10-25,0.0,0.189,0.219,0.203,0.202,16.85,17.8,19.05,23.63,12.3,94.7,2.541,355.0,102.59,30.3989,-98.6105,,,,,,,
2015-10-26,0.0,0.175,0.21,0.192,0.201,20.79,19.12,18.61,22.27,19.5,49.92,2.936,15.3,760.67,,,,,,,,,
2015-10-27,0.0,0.166,0.203,0.184,0.196,21.74,19.69,18.84,22.06,24.33,27.42,1.5,256.1,760.67,,,,,,,,,
2015-10-28,0.0,0.154,0.195,0.177,0.191,21.13,19.69,19.24,22.12,21.2,39.74,3.336,13.03,669.58,,,,,,,,,
2015-10-29,0.0,0.149,0.19,0.171,0.186,20.84,18.79,18.09,21.59,23.47,36.15,2.587,163.3,730.42,,,,,,,,,
2015-10-30,0.0,0.189,0.214,0.187,0.183,20.66,20.67,20.9,22.13,19.95,94.6,0.822,171.7,155.96,,,,,,,,,
2015-10-31,0.0,0.189,0.223,0.204,0.2,23.13,21.64,20.94,22.3,20.51,73.28,2.568,0.55,455.43,,,,,,,,,
2015-11-01,0.0,0.176,0.213,0.193,0.202,22.17,20.72,20.1,22.24,18.45,56.32,2.304,10.74,713.39,,,,,,,,,
2015-11-02,0.0,0.168,0.206,0.185,0.197,21.54,19.51,18.74,21.77,25.22,28.9,1.557,211.9,736.33,,,,,,,,,
2015-11-03,0.0,0.16,0.2,0.179,0.193,21.63,19.74,19.04,21.57,22.34,56.52,2.88,188.6,732.51,,,,,,,,,
2015-11-04,0.0,0.153,0.194,0.175,0.189,20.17,19.86,19.93,21.67,20.65,75.0,2.695,183.9,202.34,,,,,,,,,
2015-11-05,0.0,0.169,0.203,0.176,0.185,24.0,22.54,21.71,21.87,24.64,75.23,3.39,212.9,440.13,,,,,,,,,
2015-11-06,0.0,0.179,0.211,0.187,0.183,19.64,19.88,20.46,22.37,18.62,38.62,1.066,96.3,314.28,30.3989,-98.6105,,,,,,,
2015-11-07,0.0,0.206,0.235,0.212,0.185,16.04,16.63,17.69,21.31,11.77,89.7,2.607,39.25,346.61,,,,,,,,,
2015-11-08,0.0,0.18,0.218,0.196,0.208,17.88,16.65,16.42,20.03,15.86,40.15,1.895,57.52,717.21,,,,,,,,,
2015-11-09,0.0,0.173,0.21,0.189,0.203,17.07,16.23,16.43,19.72,18.07,54.29,1.599,188.8,450.91,,,,,,,,,
2015-11-10,0.0,0.169,0.207,0.184,0.198,19.71,18.08,17.52,19.73,21.44,71.28,2.959,202.9,529.48,,,,,,,,,
2015-11-11,0.0,0.165,0.205,0.182,0.194,23.71,21.79,20.56,20.43,25.92,63.98,3.678,212.6,621.26,,,,,,,,,
2015-11-12,0.0,0.154,0.196,0.175,0.191,17.69,17.33,17.61,20.73,16.25,28.91,2.239,65.32,465.16,,,,,,,,,
2015-11-13,0.0,0.148,0.191,0.172,0.187,16.99,16.72,17.16,20.02,15.59,34.84,2.964,120.1,370.25,,,,,,,,,
2015-11-14,0.0,0.143,0.187,0.169,0.184,15.86,15.82,16.4,19.49,15.24,46.55,1.467,154.5,279.51,30.3989,-98.6105,,,,,,,
2015-11-15,0.0,0.165,0.198,0.171,0.181,15.01,15.18,15.75,18.8,13.84,85.7,2.474,168.1,145.35,30.3989,-98.6105,,,,,,,
2015-11-16,0.0,0.165,0.201,0.174,0.179,18.61,18.14,17.86,18.84,20.07,86.3,3.87,195.8,107.77,,,,,,,,,
2015-11-17,0.0,0.181,0.213,0.183,0.178,16.28,16.71,17.51,19.61,14.38,35.79,2.542,148.8,259.04,,,,,,,,,
2015-11-18,0.0,0.167,0.205,0.177,0.177,15.73,14.38,14.13,18.36,18.68,28.3,1.467,244.6,687.31,,,,,,,,,
2015-11-19,0.0,0.158,0.199,0.173,0.176,16.85,15.26,14.63,17.92,20.03,37.71,1.313,16.27,672.02,,,,,,,,,
2015-11-20,0.0,0.153,0.194,0.17,0.175,17.73,16.26,15.68,18.19,20.56,44.75,2.958,187.0,666.45,,,,,,,,,
2015-11-21,0.0,0.146,0.19,0.168,0.174,17.13,16.79,16.85,18.66,12.26,42.33,4.427,26.85,666.11,,,,,,,,,
2015-11-22,0.0,0.138,0.183,0.163,0.173,12.48,11.78,12.15,17.58,9.76,30.21,1.032,31.11,693.57,,,,,,,,,
2015-11-23,0.0,0.135,0.181,0.16,0.171,13.09,11.79,11.64,16.51,14.34,26.71,1.787,179.7,685.92,,,,,,,,,
2015-11-24,0.0,0.131,0.179,0.16,0.169,13.93,13.34,13.45,16.49,14.65,71.47,2.783,184.9,283.34,,,,,,,,,
2015-11-25,0.0,0.131,0.181,0.16,0.169,19.51,17.51,16.27,16.89,22.23,64.34,4.479,194.6,630.65,,,,,,,,,
2015-11-26,0.0,0.132,0.179,0.16,0.168,19.48,18.58,18.21,18.29,20.73,79.4,3.07,170.1,251.6,,,,,,,,,
2015-11-27,0.0,0.17,0.196,0.16,0.168,19.95,19.77,19.43,19.1,11.76,96.1,2.604,357.5,35.91,,,,,,,,,
2015-11-28,0.0,0.195,0.23,0.208,0.219,9.15,10.18,11.65,17.09,2.611,96.2,2.564,13.91,135.03,,,,,,,,,
2015-11-29,0.0,0.195,0.225,0.202,0.215,8.82,9.54,10.53,15.22,3.9,96.9,1.418,20.65,86.5,,,,,,,,,
2015-11-30,0.0,0.183,0.22,0.197,0.214,11.28,10.59,10.73,14.43,8.62,89.8,1.179,9.58,256.22,,,,,,,,,
2015-12-01,0.0,0.189,0.223,0.192,0.208,12.49,11.67,11.58,14.56,12.27,55.17,0.841,95.9,475.24,,,,,,,,,
2015-12-02,0.0,0.185,0.22,0.188,0.203,12.83,11.54,11.16,14.63,13.28,52.41,1.743,32.58,629.6,30.3989,-98.6105,,,,,,,
2015-12-03,0.0,0.18,0.215,0.183,0.199,11.73,10.52,10.36,14.49,13.9,41.04,1.061,103.4,634.47,30.3989,-98.6105,,,,,,,
2015-12-04,0.0,0.175,0.211,0.179,0.195,11.82,10.69,10.5,14.3,13.28,44.25,3.016,161.9,638.64,,,,,,,,,
2015-12-05,0.0,0.171,0.207,0.176,0.192,11.55,10.42,10.31,14.12,14.15,50.79,2.441,187.4,608.74,,,,,,,,,
2015-12-06,0.0,0.169,0.205,0.173,0.189,13.12,11.81,11.32,14.22,13.94,62.3,2.544,10.63,611.87,,,,,,,,,
2015-12-07,0.0,0.165,0.201,0.171,0.187,12.32,10.94,10.64,14.33,17.33,35.31,1.185,106.3,628.56,,,,,,,,,
2015-12-08,0.0,0.161,0.199,0.169,0.185,13.83,12.32,11.76,14.44,19.91,44.03,2.817,211.4,623.69,,,,,,,,,
2015-12-09,0.0,0.158,0.197,0.168,0.183,14.54,13.3,12.9,15.04,19.26,34.12,0.766,40.94,472.12,,,,,,,,,
2015-12-10,0.0,0.156,0.195,0.167,0.182,16.39,14.91,14.21,15.49,22.52,44.64,2.043,219.2,556.6,,,,,,,,,
2015-12-11,0.0,0.152,0.192,0.165,0.18,16.9,15.26,14.45,16.01,24.82,37.03,2.765,208.6,603.53,30.3989,-98.6105,,,,,,,
2015-12-12,0.0,0.149,0.191,0.165,0.18,18.37,17.85,17.39,16.97,20.92,78.05,3.986,188.9,81.32,30.3989,-98.6105,,,,,,,
2015-12-13,0.0,0.208,0.23,0.201,0.179,13.37,13.91,14.79,17.21,11.18,53.28,2.378,239.8,161.03,,,,,,,,,
2015-12-14,0.0,0.19,0.221,0.191,0.184,13.44,12.16,11.95,15.72,20.29,20.1,2.828,254.0,624.74,,,,,,,,,
2015-12-15,0.0,0.184,0.217,0.187,0.187,15.66,14.7,13.94,15.51,18.03,74.74,2.02,253.0,143.79,,,,,,,,,
2015-12-16,0.0,0.175,0.21,0.182,0.186,12.96,12.64,12.92,15.79,10.68,30.96,3.232,13.32,457.86,,,,,,,,,
2015-12-17,0.0,0.171,0.205,0.176,0.185,11.25,10.17,10.22,14.84,15.59,24.92,1.843,223.2,619.52,30.3989,-98.6105,,,,,,,
2015-12-18,0.0,0.164,0.2,0.172,0.183,9.85,8.98,9.24,14.1,9.42,41.25,1.038,96.7,616.39,,,,,,,,,
2015-12-19,0.0,0.161,0.197,0.17,0.181,10.59,9.47,9.45,13.61,12.84,52.25,3.282,197.4,620.22,,,,,,,,,
2015-12-20,0.0,0.159,0.197,0.17,0.18,12.98,12.49,12.34,13.94,15.92,81.1,5.561,199.2,125.5,30.3989,-98.6105,,,,,,,
2015-12-21,0.0,0.162,0.198,0.169,0.18,16.34,15.07,14.43,14.77,20.17,66.78,1.648,233.1,473.51,30.3989,-98.6105,,,,,,,
2015-12-22,0.0,0.159,0.195,0.167,0.179,15.25,13.65,13.0,15.19,22.47,35.61,4.042,199.2,595.88,30.3989,-98.6105,,,,,,,
2015-12-23,0.0,0.154,0.193,0.166,0.178,16.94,15.69,15.1,15.89,22.03,28.06,2.529,186.5,604.22,,,,,,,,,
2015-12-24,0.0,0.148,0.189,0.164,0.177,16.24,14.76,14.2,16.15,20.77,44.68,1.53,53.78,584.41,,,,,,,,,
2015-12-25,0.0,0.144,0.186,0.162,0.177,15.27,14.65,14.6,16.32,14.97,91.1,0.896,140.0,196.22,30.3989,-98.6105,,,,,,,
2015-12-26,0.0,0.145,0.189,0.163,0.176,19.78,18.47,17.55,16.75,23.2,74.53,4.806,184.0,321.23,,,,,,,,,
2015-12-27,0.0,0.18,0.192,0.16,0.175,11.79,13.48,15.22,17.73,3.008,95.8,3.687,12.33,80.55,30.3989,-98.6105,,,,,,,
2015-12-28,0.0,0.186,0.212,0.179,0.173,6.18,7.09,8.63,14.93,1.435,70.02,5.148,5.76,238.7,30.3989,-98.6105,,,,,,,
2015-12-29,0.0,0.18,0.208,0.176,0.172,6.57,6.54,7.38,12.96,5.218,66.41,2.318,178.5,288.55,,,,,,,,,
2015-12-30,0.0,0.178,0.207,0.175,0.172,9.22,8.5,8.64,12.61,8.97,67.47,2.515,23.61,480.46,30.3989,-98.6105,,,,,,,
2015-12-31,0.0,0.174,0.204,0.173,0.172,8.77,8.23,8.47,12.55,6.831,75.34,2.509,57.33,423.1,,,,,,,,,
2016-01-01,0.0,0.169,0.201,0.171,0.173,8.4,8.59,9.23,12.46,5.014,68.98,2.586,35.46,203.24,30.3989,-98.6105,,,,,,,
2016-01-02,0.0,0.185,0.202,0.169,0.172,7.56,7.88,8.59,12.04,3.306,80.1,0.689,27.27,108.4,,,,,,,,,
2016-01-03,0.0,0.195,0.221,0.194,0.172,8.87,8.17,8.25,11.58,8.58,68.15,2.088,0.1,313.93,,,,,,,,,
2016-01-04,0.0,0.187,0.216,0.188,0.176,8.28,7.28,7.28,11.51,8.45,47.69,1.328,52.47,616.39,,,,,,,,,
2016-01-05,0.0,0.182,0.213,0.184,0.179,9.62,8.35,8.07,11.47,10.19,52.7,3.06,160.9,569.81,30.3989,-98.6105,,,,,,,
2016-01-06,0.0,0.183,0.213,0.185,0.18,9.86,9.81,10.06,11.95,8.21,98.0,2.151,167.4,119.87,,,,,,,,,
2016-01-07,0.0,0.187,0.217,0.187,0.18,13.26,11.76,10.94,12.24,19.18,30.6,1.673,13.18,614.31,30.3989,-98.6105,,,,,,,
2016-01-08,0.0,0.18,0.213,0.183,0.182,13.31,12.04,11.37,13.02,18.73,31.01,2.109,236.0,376.51,30.3989,-98.6105,,,,,,,
2016-01-09,0.0,0.17,0.206,0.178,0.182,10.41,10.08,10.39,13.3,5.72,65.08,5.478,355.1,532.95,30.3989,-98.6105,,,,,,,
2016-01-10,0.0,0.164,0.2,0.173,0.18,7.78,7.19,7.57,12.29,4.407,53.26,1.691,39.51,620.56,,,,,,,,,
