Date,Ppt,SWC_5,SWC_10,SWC_20,T_5,T_10,T_20,Tair,RH,Windspeed,Winddirection,Srad,Latitude,Longitude,SWC_50,T_50,Sat_SM_SMAP,Sat_SM_AMSR,distance_AMSR,distance_SMAP
2021-05-27,0.0,0.27,0.291,0.259,27.4,25.42,24.45,28.3,55.09,3.431,168.9,970.0,,,0.1532576243797286,26.23495944299103,,,352.05828029157493,
2021-05-28,0.0,0.26,0.285,0.254,25.83,25.63,25.25,24.51,82.9,1.343,149.5,171.2,,,0.150968669374361,24.733923373504037,,,7.708828449783795,22.83518977469746
2021-05-29,0.0,0.283,0.298,0.249,24.74,23.08,23.4,25.82,56.03,1.672,128.1,947.0,,,0.147130177238916,27.092265599488915,,,189.41064792975183,22.83518977469746
2021-05-30,0.0,0.279,0.293,0.248,25.91,24.46,24.02,27.68,52.04,1.645,133.3,705.0,,,0.146634750288771,25.845623387432656,,,603.7787008906155,22.83518977469746
2021-05-31,,,,,,,,,,,,,,,,,0.1656786948442459,0.16684195,7.600594158658297,22.83518977469746
2021-06-01,,,,,,,,,,,,,,,,,0.1993349194526672,0.11547819,307.3103200070942,22.83518977469746
2021-06-02,,,,,,,,,,,,,,,,,0.1834987252950668,0.19147384,6.344089785279879,22.83518977469746
2021-06-03,,,,,,,,,,,,,,,,,0.1936793476343155,0.17287056,491.82822381348456,22.83518977469746
2021-06-04,0.509,0.33,0.341,0.326,21.86,21.2,21.53,20.54,95.6,0.145,35.79,338.3,,,0.1880106025014838,23.564512563050567,,,6.70293345397343,22.83518977469746
2021-06-05,0.0,0.323,0.334,0.314,26.11,22.79,21.77,27.79,0.41,0.82,178.1,1028.0,,,0.1816002608105159,26.22844004555001,,,503.0815920502728,22.83518977469746
2021-06-06,,,,,,,,,,,,,,,,,0.1921744644641876,0.16868989,6.179696056586649,22.83518977469746
2021-06-07,,,,,,,,,,,,,,,,,0.2017237842082977,0.19141735,6.285183254861518,22.83518977469746
2021-06-08,,,,,,,,,,,,,,,,,0.1953728646039962,0.11599092,454.11534119520576,22.83518977469746
2021-06-09,0.0,0.292,0.309,0.29,27.34,25.65,24.7,28.72,67.05,2.311,188.8,669.4,,,0.1695176191194086,25.956535958446263,,,7.189282335925279,22.83518977469746
2021-06-10,,,,,,,,,,,,,,,,,0.1870103627443313,0.13954394,59.6202244703254,22.83518977469746
2021-06-11,,,,,,,,,,,,,,,,,0.1807943284511566,0.14943096,7.06736313921366,22.83518977469746
2021-06-12,0.0,0.262,0.287,0.269,31.86,27.62,26.27,31.84,47.97,1.384,195.0,966.0,,,0.1591563136384506,31.378327022074775,,,354.45290171865645,22.83518977469746
2021-06-13,0.0,0.251,0.28,0.264,32.6,28.33,26.87,32.15,45.33,0.577,341.2,943.0,,,0.1568932426553614,31.769545525907407,,,8.490573722096975,
2021-06-14,0.0,0.239,0.271,0.258,33.07,29.23,27.6,32.94,44.01,1.073,33.89,925.0,,,0.1540570926552917,31.308771729075023,,,7.895398731821098,22.83518977469746
2021-06-15,0.0,0.227,0.263,0.252,31.81,28.98,27.75,31.4,53.53,0.529,28.01,550.3,,,0.1512706115405713,30.30488185606503,,,114.5232332493047,22.83518977469746
2021-06-16,,,,,,,,,,,,,,,,,0.1452835500240326,0.1593944,7.461273049531296,22.83518977469746
2021-06-17,,,,,,,,,,,,,,,,,0.1684418618679046,0.17631926,393.7614222833549,22.83518977469746
2021-06-18,0.0,0.192,0.238,0.238,32.92,29.31,28.11,32.35,40.08,1.007,43.4,910.0,,,0.1449831230190722,32.13839967026453,,,8.107919055240082,22.83518977469746
2021-06-19,,,,,,,,,,,,,,,,,0.1605797260999679,0.13139397,683.8114007377404,22.83518977469746
2021-06-20,,,,,,,,,,,,,,,,,,0.15458123,8.453129488660014,
2021-06-21,0.0,0.171,0.213,0.224,32.97,29.78,28.36,31.54,55.6,2.037,160.0,715.3,,,0.1376378937907866,31.17144655558614,,,6.911857413033618,22.83518977469746
2021-06-22,0.0,0.165,0.206,0.22,26.83,27.24,28.45,22.26,87.5,0.071,27.49,194.9,,,0.1355463524234692,29.43219432854156,,,7.821968850832499,22.83518977469746
2021-06-23,0.0,0.166,0.204,0.215,31.35,28.13,27.16,31.35,53.33,2.879,184.5,802.0,,,0.1326249909755945,30.984390283038824,,,7.194561394926913,22.83518977469746
2021-06-24,,,,,,,,,,,,,,,,,0.1580895483493805,0.16800296,253.14647926814635,22.83518977469746
2021-06-25,0.0,0.159,0.195,0.207,31.25,28.66,28.23,30.28,54.51,3.651,185.2,963.0,,,0.1283124881295673,31.77680464191336,,,8.785137690250826,22.83518977469746
2021-06-26,0.0,0.155,0.191,0.202,31.47,29.06,28.46,30.28,49.26,3.407,174.5,888.0,,,0.1256695534491323,31.33215835011391,,,531.4427329213427,22.83518977469746
2021-06-27,0.0,0.152,0.187,0.197,31.32,29.0,28.39,29.75,46.69,0.569,302.8,799.7,,,0.1229510658610697,31.082835104271904,,,7.440699638103901,22.83518977469746
2021-06-28,,,,,,,,,,,,,,,,,,0.22426207,359.6494891284073,
2021-06-29,,,,,,,,,,,,,,,,,,0.15480629,6.718073529453297,
2021-06-30,0.0,0.192,0.212,0.191,28.96,26.54,26.48,29.53,54.51,1.425,171.8,784.2,,,0.1178749067662354,30.573391685514427,,,77.58103992183608,22.83518977469746
2021-07-01,,,,,,,,,,,,,,,,,0.1753037273883819,0.15344885,8.369219053240663,22.83518977469746
2021-07-02,,,,,,,,,,,,,,,,,0.166020780801773,0.157191,7.201568629892177,22.83518977469746
2021-07-03,,,,,,,,,,,,,,,,,0.1596042215824127,0.14656635,8.241379441651427,22.83518977469746
2021-07-04,0.0,0.181,0.205,0.187,30.14,28.15,27.96,29.96,60.51,1.97,189.0,940.0,,,0.116161129937056,30.861762485656012,,,6.859440776676154,
2021-07-05,,,,,,,,,,,,,,,,,0.1695952117443084,0.15290406,38.73381069585575,22.83518977469746
2021-07-06,,,,,,,,,,,,,,,,,0.1749526411294937,0.16729452,6.881930402340264,22.83518977469746
2021-07-07,0.0,0.313,0.325,0.305,27.86,25.51,25.52,27.94,62.64,1.227,51.04,903.0,,,0.1769651225334617,29.70935491004443,,,492.64518284308815,22.83518977469746
2021-07-08,,,,,,,,,,,,,,,,,0.1801245808601379,0.154334,8.240508445837666,22.83518977469746
2021-07-09,,,,,,,,,,,,,,,,,0.1899882555007934,0.15179603,7.468319005100375,22.83518977469746
2021-07-10,,,,,,,,,,,,,,,,,0.192427173256874,0.16685598,7.474388144330144,22.83518977469746
2021-07-11,,,,,,,,,,,,,,,,,,0.16649283,8.470805851080321,
2021-07-12,0.0,0.285,0.305,0.292,28.23,26.78,26.55,28.61,60.68,1.364,189.2,461.2,,,0.1709464022392248,28.512306014950244,,,54.78965473022291,22.83518977469746
2021-07-13,0.0,0.277,0.297,0.282,28.84,25.93,25.6,30.09,53.29,2.061,176.4,894.0,,,0.1656605328783549,30.19297225518314,,,7.30586418388903,22.83518977469746
2021-07-14,0.0,0.269,0.29,0.275,28.89,26.3,26.08,29.48,52.51,2.269,185.9,799.8,,,0.1620722148645634,30.232895403805617,,,361.7099534390797,22.83518977469746
2021-07-15,,,,,,,,,,,,,,,,,0.1439407914876938,0.14985357,6.956132085995631,22.83518977469746
2021-07-16,,,,,,,,,,,,,,,,,0.1768379062414169,0.15762635,81.42283132478524,22.83518977469746
2021-07-17,,,,,,,,,,,,,,,,,0.156135693192482,0.10234656,109.22495864774326,22.83518977469746
2021-07-18,,,,,,,,,,,,,,,,,0.1545653641223907,0.15397939,8.056869647863872,22.83518977469746
2021-07-19,0.0,0.224,0.261,0.248,32.02,29.04,28.11,32.64,51.97,0.55,303.2,836.0,,,0.1492007558771168,31.466136722536927,,,402.7042465115503,
2021-07-20,0.0,0.22,0.256,0.244,28.78,26.89,27.07,28.46,55.29,1.191,30.09,689.0,,,0.1470574464652424,30.562564347252913,,,7.274534262519253,22.83518977469746
2021-07-21,,,,,,,,,,,,,,,,,,0.11836451,501.0325606998123,
2021-07-22,0.0,0.21,0.247,0.236,30.82,27.62,27.28,30.95,46.08,2.185,178.3,924.0,,,0.142971602342098,32.226407599623556,,,8.587604347454722,22.83518977469746
2021-07-23,0.0,0.203,0.242,0.232,30.99,28.2,27.82,30.89,44.48,3.145,183.7,920.0,,,0.1410549516531065,31.873672479191317,,,6.03954385966356,
2021-07-24,,,,,,,,,,,,,,,,,0.1711723059415817,0.15725923,6.856247826666611,22.83518977469746
2021-07-25,,,,,,,,,,,,,,,,,0.1313975900411605,0.15722802,7.612896721634843,22.83518977469746
2021-07-26,,,,,,,,,,,,,,,,,0.105315200984478,0.15324333,6.627301060399985,22.83518977469746
2021-07-27,,,,,,,,,,,,,,,,,,0.15526542,6.663061654991208,
2021-07-28,,,,,,,,,,,,,,,,,0.1723415255546569,0.12069122,641.440567320739,22.83518977469746
2021-07-29,,,,,,,,,,,,,,,,,0.1350103169679641,0.15117034,6.004148313440784,22.83518977469746
2021-07-30,0.0,0.155,0.192,0.198,33.38,30.04,29.54,32.16,39.44,1.291,142.1,789.2,,,0.1235220457188424,34.223193720436,,,343.0404858869197,22.83518977469746
2021-07-31,,,,,,,,,,,,,,,,,0.1474140286445617,0.15811706,8.282717548322255,22.83518977469746
2021-08-01,0.0,0.148,0.182,0.19,35.24,31.14,30.21,32.84,67.63,1.416,91.9,665.9,,,0.119159873987466,35.44308211107028,,,82.5947029070034,22.83518977469746
2021-08-02,,,,,,,,,,,,,,,,,,0.111007154,107.85665116090784,
2021-08-03,,,,,,,,,,,,,,,,,,0.15052459,6.40224027227916,
2021-08-04,,,,,,,,,,,,,,,,,0.1711732447147369,0.1092493,314.8239132072702,22.83518977469746
2021-08-05,,,,,,,,,,,,,,,,,0.1441016495227813,0.15473142,6.7813341334020825,22.83518977469746
2021-08-06,,,,,,,,,,,,,,,,,0.1578263789415359,0.11957358,502.4252514224557,22.83518977469746
2021-08-07,0.0,0.147,0.174,0.175,32.33,28.98,28.55,31.86,42.18,2.621,190.1,911.0,,,0.110598663503654,33.48127863173279,,,6.954720446734621,22.83518977469746
2021-08-08,,,,,,,,,,,,,,,,,0.1457324028015136,0.1555771,6.765822252039536,22.83518977469746
2021-08-09,0.0,0.142,0.168,0.171,33.62,30.07,29.44,32.17,43.5,3.428,183.9,928.0,,,0.1084812381140581,34.28294119848587,,,6.216822114892184,22.83518977469746
2021-08-10,,,,,,,,,,,,,,,,,,0.15066227,7.294438107172359,
2021-08-11,0.0,0.136,0.162,0.166,33.04,29.48,29.47,31.64,39.74,2.906,181.8,917.0,,,0.10589007147818,35.48131027729346,,,246.39791993403617,22.83518977469746
2021-08-12,,,,,,,,,,,,,,,,,0.1672512888908386,0.15413809,7.398450376255213,22.83518977469746
2021-08-13,,,,,,,,,,,,,,,,,0.1211077198386192,0.13234326,53.13463358320206,22.83518977469746
2021-08-14,,,,,,,,,,,,,,,,,0.1580425798892974,0.15126285,7.471477970744853,22.83518977469746
2021-08-15,,,,,,,,,,,,,,,,,0.1436166167259216,0.15558448,8.4437232492895,22.83518977469746
2021-08-16,0.0,0.125,0.151,0.157,32.47,28.76,28.85,31.35,47.16,0.68,154.7,538.7,,,0.1012311483380552,35.38900871184049,,,8.081841148448655,22.83518977469746
2021-08-17,,,,,,,,,,,,,,,,,0.1410199552774429,0.16632885,6.949943227799969,22.83518977469746
2021-08-18,0.252,0.122,0.148,0.155,26.82,26.79,27.95,26.12,78.94,1.875,191.6,393.1,,,0.1002102120970711,29.70950157728492,,,7.621491035590258,22.83518977469746
2021-08-19,,,,,,,,,,,,,,,,,0.1528898924589157,0.16658118,6.415911399560841,22.83518977469746
2021-08-20,0.0,0.125,0.148,0.153,31.81,28.21,28.22,32.29,42.62,2.709,186.8,918.0,,,0.0988849650663687,34.46842784145939,,,387.5844993428185,22.83518977469746
2021-08-21,0.0,0.125,0.147,0.153,32.85,29.18,28.88,32.29,46.59,2.833,181.3,826.0,,,0.0988352961810196,34.616333324749434,,,6.728554414795831,22.83518977469746
2021-08-22,0.0,0.124,0.146,0.152,33.27,29.56,29.26,32.42,41.5,2.794,184.8,924.0,,,0.0983118860493883,35.03277531918455,,,680.702409964364,22.83518977469746
2021-08-23,0.0,0.122,0.145,0.15,33.14,29.3,29.46,32.84,36.39,1.915,180.7,911.0,,,0.0973147346714748,36.31028120007247,,,7.103955004997578,22.83518977469746
2021-08-24,0.0,0.121,0.143,0.149,33.8,29.79,29.68,33.38,39.27,1.521,183.3,904.0,,,0.0967416556544943,36.32308015692887,,,221.46322373284053,
2021-08-25,,,,,,,,,,,,,,,,,0.2242422103881836,0.16632858,6.899027880439307,22.83518977469746
2021-08-26,0.0,0.116,0.14,0.147,32.84,30.36,30.13,33.06,42.28,0.912,78.13,680.8,,,0.0958718252287654,33.65305435323435,,,7.303190358485866,22.83518977469746
2021-08-27,,,,,,,,,,,,,,,,,0.2131654173135757,0.11210212,463.1370886499061,22.83518977469746
2021-08-28,0.0,0.114,0.137,0.145,32.66,29.45,29.4,30.84,44.86,1.665,142.3,806.0,,,0.0947753360801537,34.691593190941674,,,8.029647547126459,22.83518977469746
2021-08-29,,,,,,,,,,,,,,,,,0.2655797600746155,0.11085798,641.1738853973596,22.83518977469746
2021-08-30,0.0,0.112,0.135,0.143,31.66,28.9,28.88,31.93,44.86,0.602,338.1,688.8,,,0.0937285158168911,33.44076863097996,,,6.151052808570798,22.83518977469746
2021-08-31,,,,,,,,,,,,,,,,,0.1583421975374221,0.14901626,341.563683688662,22.83518977469746
2021-09-01,,,,,,,,,,,,,,,,,0.1632706522941589,0.16309966,8.371549511644151,22.83518977469746
2021-09-02,,,,,,,,,,,,,,,,,0.1475469321012497,0.17188263,7.942653909415034,22.83518977469746
2021-09-03,,,,,,,,,,,,,,,,,0.1811680644750595,0.16583568,7.251921113008384,22.83518977469746
2021-09-04,,,,,,,,,,,,,,,,,0.1630335450172424,0.1672948,7.018059539478181,22.83518977469746
2021-09-05,,,,,,,,,,,,,,,,,,0.18697189,388.58711341873385,
2021-09-06,,,,,,,,,,,,,,,,,0.1688587665557861,0.17133442,6.861097266908927,22.83518977469746
2021-09-07,,,,,,,,,,,,,,,,,0.1536458730697631,0.14023744,681.4847206666832,22.83518977469746
2021-09-08,,,,,,,,,,,,,,,,,0.1769059300422668,0.17236792,7.054669367793112,22.83518977469746
2021-09-09,,,,,,,,,,,,,,,,,0.1166818141937255,0.0963888,490.191073040933,22.83518977469746
2021-09-10,,,,,,,,,,,,,,,,,0.132304772734642,0.16904622,7.805304027692452,22.83518977469746
2021-09-11,,,,,,,,,,,,,,,,,0.0975700169801712,0.17967303,7.038784108508018,22.83518977469746
2021-09-12,,,,,,,,,,,,,,,,,0.0645371004939079,0.10717542,461.94861451960986,22.83518977469746
2021-09-13,,,,,,,,,,,,,,,,,,0.17472473,7.886361450115262,
2021-09-14,,,,,,,,,,,,,,,,,0.1339554339647293,0.12741086,639.349425165423,22.83518977469746
2021-09-15,,,,,,,,,,,,,,,,,0.1660105735063552,0.17764549,9.10538876015334,22.83518977469746
2021-09-16,,,,,,,,,,,,,,,,,,0.12775771,361.0998401898473,
2021-09-17,,,,,,,,,,,,,,,,,0.1433983147144317,0.17911586,6.750988910092582,22.83518977469746
2021-09-18,,,,,,,,,,,,,,,,,0.1089474037289619,0.1774887,7.31640922329509,22.83518977469746
2021-09-19,,,,,,,,,,,,,,,,,0.112668827176094,0.10814905,111.22748116965413,22.83518977469746
2021-09-20,,,,,,,,,,,,,,,,,0.1360351294279098,0.17486525,8.012338866201372,22.83518977469746
2021-09-21,,,,,,,,,,,,,,,,,0.1108247563242912,0.12832133,311.55739308862,22.83518977469746
2021-09-22,,,,,,,,,,,,,,,,,0.1493348926305771,0.18034312,8.211977171528435,22.83518977469746
2021-09-23,,,,,,,,,,,,,,,,,0.1331236660480499,0.11213884,498.092384893651,22.83518977469746
2021-09-24,,,,,,,,,,,,,,,,,0.1970859467983245,0.17112358,7.537966580261682,22.83518977469746
2021-09-25,,,,,,,,,,,,,,,,,0.1428903192281723,0.0912022,491.0280091842613,22.83518977469746
2021-09-26,,,,,,,,,,,,,,,,,0.1154035553336143,0.1872891,6.900397327592806,22.83518977469746
2021-09-27,,,,,,,,,,,,,,,,,0.1000799238681793,0.17999366,7.079608220014482,22.83518977469746
2021-09-28,,,,,,,,,,,,,,,,,0.1500793695449829,0.117195025,462.3557779344962,22.83518977469746
2021-09-29,,,,,,,,,,,,,,,,,0.1818810701370239,0.2636002,6.452635468899051,22.83518977469746
2021-09-30,,,,,,,,,,,,,,,,,0.1551755368709564,0.14881267,52.7201544511606,22.83518977469746
2021-10-01,,,,,,,,,,,,,,,,,0.1700358688831329,0.20649311,82.40961764495138,22.83518977469746
2021-10-02,,,,,,,,,,,,,,,,,0.1792667359113693,0.24605371,8.499669754078292,22.83518977469746
2021-10-03,,,,,,,,,,,,,,,,,0.1792347878217697,0.24687041,7.354634011361076,22.83518977469746
2021-10-04,,,,,,,,,,,,,,,,,0.1873145848512649,0.22966911,7.218350884677764,22.83518977469746
2021-10-05,,,,,,,,,,,,,,,,,0.1582618653774261,0.16781265,6.835878224346025,22.83518977469746
2021-10-06,,,,,,,,,,,,,,,,,0.1643527299165725,0.17105204,7.417334717283437,22.83518977469746
2021-10-07,,,,,,,,,,,,,,,,,0.1826383024454116,0.1084415,317.3515238338539,22.83518977469746
2021-10-08,,,,,,,,,,,,,,,,,0.1651760190725326,0.18543068,6.4227607625858605,22.83518977469746
2021-10-09,,,,,,,,,,,,,,,,,0.1491949409246444,0.15407807,192.54944267847867,22.83518977469746
2021-10-10,,,,,,,,,,,,,,,,,0.1459582597017288,0.17206132,6.151575822048356,22.83518977469746
2021-10-11,,,,,,,,,,,,,,,,,0.1794431805610656,0.09047992,487.4193861392764,22.83518977469746
2021-10-12,,,,,,,,,,,,,,,,,0.1647410690784454,0.18623462,7.523332889754389,22.83518977469746
2021-10-13,,,,,,,,,,,,,,,,,0.1677588522434234,0.18911035,7.983357774437869,22.83518977469746
2021-10-14,,,,,,,,,,,,,,,,,0.1911406219005584,0.17358863,6.913498745006151,22.83518977469746
2021-10-15,,,,,,,,,,,,,,,,,0.2313826382160186,0.2049062,6.836763746638512,22.83518977469746
2021-10-16,,,,,,,,,,,,,,,,,0.1559511721134185,0.15265325,52.42571605373436,22.83518977469746
2021-10-17,,,,,,,,,,,,,,,,,0.1695406883955001,0.1931188,7.018148189293737,22.83518977469746
2021-10-18,,,,,,,,,,,,,,,,,0.15735624730587,0.13783717,338.30850304357404,22.83518977469746
2021-10-19,,,,,,,,,,,,,,,,,0.1540610641241073,0.17365962,6.51079061930899,22.83518977469746
2021-10-20,,,,,,,,,,,,,,,,,0.1361577659845352,0.15733501,85.82996874625913,22.83518977469746
2021-10-21,,,,,,,,,,,,,,,,,0.2147942036390304,0.150185,100.19003335202194,22.83518977469746
2021-10-22,,,,,,,,,,,,,,,,,0.1588500589132309,0.16899696,7.259813261324441,22.83518977469746
2021-10-23,,,,,,,,,,,,,,,,,,0.19852743,378.3430456014949,
2021-10-24,,,,,,,,,,,,,,,,,0.1531111150979995,0.16574104,7.297880560613478,22.83518977469746
2021-10-25,,,,,,,,,,,,,,,,,0.1937203705310821,0.14926587,188.76354045156356,22.83518977469746
2021-10-26,,,,,,,,,,,,,,,,,0.1644346266984939,0.160453,7.55426141686029,22.83518977469746
2021-10-27,,,,,,,,,,,,,,,,,0.1790503561496734,0.20390102,231.97863857133115,22.83518977469746
2021-10-28,,,,,,,,,,,,,,,,,0.1922321617603302,0.17575958,8.355544281500073,22.83518977469746
2021-10-29,,,,,,,,,,,,,,,,,0.1884400695562362,0.16297878,7.769001833200281,22.83518977469746
2021-10-30,,,,,,,,,,,,,,,,,0.2003960311412811,0.096175104,474.234952230818,22.83518977469746
2021-10-31,,,,,,,,,,,,,,,,,0.1614463776350021,0.16074511,6.606037673963764,22.83518977469746
2021-11-01,,,,,,,,,,,,,,,,,0.1753797978162765,0.14433323,40.34072438708047,22.83518977469746
2021-11-02,,,,,,,,,,,,,,,,,0.1717661917209625,0.1514506,8.543269715897246,22.83518977469746
2021-11-03,,,,,,,,,,,,,,,,,0.203846275806427,0.12929247,334.6956081799757,22.83518977469746
2021-11-04,,,,,,,,,,,,,,,,,0.2130405455827713,0.17284356,7.245555423320388,22.83518977469746
2021-11-05,,,,,,,,,,,,,,,,,0.1713143736124038,0.19966844,93.34491361990956,22.83518977469746
2021-11-06,,,,,,,,,,,,,,,,,0.2104976326227188,0.14790201,7.5862032543133315,22.83518977469746
2021-11-07,,,,,,,,,,,,,,,,,,0.19853546,8.601977973479558,
2021-11-08,,,,,,,,,,,,,,,,,0.1630439609289169,0.120949745,328.3899139237036,22.83518977469746
2021-11-09,,,,,,,,,,,,,,,,,0.1665616333484649,0.15060338,6.396559625409138,22.83518977469746
2021-11-10,,,,,,,,,,,,,,,,,0.175655797123909,0.12978259,664.2402189561601,22.83518977469746
2021-11-11,,,,,,,,,,,,,,,,,0.1810834258794784,0.14815007,6.848736176970328,22.83518977469746
2021-11-12,,,,,,,,,,,,,,,,,,0.07458638,481.1387542861981,
2021-11-13,,,,,,,,,,,,,,,,,,0.16011253,8.135592795956502,
2021-11-14,,,,,,,,,,,,,,,,,,0.16132832,7.021142973693002,
2021-11-15,,,,,,,,,,,,,,,,,0.1465646773576736,0.12778908,6.661367487151327,22.83518977469746
2021-11-16,,,,,,,,,,,,,,,,,0.1533025652170181,0.1645433,8.515432462896324,22.83518977469746
2021-11-17,,,,,,,,,,,,,,,,,0.1520265638828277,0.11793033,652.2128455908364,22.83518977469746
2021-11-18,,,,,,,,,,,,,,,,,0.1508210450410843,0.15441917,7.935958329389331,22.83518977469746
2021-11-19,,,,,,,,,,,,,,,,,0.1385914236307144,0.1157478,373.8021313160636,22.83518977469746
2021-11-20,,,,,,,,,,,,,,,,,,0.15779458,7.715807005891433,
2021-11-21,,,,,,,,,,,,,,,,,,0.16004153,7.692694252041636,
2021-11-22,,,,,,,,,,,,,,,,,0.1532936245203018,0.13657357,95.88243655150028,22.83518977469746
2021-11-23,,,,,,,,,,,,,,,,,0.1352433413267135,0.14787203,8.414628503441529,22.83518977469746
2021-11-24,,,,,,,,,,,,,,,,,0.1581754386425018,0.14763433,7.067336137772962,22.83518977469746
2021-11-25,,,,,,,,,,,,,,,,,0.1423854678869247,0.14811791,6.913702323532917,22.83518977469746
2021-11-26,,,,,,,,,,,,,,,,,0.1469321548938751,0.15956974,186.4169646067558,22.83518977469746
2021-11-27,,,,,,,,,,,,,,,,,0.1516947597265243,0.1467782,32.52010294578448,22.83518977469746
2021-11-28,,,,,,,,,,,,,,,,,0.1504277139902115,0.18409668,8.047373185703346,22.83518977469746
2021-11-29,,,,,,,,,,,,,,,,,0.1566478610038757,0.13914204,6.186607807692052,22.83518977469746
2021-11-30,,,,,,,,,,,,,,,,,0.1649699211120605,0.16090368,7.036672913147907,22.83518977469746
2021-12-01,,,,,,,,,,,,,,,,,0.1573759615421295,0.09860186,476.3111782265665,22.83518977469746
2021-12-02,,,,,,,,,,,,,,,,,0.1363465338945388,0.13288017,7.922905512544193,22.83518977469746
2021-12-03,,,,,,,,,,,,,,,,,0.1550392657518386,0.11703613,514.1368446675866,22.83518977469746
2021-12-04,,,,,,,,,,,,,,,,,0.1589968502521515,0.15518388,8.05912691627385,22.83518977469746
2021-12-05,,,,,,,,,,,,,,,,,0.1747027486562729,0.109217525,334.2570425024135,22.83518977469746
2021-12-06,,,,,,,,,,,,,,,,,0.1379385739564895,0.14216202,7.553731413053903,22.83518977469746
2021-12-07,,,,,,,,,,,,,,,,,0.1618532538414001,0.1740434,89.38965544680113,22.83518977469746
2021-12-08,,,,,,,,,,,,,,,,,0.1402805596590042,0.1328057,97.79961320319376,22.83518977469746
2021-12-09,,,,,,,,,,,,,,,,,0.159112349152565,0.14181072,7.62799850777366,22.83518977469746
2021-12-10,,,,,,,,,,,,,,,,,0.1484609097242355,0.11218511,327.8621516106101,22.83518977469746
2021-12-11,,,,,,,,,,,,,,,,,0.1410103142261505,0.14350556,8.091799876458747,22.83518977469746
2021-12-12,,,,,,,,,,,,,,,,,0.1234523430466651,0.13182425,187.68029995434475,22.83518977469746
2021-12-13,,,,,,,,,,,,,,,,,0.1312392652034759,0.15055016,6.444741545440847,22.83518977469746
2021-12-14,,,,,,,,,,,,,,,,,0.1135835126042366,0.03405042,483.0571955217429,22.83518977469746
2021-12-15,,,,,,,,,,,,,,,,,0.1240167990326881,0.14222382,8.301222473158024,22.83518977469746
2021-12-16,,,,,,,,,,,,,,,,,0.1192566156387329,0.14278305,6.181119766015237,22.83518977469746
2021-12-17,,,,,,,,,,,,,,,,,0.1493780761957168,0.14723705,239.89261567315052,22.83518977469746
2021-12-18,,,,,,,,,,,,,,,,,0.1304941922426223,0.16522922,8.452516616603189,22.83518977469746
2021-12-19,,,,,,,,,,,,,,,,,0.1351460218429565,0.15575314,42.82982535853553,22.83518977469746
2021-12-20,,,,,,,,,,,,,,,,,0.1611774414777755,0.16296145,7.120350997551269,22.83518977469746
2021-12-21,,,,,,,,,,,,,,,,,0.1598037034273147,0.16287619,7.1129241743833,22.83518977469746
2021-12-22,,,,,,,,,,,,,,,,,0.1682944297790527,0.15355827,6.382846339145521,22.83518977469746
2021-12-23,,,,,,,,,,,,,,,,,0.1806460916996002,0.16980264,86.10746352376987,22.83518977469746
2021-12-24,,,,,,,,,,,,,,,,,0.1403655558824539,0.1328251,101.71537750801068,22.83518977469746
2021-12-25,,,,,,,,,,,,,,,,,0.1682654023170471,0.14164594,8.38222453375576,22.83518977469746
2021-12-26,,,,,,,,,,,,,,,,,0.176707923412323,0.18776649,380.5163719222213,22.83518977469746
2021-12-27,,,,,,,,,,,,,,,,,0.146242469549179,0.13095085,6.25493573358075,22.83518977469746
2021-12-28,,,,,,,,,,,,,,,,,0.1575484126806259,0.113070354,679.1994974558376,22.83518977469746
2021-12-29,,,,,,,,,,,,,,,,,0.153219074010849,0.14490536,6.731516846873071,22.83518977469746
2021-12-30,,,,,,,,,,,,,,,,,0.1686685234308242,0.15335296,8.475803531250088,22.83518977469746
2021-12-31,,,,,,,,,,,,,,,,,0.177882969379425,0.13896273,7.544402417895961,22.83518977469746
2022-01-01,,,,,,,,,,,,,,,,,0.1777122914791107,0.14596029,7.10933621720376,22.83518977469746
2022-01-02,,,,,,,,,,,,,,,,,0.1648561060428619,0.14825892,7.683947223991756,22.83518977469746
2022-01-03,,,,,,,,,,,,,,,,,0.1766523718833923,0.15651229,7.912828757311559,22.83518977469746
2022-01-04,,,,,,,,,,,,,,,,,0.1310146749019622,0.15446532,173.97599250080486,22.83518977469746
2022-01-05,,,,,,,,,,,,,,,,,,0.15218034,7.747889197659583,
2022-01-06,,,,,,,,,,,,,,,,,0.146546259522438,0.1546087,8.13514904103886,22.83518977469746
2022-01-07,,,,,,,,,,,,,,,,,0.1378476768732071,0.16031761,7.784693096129418,22.83518977469746
2022-01-08,,,,,,,,,,,,,,,,,,0.1529548,79.79237265913865,
2022-01-09,,,,,,,,,,,,,,,,,,0.10781017,109.01511249437814,
2022-01-10,,,,,,,,,,,,,,,,,,0.14897563,7.28973782794477,
2022-01-11,,,,,,,,,,,,,,,,,,0.10950583,314.1641024529442,
2022-01-12,,,,,,,,,,,,,,,,,0.1263656169176101,0.15524061,5.748884947396496,22.83518977469746
2022-01-13,,,,,,,,,,,,,,,,,0.1245152205228805,0.10869309,202.83803591086016,22.83518977469746
2022-01-14,,,,,,,,,,,,,,,,,0.1492653787136078,0.15791593,7.768456181957089,22.83518977469746
2022-01-15,,,,,,,,,,,,,,,,,0.1273589581251144,0.1070644,502.7151446676949,22.83518977469746
