"TOA5","CR300_18_TRACER2","CR300","26682","CR300.Std.10.05","CPU:CR300_18_TRACER2.CR300","42702","SubHourly_met"
"TIMESTAMP","RECORD","Rain_mm_Tot","AirTC_Avg","RH_Avg","WS_ms_S_WVT","WindDir_D1_WVT","SlrW_Avg","ETos","Rso"
"TS","RN","mm","Deg C","%","meters/second","Deg","W/m^2","mm","MJ/m²"
"","","Tot","Avg","Avg","WVc","WVc","Avg","ETXs","Rso"
"2022-04-20 21:25:00",369,0,22.98,88.5,2.87,131.8,0,0.018,0
"2022-04-20 21:30:00",370,0,22.96,88.7,2.903,135.1,0,0.018,0
"2022-04-20 21:35:00",371,0,22.96,88.8,2.208,139.3,0,0.015,0
"2022-04-20 21:40:00",372,0,22.96,89,2.275,128.2,0,0.015,0
"2022-04-20 21:45:00",373,0,22.98,89.2,2.248,128.3,0,0.015,0
"2022-04-20 21:50:00",374,0,23.01,89.2,2.455,133.2,0,0.016,0
"2022-04-20 21:55:00",375,0,23.01,89.1,2.697,139,0,0.017,0
"2022-04-20 22:00:00",376,0,23.01,89.1,2.988,135.7,0,0.018,0
"2022-04-20 22:05:00",377,0,23.03,89,2.792,135.6,0,0.017,0
"2022-04-20 22:10:00",378,0,23.05,88.9,2.938,140.9,0,0.018,0
"2022-04-20 22:15:00",379,0,23.06,88.8,3.272,144.9,0,0.019,0
"2022-04-20 22:20:00",380,0,23.07,88.8,3.103,148.1,0,0.019,0
"2022-04-20 22:25:00",381,0,23.06,88.8,2.757,141.3,0,0.017,0
"2022-04-20 22:30:00",382,0,23.06,88.9,2.818,140.8,0,0.017,0
"2022-04-20 22:35:00",383,0,23.06,88.9,2.82,142.6,0,0.017,0
"2022-04-20 22:40:00",384,0,23.07,88.9,2.767,135.7,0,0.017,0
"2022-04-20 22:45:00",385,0,23.08,88.8,3.133,140.2,0,0.019,0
"2022-04-20 22:50:00",386,0,23.1,88.6,3.67,144.7,0,0.021,0
"2022-04-20 22:55:00",387,0,23.13,88.5,3.792,144.8,0,0.021,0
"2022-04-20 23:00:00",388,0,23.14,88.4,3.105,138.8,0,0.019,0
"2022-04-20 23:05:00",389,0,23.11,88.4,3.163,142.9,0,0.019,0
"2022-04-20 23:10:00",390,0,23.06,88.4,2.92,137.5,0,0.018,0
"2022-04-20 23:15:00",391,0,23.05,88.5,2.653,137.8,0,0.017,0
"2022-04-20 23:20:00",392,0,23.03,88.5,2.93,143.4,0,0.018,0
"2022-04-20 23:25:00",393,0,23.03,88.6,3.338,143.5,0,0.02,0
"2022-04-20 23:30:00",394,0,23.03,88.6,3.003,136.5,0,0.019,0
"2022-04-20 23:35:00",395,0,23,88.6,3.687,144.7,0,0.021,0
"2022-04-20 23:40:00",396,0,22.99,88.6,2.458,137.2,0,0.016,0
"2022-04-20 23:45:00",397,0,22.95,88.7,2.385,142.3,0,0.016,0
"2022-04-20 23:50:00",398,0,22.93,88.8,3.2,141.7,0,0.019,0
"2022-04-20 23:55:00",399,0,22.93,88.8,2.923,140.5,0,0.018,0
"2022-04-21 00:00:00",400,0,22.9,88.9,2.965,145.1,0,0.018,0
"2022-04-21 00:05:00",401,0,22.9,89,3.53,141.7,0,0.019,0
"2022-04-21 00:10:00",402,0,22.93,89,2.833,141.2,0,0.017,0
"2022-04-21 00:15:00",403,0,22.92,89,3.108,141.5,0,0.018,0
"2022-04-21 00:20:00",404,0,22.94,89,3.808,141.6,0,0.02,0
"2022-04-21 00:25:00",405,0,22.95,88.9,3.345,144.1,0,0.019,0
"2022-04-21 00:30:00",406,0,22.97,88.8,3.328,135.3,0,0.019,0
"2022-04-21 00:35:00",407,0,22.96,88.7,3.44,136.8,0,0.02,0
"2022-04-21 00:40:00",408,0,22.94,88.8,3.507,144.9,0,0.02,0
"2022-04-21 00:45:00",409,0,22.92,88.8,2.848,142.2,0,0.018,0
"2022-04-21 00:50:00",410,0,22.87,89,3.075,144.8,0,0.018,0
"2022-04-21 00:55:00",411,0,22.85,89.2,3.32,140.3,0,0.018,0
"2022-04-21 01:00:00",412,0,22.85,89.3,3.73,145.1,0,0.019,0
"2022-04-21 01:05:00",413,0,22.86,89.2,3.41,144.1,0,0.019,0
"2022-04-21 01:10:00",414,0,22.86,89.2,3.233,142.3,0,0.018,0
"2022-04-21 01:15:00",415,0,22.86,89.2,2.968,141.3,0,0.017,0
"2022-04-21 01:20:00",416,0,22.87,89.1,2.848,142.7,0,0.017,0
"2022-04-21 01:25:00",417,0,22.88,89.1,2.933,148,0,0.017,0
"2022-04-21 01:30:00",418,0,22.91,89.1,3.388,140.2,0,0.019,0
"2022-04-21 01:35:00",419,0,22.94,89,2.523,146.9,0,0.016,0
"2022-04-21 01:40:00",420,0,22.97,89,3.073,149.7,0,0.018,0
"2022-04-21 01:45:00",421,0,23.01,88.9,3.312,155.3,0,0.019,0
"2022-04-21 01:50:00",422,0,23.03,88.9,2.958,143.5,0,0.018,0
"2022-04-21 01:55:00",423,0,23.05,88.8,3.155,148.6,0,0.019,0
"2022-04-21 02:00:00",424,0,23.08,88.7,3.02,150.5,0,0.018,0
"2022-04-21 02:05:00",425,0,23.1,88.6,3.318,151.1,0,0.02,0
"2022-04-21 02:10:00",426,0,23.14,88.5,3.303,137.4,0,0.02,0
"2022-04-21 02:15:00",427,0,23.15,88.4,2.43,141.3,0,0.017,0
"2022-04-21 02:20:00",428,0,23.15,88.3,3.183,141.2,0,0.02,0
"2022-04-21 02:25:00",429,0,23.16,88.3,2.83,144,0,0.018,0
"2022-04-21 02:30:00",430,0,23.16,88.3,2.475,132.4,0,0.017,0
"2022-04-21 02:35:00",431,0,23.15,88.3,2.285,142.5,0,0.016,0
"2022-04-21 02:40:00",432,0,23.13,88.4,2.238,141.8,0,0.016,0
"2022-04-21 02:45:00",433,0,23.11,88.4,2.798,137.4,0,0.018,0
"2022-04-21 02:50:00",434,0,23.1,88.4,3.068,141.6,0,0.019,0
"2022-04-21 02:55:00",435,0,23.07,88.4,2.498,144.5,0,0.017,0
"2022-04-21 03:00:00",436,0,23.04,88.5,2.555,130.7,0,0.017,0
"2022-04-21 03:05:00",437,0,23.01,88.6,3.075,138.9,0,0.019,0
"2022-04-21 03:10:00",438,0,22.99,88.6,2.675,141.3,0,0.017,0
"2022-04-21 03:15:00",439,0,22.97,88.7,3.363,138.6,0,0.019,0
"2022-04-21 03:20:00",440,0,22.97,88.8,3.247,139.8,0,0.019,0
"2022-04-21 03:25:00",441,0,22.96,88.8,3.11,138.7,0,0.018,0
"2022-04-21 03:30:00",442,0,22.95,88.9,3.08,140.8,0,0.018,0
"2022-04-21 03:35:00",443,0,22.95,89,3.428,144.3,0,0.019,0
"2022-04-21 03:40:00",444,0,22.95,89,3.45,142.3,0,0.019,0
"2022-04-21 03:45:00",445,0,22.93,89.1,3.107,142.3,0,0.018,0
"2022-04-21 03:50:00",446,0,22.91,89.2,2.665,139.1,0,0.016,0
"2022-04-21 03:55:00",447,0,22.88,89.3,2.853,145.9,0,0.017,0
"2022-04-21 04:00:00",448,0,22.86,89.4,3.08,143,0,0.017,0
"2022-04-21 04:05:00",449,0,22.84,89.5,3.723,135.6,0,0.019,0
"2022-04-21 04:10:00",450,0,22.83,89.6,3.217,152.5,0,0.017,0
"2022-04-21 04:15:00",451,0,22.8,89.7,2.463,137.7,0,0.015,0
"2022-04-21 04:20:00",452,0,22.79,89.8,2.838,145.6,0,0.016,0
"2022-04-21 04:25:00",453,0,22.77,89.9,2.755,141,0,0.015,0
"2022-04-21 04:30:00",454,0,22.77,90,2.89,143.2,0,0.016,0
"2022-04-21 04:35:00",455,0,22.76,90,2.787,150.1,0,0.015,0
"2022-04-21 04:40:00",456,0,22.74,90,2.77,145.6,0,0.015,0
"2022-04-21 04:45:00",457,0,22.71,90,2.45,153.6,0,0.014,0
"2022-04-21 04:50:00",458,0,22.68,90,2.622,144,0,0.015,0.002
"2022-04-21 04:55:00",459,0,22.62,90,2.173,144.3,0,0.013,0.006
"2022-04-21 05:00:00",460,0,22.56,90.1,2.558,140.4,0,0.014,0.013
"2022-04-21 05:05:00",461,0,22.55,90.2,2.385,140.4,0,0.014,0.023
"2022-04-21 05:10:00",462,0,22.51,90.2,2.395,139.1,0,0.014,0.035
"2022-04-21 05:15:00",463,0,22.47,90.2,2.213,147.8,0,0.018,0.05
"2022-04-21 05:20:00",464,0,22.43,90.3,2.455,139.2,0,0.02,0.068
"2022-04-21 05:25:00",465,0,22.41,90.4,2.55,155.4,0,0.02,0.089
"2022-04-21 05:30:00",466,0,22.43,90.4,3.005,147.8,0,0.023,0.117
"2022-04-21 05:35:00",467,0,22.45,90.3,3,141,0,0.023,0.151
"2022-04-21 05:40:00",468,0,22.48,90.2,3.175,142.3,0,0.025,0.193
"2022-04-21 05:45:00",469,0,22.49,90.1,3.125,146.3,0.391,0.025,0.241
"2022-04-21 05:50:00",470,0,22.51,90.1,3.29,143.1,2.636,0.026,0.293
"2022-04-21 05:55:00",471,0,22.53,90,3.16,143.7,6.089,0.025,0.347
"2022-04-21 06:00:00",472,0,22.52,89.9,3.44,149.4,10.78,0.028,0.404
"2022-04-21 06:05:00",473,0,22.52,89.9,2.873,148.1,16.76,0.024,0.463
"2022-04-21 06:10:00",474,0,22.52,89.9,3.285,155.5,23.65,0.027,0.523
"2022-04-21 06:15:00",475,0,22.54,89.9,3.193,144.2,33.5,0.027,0.584
"2022-04-21 06:20:00",476,0,22.58,89.8,3.398,148.2,44.2,0.029,0.647
"2022-04-21 06:25:00",477,0,22.61,89.7,2.608,142.3,54.37,0.025,0.71
"2022-04-21 06:30:00",478,0,22.65,89.6,3.085,146.3,68.3,0.029,0.774
"2022-04-21 06:35:00",479,0,22.7,89.5,3.62,141.5,85.5,0.034,0.838
"2022-04-21 06:40:00",480,0,22.78,89.3,3.368,147.1,99,0.033,0.903
"2022-04-21 06:45:00",481,0,22.84,89.2,3.262,144.2,113.8,0.034,0.968
"2022-04-21 06:50:00",482,0,22.89,89,3.857,139.6,132.2,0.039,1.033
"2022-04-21 06:55:00",483,0,22.97,88.8,3.795,142.8,144.9,0.04,1.098
"2022-04-21 07:00:00",484,0,23.04,88.6,3.22,142.4,155.4,0.037,1.163
"2022-04-21 07:05:00",485,0,23.11,88.2,3.582,145.5,176,0.042,1.229
"2022-04-21 07:10:00",486,0,23.2,87.9,3.385,142.9,201,0.043,1.294
"2022-04-21 07:15:00",487,0,23.29,87.5,3.91,150,211.6,0.048,1.359
"2022-04-21 07:20:00",488,0,23.35,87,4.26,140.9,239.8,0.053,1.424
"2022-04-21 07:25:00",489,0,23.48,87,3.275,149.4,264.7,0.048,1.487
"2022-04-21 07:30:00",490,0,23.65,86.5,3.33,143.5,301.5,0.051,1.551
"2022-04-21 07:35:00",491,0,23.75,85.8,3.837,148.7,309.8,0.058,1.614
"2022-04-21 07:40:00",492,0,23.87,85.3,4.225,147.4,343.8,0.065,1.677
"2022-04-21 07:45:00",493,0,23.99,85.1,3.613,144.9,378.7,0.062,1.739
"2022-04-21 07:50:00",494,0,23.96,84.7,3.965,132.2,344.2,0.065,1.802
"2022-04-21 07:55:00",495,0,24,85,3.777,146.1,347.8,0.062,1.862
"2022-04-21 08:00:00",496,0,24.12,84.9,3.725,141.3,446.5,0.067,1.922
"2022-04-21 08:05:00",497,0,24.21,84.2,4.223,150.6,404.6,0.072,1.982
"2022-04-21 08:10:00",498,0,24.25,84.2,3.483,138.8,385.7,0.064,2.04
"2022-04-21 08:15:00",499,0,24.29,84,3.647,142.9,472.2,0.071,2.098
"2022-04-21 08:20:00",500,0,24.52,83.7,3.742,153.4,519.2,0.075,2.154
"2022-04-21 08:25:00",501,0,24.72,82.6,3.135,134.5,499.5,0.072,2.211
"2022-04-21 08:30:00",502,0,24.7,81.8,4.263,133.2,520.3,0.087,2.268
"2022-04-21 08:35:00",503,0,24.68,82,3.99,132.6,550.7,0.085,2.322
"2022-04-21 08:40:00",504,0,24.78,81.6,3.828,128.4,612.6,0.088,2.375
"2022-04-21 08:45:00",505,0,25.02,81.7,3.335,143.1,540.4,0.079,2.425
"2022-04-21 08:50:00",506,0,25.08,80.6,3.783,137.2,569.6,0.089,2.478
"2022-04-21 08:55:00",507,0,25.09,80.3,4.107,128.9,609.7,0.095,2.528
"2022-04-21 09:00:00",508,0,25.11,80.3,4.39,149.3,461.1,0.091,2.577
"2022-04-21 09:05:00",509,0,25.05,80.2,4.213,148.3,454.3,0.089,2.626
"2022-04-21 09:10:00",510,0,25.03,79.93,4.723,141.3,611.7,0.103,2.673
"2022-04-21 09:15:00",511,0,25.25,80.1,4.428,147.5,528.2,0.096,2.716
"2022-04-21 09:20:00",512,0,25.22,79.62,4.218,138.6,463.2,0.092,2.761
"2022-04-21 09:25:00",513,0,25.11,79.32,4.535,144,418.3,0.094,2.806
"2022-04-21 09:30:00",514,0,25.27,79.22,4.63,136,866,0.118,2.846
"2022-04-21 09:35:00",515,0,25.61,77.93,4.03,127.2,817,0.114,2.885
"2022-04-21 09:40:00",516,0,25.91,77.36,4.425,137.3,859,0.124,2.922
"2022-04-21 09:45:00",517,0,25.88,77.27,4.408,135.9,739.1,0.118,2.96
"2022-04-21 09:50:00",518,0,25.83,76.44,4.818,143.8,393.2,0.109,2.999
"2022-04-21 09:55:00",519,0,25.49,78.11,3.487,135.9,440.8,0.087,3.033
"2022-04-21 10:00:00",520,0,25.54,78.38,4.048,143.2,489.1,0.096,3.065
"2022-04-21 10:05:00",521,0,25.52,78.46,3.513,147,534.8,0.091,3.097
"2022-04-21 10:10:00",522,0,25.71,79.76,3.06,131.1,650.7,0.088,3.121
"2022-04-21 10:15:00",523,0,25.86,79.26,3.55,129.3,705.3,0.099,3.149
"2022-04-21 10:20:00",524,0,26.07,78.44,3.517,119.2,880,0.11,3.175
"2022-04-21 10:25:00",525,0,25.95,77.95,4.143,112.6,647.2,0.107,3.204
"2022-04-21 10:30:00",526,0,25.61,78.58,3.955,119.9,579.4,0.099,3.23
"2022-04-21 10:35:00",527,0,25.58,79.36,3.903,115.3,692.1,0.101,3.251
"2022-04-21 10:40:00",528,0,25.45,79.2,4.293,122.3,585.6,0.101,3.274
"2022-04-21 10:45:00",529,0,25.58,79.63,3.918,132.5,741.9,0.103,3.29
"2022-04-21 10:50:00",530,0,25.8,78.84,4.175,130.5,752.8,0.11,3.307
"2022-04-21 10:55:00",531,0,25.74,78.37,4.433,129.8,927,0.123,3.325
"2022-04-21 11:00:00",532,0,25.78,78.47,4.393,120.7,812,0.117,3.339
"2022-04-21 11:05:00",533,0,25.93,78.16,3.74,123,786.6,0.109,3.351
"2022-04-21 11:10:00",534,0,26.25,78.11,3.383,131.7,907,0.111,3.358
"2022-04-21 11:15:00",535,0,26.49,77.13,3.66,121.6,873,0.117,3.367
"2022-04-21 11:20:00",536,0,26.35,76.96,4.135,128.9,930,0.126,3.377
"2022-04-21 11:25:00",537,0,26.27,77.5,4.163,141.9,918,0.124,3.383
"2022-04-21 11:30:00",538,0,26.06,77.58,4.355,113.4,888,0.124,3.39
"2022-04-21 11:35:00",539,0,26.01,78.15,4.118,113.6,889,0.119,3.391
"2022-04-21 11:40:00",540,0,26.16,78.47,3.697,117.9,1000,0.119,3.39
"2022-04-21 11:45:00",541,0,26.43,77.48,4.06,126.9,921,0.123,3.389
"2022-04-21 11:50:00",542,0,26.25,77.21,4.113,109.8,760.9,0.116,3.39
"2022-04-21 11:55:00",543,0,26.14,78.14,4.113,123,988,0.124,3.385
"2022-04-21 12:00:00",544,0,26.33,78,3.883,138,891,0.117,3.377
"2022-04-21 12:05:00",545,0,26.24,77.49,3.755,113.5,851,0.115,3.373
"2022-04-21 12:10:00",546,0,26.36,78.18,3.823,138.1,1009,0.122,3.36
"2022-04-21 12:15:00",547,0,26.54,77.37,3.69,123.9,997,0.123,3.35
"2022-04-21 12:20:00",548,0,26.56,76.91,3.875,125.6,771.3,0.115,3.339
"2022-04-21 12:25:00",549,0,26.54,77.19,3.735,122.1,995,0.124,3.325
"2022-04-21 12:30:00",550,0,26.78,76.94,3.355,116,906,0.116,3.307
"2022-04-21 12:35:00",551,0,26.78,76.54,3.46,125.2,969,0.122,3.291
"2022-04-21 12:40:00",552,0,26.84,76.59,3.523,122.3,954,0.122,3.272
"2022-04-21 12:45:00",553,0,26.97,75.96,3.667,124.8,875,0.122,3.252
"2022-04-21 12:50:00",554,0,26.81,75.71,4.54,117.9,975,0.14,3.233
"2022-04-21 12:55:00",555,0,26.51,76.13,4.97,122.4,962,0.142,3.212
"2022-04-21 13:00:00",556,0,26.42,76.86,4.355,124.9,956,0.131,3.186
"2022-04-21 13:05:00",557,0,26.31,76.96,4.728,121.8,960,0.135,3.161
"2022-04-21 13:10:00",558,0,26.4,77.37,3.953,127.7,939,0.123,3.131
"2022-04-21 13:15:00",559,0,26.47,77.23,3.992,117.7,928,0.124,3.101
"2022-04-21 13:20:00",560,0,26.42,77.13,4.45,118.8,916,0.129,3.071
"2022-04-21 13:25:00",561,0,26.39,76.74,4.845,110.3,908,0.135,3.04
"2022-04-21 13:30:00",562,0,26.27,76.82,4.118,122.3,545.5,0.106,3.007
"2022-04-21 13:35:00",563,0,26.25,77.23,4.723,114.5,883,0.13,2.971
"2022-04-21 13:40:00",564,0,26.09,77.56,5.077,111.8,804,0.129,2.936
"2022-04-21 13:45:00",565,0,25.99,78.24,4.945,111.4,768.7,0.122,2.897
"2022-04-21 13:50:00",566,0,25.92,78.23,5.853,119.9,873,0.137,2.858
"2022-04-21 13:55:00",567,0,25.84,78.49,5.37,122.7,633.3,0.119,2.818
"2022-04-21 14:00:00",568,0,25.81,78.99,4.72,125.9,677,0.112,2.774
"2022-04-21 14:05:00",569,0,25.94,79.29,4.775,113.4,833,0.119,2.729
"2022-04-21 14:10:00",570,0,26.13,79.21,3.99,116.8,779.8,0.109,2.682
"2022-04-21 14:15:00",571,0,26.25,78.71,4.502,126,761.9,0.116,2.636
"2022-04-21 14:20:00",572,0,26.01,79.47,4.323,118.7,744.9,0.11,2.59
"2022-04-21 14:25:00",573,0,25.99,79.45,4.477,124.6,680.8,0.108,2.542
"2022-04-21 14:30:00",574,0,25.79,79.85,4.513,119.2,599.3,0.102,2.493
"2022-04-21 14:35:00",575,0,25.86,80.6,3.798,124.9,697.2,0.097,2.44
"2022-04-21 14:40:00",576,0,25.89,80.5,3.708,118.1,600.2,0.091,2.388
"2022-04-21 14:45:00",577,0,25.8,80.6,4.363,116.3,456.8,0.091,2.336
"2022-04-21 14:50:00",578,0,25.57,81.1,4.947,122.6,475.8,0.096,2.284
"2022-04-21 14:55:00",579,0,25.39,81.8,4.605,132.1,364.2,0.084,2.229
"2022-04-21 15:00:00",580,0,25.36,82.2,4.028,135.1,401.3,0.078,2.173
"2022-04-21 15:05:00",581,0,25.34,82.5,4.1,134.7,355.2,0.076,2.116
"2022-04-21 15:10:00",582,0,25.3,82.4,4.143,129.3,348.1,0.076,2.059
"2022-04-21 15:15:00",583,0,25.23,82.4,4.26,129.5,319.8,0.076,2.001
"2022-04-21 15:20:00",584,0,25.14,82.6,4.828,123.9,275.2,0.078,1.942
"2022-04-21 15:25:00",585,0,25.02,83,4.335,120.4,214.2,0.069,1.883
"2022-04-21 15:30:00",586,0,25.01,83.8,4.072,109.3,271,0.067,1.821
"2022-04-21 15:35:00",587,0,25.03,84.1,3.943,126.9,299,0.066,1.759
"2022-04-21 15:40:00",588,0,25.22,83.5,4.15,121.5,348.5,0.072,1.696
"2022-04-21 15:45:00",589,0,25.13,83.7,3.833,124.4,238.4,0.063,1.634
"2022-04-21 15:50:00",590,0,25.07,84.1,4.442,116,251.4,0.068,1.571
"2022-04-21 15:55:00",591,0,24.99,84.7,3.623,122.9,211.2,0.056,1.507
"2022-04-21 16:00:00",592,0,25.04,84.4,4.043,130.3,195,0.06,1.443
"2022-04-21 16:05:00",593,0,25.03,84.8,3.112,121.4,219.9,0.051,1.378
"2022-04-21 16:10:00",594,0,25.04,84.8,3.715,124.9,212.1,0.057,1.314
"2022-04-21 16:15:00",595,0,24.92,84.6,4.345,128.8,233.1,0.064,1.25
"2022-04-21 16:20:00",596,0,24.82,84.5,3.737,124.1,174.4,0.056,1.186
"2022-04-21 16:25:00",597,0,24.79,84.6,3.828,127.7,150.6,0.055,1.121
"2022-04-21 16:30:00",598,0,24.71,84.7,4.747,134.5,183.6,0.065,1.056
"2022-04-21 16:35:00",599,0,24.72,85.5,3.453,118.5,151.6,0.049,0.99
"2022-04-21 16:40:00",600,0,24.75,85.4,3.84,123.7,150.4,0.053,0.925
"2022-04-21 16:45:00",601,0,24.77,85.6,2.988,120,129.3,0.043,0.86
"2022-04-21 16:50:00",602,0,24.82,85.7,3.245,127.7,163.7,0.047,0.796
"2022-04-21 16:55:00",603,0,24.87,85.3,3.38,121.4,208.2,0.052,0.732
"2022-04-21 17:00:00",604,0,24.92,85.1,3.377,120.2,158.2,0.05,0.669
"2022-04-21 17:05:00",605,0,24.79,85.4,3.728,119.7,148.9,0.052,0.607
"2022-04-21 17:10:00",606,0,24.74,85.7,3.752,124.7,190.9,0.053,0.545
"2022-04-21 17:15:00",607,0,24.73,85.8,3.387,127.5,129,0.046,0.485
"2022-04-21 17:20:00",608,0,24.6,85.9,4.352,113.9,118.6,0.054,0.426
"2022-04-21 17:25:00",609,0,24.49,86.3,4.183,123,129.7,0.052,0.369
"2022-04-21 17:30:00",610,0,24.47,86.5,3.712,124.9,106,0.046,0.314
"2022-04-21 17:35:00",611,0,24.48,86.6,3.637,119.6,132.1,0.046,0.261
"2022-04-21 17:40:00",612,0,24.46,86.4,4.53,119.3,101.8,0.052,0.211
"2022-04-21 17:45:00",613,0,24.45,86.6,3.072,119.9,78.57,0.038,0.168
"2022-04-21 17:50:00",614,0,24.41,86.4,3.905,125.6,82.3,0.046,0.131
"2022-04-21 17:55:00",615,0,24.38,86.9,3,119.3,95.1,0.036,0.1
"2022-04-21 18:00:00",616,0,24.37,87.1,3.407,114,61.74,0.039,0.076
"2022-04-21 18:05:00",617,0,24.31,87.2,3.393,123.5,77.87,0.031,0.057
"2022-04-21 18:10:00",618,0,24.28,87.4,3.322,118.9,47.36,0.023,0.041
"2022-04-21 18:15:00",619,0,24.19,87.5,4.178,117.1,27.15,0.026,0.028
"2022-04-21 18:20:00",620,0,24.11,87.8,4.523,121.5,22.6,0.026,0.017
"2022-04-21 18:25:00",621,0,24.02,87.9,4.515,120.7,19.39,0.025,0.009
"2022-04-21 18:30:00",622,0,23.97,88.1,3.823,112.4,16.06,0.023,0.003
"2022-04-21 18:35:00",623,0,23.92,88.1,3.912,117.8,15.23,0.023,0
"2022-04-21 18:40:00",624,0,23.87,88.2,4.093,121.6,8.79,0.023,0
"2022-04-21 18:45:00",625,0,23.83,88.1,4.258,123.3,6.838,0.024,0
"2022-04-21 18:50:00",626,0,23.79,88.2,3.888,114.1,3.77,0.023,0
"2022-04-21 18:55:00",627,0,23.78,88.3,3.478,130.3,1.204,0.021,0
"2022-04-21 19:00:00",628,0,23.78,88.2,3.855,124.3,0.419,0.022,0
"2022-04-21 19:05:00",629,0,23.77,88.1,3.695,122.5,0.049,0.022,0
"2022-04-21 19:10:00",630,0,23.75,87.9,3.895,125.7,0,0.023,0
"2022-04-21 19:15:00",631,0,23.73,87.8,3.768,125.7,0,0.023,0
"2022-04-21 19:20:00",632,0,23.72,87.6,4.025,134.7,0,0.024,0
"2022-04-21 19:25:00",633,0,23.7,87.3,3.625,124.8,0,0.023,0
"2022-04-21 19:30:00",634,0,23.69,87.2,3.498,127.5,0,0.023,0
"2022-04-21 19:35:00",635,0,23.69,87,3.952,124.9,0,0.025,0
"2022-04-21 19:40:00",636,0,23.68,86.8,3.698,127.8,0,0.024,0
"2022-04-21 19:45:00",637,0,23.66,86.7,3.993,118.7,0,0.026,0
"2022-04-21 19:50:00",638,0,23.68,86.7,3.303,119.3,0,0.023,0
"2022-04-21 19:55:00",639,0,23.69,86.7,3.195,116.6,0,0.023,0
"2022-04-21 20:00:00",640,0,23.68,86.6,3.295,122.1,0,0.023,0
"2022-04-21 20:05:00",641,0,23.66,86.4,3.493,127.1,0,0.024,0
"2022-04-21 20:10:00",642,0,23.63,86.5,3.287,131.8,0,0.023,0
"2022-04-21 20:15:00",643,0,23.6,86.4,3.76,129.2,0,0.025,0
"2022-04-21 20:20:00",644,0,23.57,86.3,3.89,124.5,0,0.026,0
"2022-04-21 20:25:00",645,0,23.55,86.3,3.22,135.6,0,0.023,0
"2022-04-21 20:30:00",646,0,23.52,86.4,3.115,120.6,0,0.023,0
"2022-04-21 20:35:00",647,0,23.52,86.5,3.37,138.1,0,0.024,0
"2022-04-21 20:40:00",648,0,23.49,86.5,3.928,134.5,0,0.026,0
"2022-04-21 20:45:00",649,0,23.45,86.5,3.518,131.8,0,0.024,0
"2022-04-21 20:50:00",650,0,23.41,86.8,3.472,133.6,0,0.024,0
"2022-04-21 20:55:00",651,0,23.4,87,2.865,134.7,0,0.021,0
"2022-04-21 21:00:00",652,0,23.37,87.1,2.62,130.5,0,0.02,0
"2022-04-21 21:05:00",653,0,23.35,87.1,2.865,129.5,0,0.021,0
"2022-04-21 21:10:00",654,0,23.36,87.1,3.66,128,0,0.023,0
"2022-04-21 21:15:00",655,0,23.37,87.1,2.715,127.5,0,0.02,0
"2022-04-21 21:20:00",656,0,23.37,87.2,3.083,140.1,0,0.021,0
"2022-04-21 21:25:00",657,0,23.4,87.3,3.115,127.8,0,0.021,0
"2022-04-21 21:30:00",658,0,23.43,87.2,3.195,132.1,0,0.022,0
"2022-04-21 21:35:00",659,0,23.43,87.2,3.46,131.2,0,0.023,0
"2022-04-21 21:40:00",660,0,23.41,87.2,2.93,128.5,0,0.021,0
"2022-04-21 21:45:00",661,0,23.38,87.1,3.685,129.9,0,0.024,0
"2022-04-21 21:50:00",662,0,23.37,87.1,3.6,141.8,0,0.023,0
"2022-04-21 21:55:00",663,0,23.36,87.2,3.617,129.3,0,0.023,0
"2022-04-21 22:00:00",664,0,23.36,87.2,3.03,142.1,0,0.021,0
"2022-04-21 22:05:00",665,0,23.35,87.3,2.788,128.3,0,0.02,0
"2022-04-21 22:10:00",666,0,23.33,87.2,3.695,131.3,0,0.023,0
"2022-04-21 22:15:00",667,0,23.31,87.1,3.715,130.9,0,0.024,0
"2022-04-21 22:20:00",668,0,23.29,87.1,3.578,131.1,0,0.023,0
"2022-04-21 22:25:00",669,0,23.27,87.1,3.49,138.1,0,0.023,0
"2022-04-21 22:30:00",670,0,23.26,87.1,3.46,136.8,0,0.023,0
"2022-04-21 22:35:00",671,0,23.23,87.1,3.205,141.9,0,0.022,0
"2022-04-21 22:40:00",672,0,23.17,87,3.158,138,0,0.022,0
"2022-04-21 22:45:00",673,0,23.14,87,3.323,131.4,0,0.022,0
"2022-04-21 22:50:00",674,0,23.1,87.1,3.077,136.8,0,0.021,0
"2022-04-21 22:55:00",675,0,23.06,87.3,2.955,139.5,0,0.02,0
"2022-04-21 23:00:00",676,0,23.03,87.5,2.833,138.7,0,0.02,0
"2022-04-21 23:05:00",677,0,23.01,87.6,3.415,132.2,0,0.021,0
"2022-04-21 23:10:00",678,0,23.02,87.7,3.148,131.2,0,0.02,0
"2022-04-21 23:15:00",679,0,23.05,87.7,3.235,136.5,0,0.021,0
"2022-04-21 23:20:00",680,0,23.07,87.7,2.988,138.9,0,0.02,0
"2022-04-21 23:25:00",681,0,23.09,87.7,2.698,134.2,0,0.019,0
"2022-04-21 23:30:00",682,0,23.09,87.6,3.218,139.8,0,0.021,0
"2022-04-21 23:35:00",683,0,23.07,87.7,3.118,142.2,0,0.02,0
"2022-04-21 23:40:00",684,0,23.08,87.8,3.482,139.7,0,0.021,0
"2022-04-21 23:45:00",685,0,23.06,87.8,3.51,144.9,0,0.021,0
