Date,Sat_SM,Ppt,SWC_5,SWC_10,SWC_20,T_5,T_10,T_20,Ppt.1,Tair,RH,Windspeed,Winddirection,Srad,Latitude,Longitude,SWC_50,T_50
2017-05-11,0.1676870435476303,0.005952380952380952,0.1322797619047619,0.17049404761904766,0.1741845238095238,25.210178571428575,24.896071428571425,24.154523809523813,0.006047619047619143,21.47279761904762,61.21113095238095,2.1498035714285715,166.15017857142857,216.83273809523808,30.459999999999997,-98.9407,0.2200195496345571,23.784805723958815
2017-05-12,0.13934426009655,0.005952380952380952,0.1308452380952381,0.16854761904761903,0.17230357142857144,25.448928571428574,25.094761904761903,24.21982142857143,0.006047619047619143,21.758928571428573,63.615833333333335,2.2373928571428574,172.5360119047619,216.68547619047618,30.459999999999997,-98.9407,0.21841009711690726,23.65869576761105
2017-05-13,0.1633189469575882,0.005952380952380952,0.1295238095238095,0.1666904761904762,0.1705654761904762,25.510476190476194,25.159345238095234,24.284285714285716,0.006047619047619143,21.676309523809522,65.04660714285714,2.0040059523809526,167.230119047619,217.36660714285713,30.459999999999997,-98.9407,0.21629832876936278,23.744430861041206
2017-05-14,0.16629059612751,0.005952380952380952,0.12839285714285714,0.16502380952380952,0.16894642857142858,25.751011904761903,25.340714285714284,24.370595238095238,0.006047619047619143,22.04809523809524,65.38089285714285,2.0205535714285716,167.93249999999998,218.74773809523808,30.459999999999997,-98.9407,0.21523053176775764,23.72841941575505
2017-05-15,0.1673509329557418,0.005952380952380952,0.1274047619047619,0.16348809523809524,0.16738690476190476,26.385178571428572,25.818749999999998,24.573154761904764,0.006047619047619143,22.67059523809524,63.7722619047619,2.131357142857143,169.2902380952381,248.05642857142857,30.459999999999997,-98.9407,0.21466629012420727,23.658471914218104
2017-05-16,0.1563667953014373,0.0,0.12626785714285713,0.1618214285714286,0.1658154761904762,26.899464285714288,26.31041666666667,24.934345238095236,0.0,22.941130952380952,63.008630952380955,2.255559523809524,171.3789285714286,251.99946428571428,30.459999999999997,-98.9407,0.214330487973487,23.791167618196678
2017-05-17,0.1715344502024747,0.018154761904761903,0.1250892857142857,0.1600714285714286,0.16414880952380953,27.475714285714286,26.81119047619048,25.263690476190476,0.01814285714285724,23.253214285714286,59.99494047619048,2.1024226190476187,175.55714285714285,279.97261904761905,30.459999999999997,-98.9407,0.21301082879927094,23.95252642769927
2017-05-18,0.193925604224205,0.018154761904761903,0.12386309523809524,0.15823214285714288,0.16253571428571428,27.795297619047613,27.162916666666664,25.611964285714286,0.01814285714285724,23.597619047619048,59.82690476190476,2.4546369047619048,177.6754761904762,282.75160714285715,30.459999999999997,-98.9407,0.21345700275474436,24.187086226134543
2017-05-19,0.1637172400951385,0.018154761904761903,0.12273214285714285,0.1564464285714286,0.16095833333333331,27.91761904761905,27.33613095238095,25.849940476190476,0.01814285714285724,24.270119047619044,62.5525,2.8078214285714287,165.60982142857142,253.00386904761905,30.459999999999997,-98.9407,0.21404988079596057,24.367921015549236
2017-05-20,0.1731464529142879,0.16172619047619044,0.13056547619047618,0.15752976190476192,0.15948214285714285,27.43988095238095,26.997083333333332,25.833214285714284,0.16176190476190486,23.929345238095237,68.48255952380953,2.838482142857143,163.67190476190473,222.86226190476188,30.459999999999997,-98.9407,0.21767845868753474,24.716662954655472
2017-05-21,0.2103804647922516,0.18886904761904758,0.1438511904761905,0.1612202380952381,0.15833928571428574,26.481964285714287,26.260952380952382,25.562559523809522,0.18897619047619058,22.99238095238095,73.13357142857144,2.5083928571428573,146.52910714285713,188.0164880952381,30.459999999999997,-98.9407,0.22261083226339107,25.072942370555843
2017-05-22,0.1715311706066131,0.18886904761904758,0.16017261904761906,0.16644642857142858,0.1574702380952381,25.369761904761905,25.277500000000003,24.99529761904762,0.18897619047619058,22.114583333333336,77.06863095238096,2.0922559523809525,135.0745238095238,162.5485119047619,30.459999999999997,-98.9407,0.22830813517280626,25.211989706853256
2017-05-23,0.2179520577192306,0.20095238095238094,0.1759702380952381,0.17307142857142857,0.15695238095238095,24.706071428571427,24.63083333333333,24.48547619047619,0.20107142857142865,21.572440476190476,76.85089285714287,1.7653035714285714,150.60547619047617,177.17291666666668,30.459999999999997,-98.9407,0.23142244528293993,25.120671512418518
2017-05-24,0.1885397434234619,0.18279761904761901,0.19151785714285713,0.18039880952380954,0.15667857142857144,23.82928571428571,23.84613095238095,23.996488095238096,0.18292857142857155,20.864761904761906,76.11767857142857,1.5624940476190476,154.28976190476192,179.34833333333333,30.459999999999997,-98.9407,0.2342141308175229,25.19875215407503
2017-05-25,0.179330512881279,0.18279761904761901,0.2053095238095238,0.18812500000000001,0.15671428571428572,23.272499999999997,23.296250000000004,23.553452380952383,0.18292857142857155,20.75029761904762,72.90357142857144,1.5886130952380952,156.37666666666664,192.26255952380956,30.459999999999997,-98.9407,0.23570780017894116,25.095379919383838
2017-05-26,0.1869856566190719,0.18279761904761901,0.21788095238095237,0.19611904761904758,0.1571964285714286,23.377678571428568,23.30916666666667,23.368750000000002,0.18292857142857155,20.88261904761905,73.65011904761904,1.443422619047619,158.78559523809525,207.61053571428573,30.459999999999997,-98.9407,0.23534608309111762,24.849500891635785
2017-05-27,0.1853149384260177,0.039226190476190435,0.22063690476190478,0.20129166666666665,0.15796428571428572,24.084285714285716,23.88351190476191,23.54446428571429,0.039309523809523905,21.944404761904764,72.34714285714286,1.6755952380952377,168.15083333333334,214.72017857142856,30.459999999999997,-98.9407,0.2315774493019973,24.529916102354996
2017-05-28,0.1756063252687454,0.02714285714285711,0.217125,0.20369642857142858,0.15867857142857142,24.788511904761908,24.52190476190476,23.891190476190477,0.02721428571428581,22.775654761904764,72.69107142857143,1.7573035714285712,180.4388095238095,219.8654761904762,30.459999999999997,-98.9407,0.2245836051843198,24.435006132011033
2017-05-29,0.1948728114366531,0.02714285714285711,0.21010119047619047,0.20447619047619048,0.15929761904761905,25.37517857142857,25.07708333333333,24.264464285714286,0.02721428571428581,23.389285714285712,71.06970238095238,1.7898988095238093,186.75029761904761,228.87226190476193,30.459999999999997,-98.9407,0.21647968411543375,24.495928244589187
2017-05-30,0.1730251293459384,0.016547619047619016,0.2032857142857143,0.2039047619047619,0.15975,25.761249999999997,25.467261904761905,24.576488095238094,0.016630952380952475,23.967857142857145,71.16357142857143,1.7109226190476188,169.19065476190477,217.97101190476192,30.459999999999997,-98.9407,0.21079399461770865,24.61966107106094
2017-05-31,0.1832860257171482,0.024047619047619016,0.19622619047619047,0.20248214285714283,0.16014880952380953,25.887738095238095,25.68791666666667,24.836130952380955,0.024190476190476286,24.06827380952381,76.26374999999999,1.6675535714285714,157.71964285714284,181.3657738095238,30.459999999999997,-98.9407,0.20579018058447798,24.733276499983162
2017-06-01,0.180624783039093,0.024047619047619016,0.19076190476190474,0.2007142857142857,0.16035714285714286,25.970357142857146,25.77261904761905,24.913809523809526,0.024190476190476286,23.82654761904762,80.10863095238095,1.2862619047619046,152.9279761904762,165.09136904761905,30.459999999999997,-98.9407,0.2017555888620802,24.76719259903277
2017-06-02,0.1991298943758011,0.025535714285714252,0.18598214285714285,0.19862500000000002,0.16036309523809525,25.88595238095238,25.715773809523807,24.93041666666667,0.02570238095238105,23.69267857142857,79.30571428571429,1.185672619047619,150.88630952380953,167.61857142857144,30.459999999999997,-98.9407,0.1998829933421677,24.855212679226202
