target,model_type,n_steps,offset,features,mse,mae,mae_percentage
Sat_SM_SMAP,lstm,5,5,"('Srad', 'Tair', 'Winddirection', 'distance_SMAP')",0.0009464809757024527,0.02431065914121446,16.664404960024566
Sat_SM_SMAP,lstm,5,5,"('Srad', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0009464921416707022,0.024293046376346657,16.465102920321147
Sat_SM_SMAP,autoregressive,6,6,"('Ppt', 'Srad', 'RH')",0.0009466325508768608,0.024208083613528615,16.920510112080326
Sat_SM_AMSR,lstm,2,2,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection')",0.0009466528095420682,0.020203799168734948,16.824180408113357
Sat_SM_AMSR,lstm,4,4,"('RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0009466589358409299,0.020737821198765546,16.956778724678625
Sat_SM_AMSR,autoregressive,4,4,"('Ppt', 'RH')",0.0009466729687597344,0.02060997435652567,16.886799969776547
Sat_SM_AMSR,autoregressive,4,4,"('Tair', 'RH', 'distance_AMSR')",0.000946694549201692,0.02057592332838058,16.712555372150792
Sat_SM_AMSR,lstm,4,4,"('Srad', 'Tair', 'RH', 'distance_AMSR')",0.0009467016125774008,0.02048208055643086,16.785156687794412
Sat_SM_AMSR,lstm,3,3,"('Ppt', 'Srad', 'Tair', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0009467538716031177,0.019793328179144816,16.49097543992123
Sat_SM_AMSR,lstm,4,4,"('Tair', 'RH', 'Windspeed')",0.0009468378365471928,0.02053997278552982,16.76895297037629
Sat_SM_SMAP,lstm,4,4,"('Ppt', 'Srad', 'RH', 'distance_SMAP')",0.0009469554256784268,0.022712844180410724,15.527143402760471
Sat_SM_AMSR,lstm,3,3,"('Ppt', 'Srad', 'Winddirection', 'distance_AMSR')",0.0009469682395458842,0.020195329238678176,16.76795443340752
Sat_SM_SMAP,autoregressive,4,4,"('Ppt', 'Tair', 'Windspeed', 'distance_SMAP')",0.0009470370928857305,0.0228046542112732,15.496672449379686
Sat_SM_AMSR,autoregressive,3,3,"('RH', 'Winddirection')",0.000947210900315436,0.020538776206630877,16.888827471500907
Sat_SM_AMSR,autoregressive,4,4,"('Tair', 'RH')",0.0009472512218928539,0.020553776118178733,16.716740503575064
Sat_SM_SMAP,autoregressive,7,7,"('Ppt', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0009473088143654127,0.023618117865491825,16.485543887932128
Sat_SM_AMSR,lstm,2,2,"('Srad', 'RH', 'distance_AMSR')",0.0009474826845472621,0.01995550977285045,16.733518482622152
Sat_SM_SMAP,lstm,7,7,"('Srad', 'Tair', 'Windspeed', 'Winddirection')",0.0009475452970357189,0.02415212296583464,16.85496165740088
Sat_SM_AMSR,autoregressive,3,3,"('RH', 'Winddirection', 'distance_AMSR')",0.0009475570131311477,0.02016508182553531,16.781519239766226
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection')",0.0009475855599685157,0.020652305203128846,16.48913150381963
Sat_SM_SMAP,autoregressive,7,7,"('Ppt', 'RH', 'Windspeed', 'distance_SMAP')",0.0009475953071210994,0.023452604514318017,16.520504424230456
Sat_SM_SMAP,autoregressive,6,6,"('Tair', 'Windspeed')",0.0009476915987381568,0.02308204377470186,16.066130386488076
Sat_SM_SMAP,lstm,4,4,"('Winddirection', 'distance_SMAP')",0.0009477966973711608,0.022753205810921058,15.138858278711007
Sat_SM_AMSR,autoregressive,3,3,"('Ppt', 'Tair', 'RH', 'Winddirection', 'distance_AMSR')",0.0009478107569764965,0.020686738840727945,16.676868397356586
Sat_SM_AMSR,lstm,3,3,"('Srad', 'RH', 'Winddirection')",0.00094785587258442,0.020078702020902808,16.965889045449543
Sat_SM_SMAP,lstm,3,3,"('Ppt', 'Windspeed')",0.0009478626478626096,0.022639208745776962,15.389252143910415
Sat_SM_AMSR,lstm,3,3,"('Tair', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0009479230857225978,0.01970253408097853,16.4114313031871
Sat_SM_AMSR,autoregressive,3,3,"('Srad', 'RH', 'Windspeed', 'distance_AMSR')",0.0009480073143498511,0.020299362294710337,16.82928182779091
Sat_SM_AMSR,lstm,4,4,"('Ppt', 'Srad', 'RH', 'Winddirection', 'distance_AMSR')",0.0009481451704605715,0.020544088050320153,16.78756666588273
Sat_SM_SMAP,lstm,6,6,"('Ppt', 'Srad', 'RH', 'Windspeed')",0.0009481564876054153,0.023947199244342063,16.746624047352306
Sat_SM_AMSR,autoregressive,2,2,"('Ppt', 'Srad', 'Tair', 'RH')",0.0009482116021548319,0.01986369273347473,16.685675542016668
Sat_SM_SMAP,autoregressive,4,4,"('Ppt', 'Srad', 'Tair', 'RH', 'Winddirection', 'distance_SMAP')",0.0009482310388623592,0.02294964698935642,15.446199057300324
Sat_SM_AMSR,lstm,6,6,"('Srad', 'RH', 'Windspeed', 'Winddirection')",0.0009484347034255737,0.02052760228567595,17.028894314946406
Sat_SM_SMAP,autoregressive,6,6,"('Srad', 'Tair', 'RH', 'distance_SMAP')",0.0009484374488246632,0.024290535994264662,16.994648586923898
Sat_SM_AMSR,lstm,4,4,"('Srad', 'Tair', 'Windspeed', 'Winddirection')",0.0009485197892246623,0.02043457619698152,16.68593839766118
Sat_SM_AMSR,autoregressive,3,3,"('Srad', 'Winddirection', 'distance_AMSR')",0.0009485677893596258,0.020043577796608376,16.67551871274731
Sat_SM_AMSR,autoregressive,4,4,"('Tair', 'Windspeed', 'Winddirection')",0.0009486262132550726,0.02071243764493919,16.721570780267253
Sat_SM_SMAP,lstm,6,6,"('Srad', 'Winddirection', 'distance_SMAP')",0.0009486418134937588,0.02446952507098052,16.877923389180104
Sat_SM_SMAP,autoregressive,7,7,"('Tair', 'RH', 'Winddirection', 'distance_SMAP')",0.000948713112259279,0.024116411905534936,16.77792620237136
Sat_SM_AMSR,lstm,3,3,"('Srad', 'Windspeed')",0.0009487718238355342,0.019873295221854978,16.780495900907376
Sat_SM_AMSR,lstm,4,4,"('Tair', 'RH', 'Windspeed', 'Winddirection')",0.000948801684313029,0.02039090296295314,16.7433549961681
Sat_SM_AMSR,lstm,3,3,"('Ppt', 'Windspeed', 'distance_AMSR')",0.0009488827027863828,0.020023169742051462,16.69701342995763
Sat_SM_SMAP,lstm,7,7,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed')",0.0009488846564135464,0.023727686954075126,16.658217867983733
Sat_SM_AMSR,lstm,3,3,"('Srad', 'RH', 'Winddirection', 'distance_AMSR')",0.0009488968696357516,0.020032129319053692,16.76229451307301
Sat_SM_AMSR,autoregressive,4,4,"('Ppt', 'Windspeed', 'distance_AMSR')",0.0009489724974474558,0.02060457135910574,16.80671902700842
Sat_SM_AMSR,lstm,2,2,"('Srad', 'Tair', 'RH')",0.0009489749450149359,0.02003676124789646,16.74374870940885
Sat_SM_AMSR,autoregressive,3,3,"('Srad', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0009490353090258357,0.020209229695284405,16.77297866867144
Sat_SM_SMAP,lstm,7,7,"('Srad', 'Tair', 'RH', 'Winddirection', 'distance_SMAP')",0.000949159602219273,0.024457880478476118,16.87856780070229
Sat_SM_AMSR,autoregressive,5,5,"('Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection')",0.0009492859710030368,0.020725461361028825,16.762603970555023
Sat_SM_AMSR,lstm,3,3,"('Srad', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0009493344999337926,0.020081580298148057,16.58095754155219
Sat_SM_SMAP,autoregressive,5,5,"('Srad', 'Winddirection')",0.0009493810595092604,0.024422477364927246,16.84448420108016
Sat_SM_SMAP,autoregressive,7,7,"('Ppt', 'RH', 'Winddirection', 'distance_SMAP')",0.0009494219878828274,0.024047328209012533,16.348495332135037
Sat_SM_SMAP,autoregressive,5,5,"('Srad', 'RH', 'Windspeed')",0.0009495236368999919,0.02426529613140189,16.881199264730203
Sat_SM_SMAP,lstm,6,6,"('Srad', 'Tair', 'Windspeed', 'Winddirection')",0.0009495398079353994,0.024256616533449255,16.829561369826994
Sat_SM_SMAP,lstm,7,7,"('Ppt', 'Srad', 'RH')",0.0009495808766234298,0.023822339677101977,16.616173270543243
Sat_SM_AMSR,autoregressive,4,4,"('Tair', 'distance_AMSR')",0.0009496515930684727,0.02074492800901516,16.77718691268464
Sat_SM_AMSR,autoregressive,4,4,"('Ppt', 'Srad', 'Tair', 'Windspeed', 'Winddirection')",0.0009497702706937028,0.020546251733006553,16.695165998507836
Sat_SM_AMSR,lstm,3,3,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection')",0.00094978747690366,0.019981045748743424,16.845840120650937
Sat_SM_AMSR,lstm,3,3,"('Windspeed',)",0.0009498122891169664,0.020129187331890258,16.735943854836787
Sat_SM_AMSR,autoregressive,3,3,"('Tair', 'RH', 'Winddirection')",0.000949893277642554,0.02015305168369327,16.889874608272194
Sat_SM_AMSR,autoregressive,4,4,"('Tair',)",0.0009499758955122231,0.020412683239987787,16.61388530074617
Sat_SM_SMAP,autoregressive,4,4,"('Tair',)",0.0009500672158506102,0.023141529024850047,15.614145747992996
Sat_SM_SMAP,autoregressive,6,6,"('Windspeed',)",0.0009501263909705356,0.022774317231203427,15.74460364897596
Sat_SM_AMSR,autoregressive,3,3,"('Windspeed',)",0.00095013135271139,0.019937001638843526,16.809838813989355
Sat_SM_SMAP,lstm,4,4,"('Ppt', 'RH', 'Windspeed')",0.0009502613029943199,0.022556765167407358,15.265860708553413
Sat_SM_AMSR,lstm,3,3,"('Ppt', 'Tair', 'RH', 'Windspeed', 'Winddirection')",0.0009503104656595899,0.020309784863433954,16.946012588174323
Sat_SM_AMSR,lstm,3,3,"('RH', 'Windspeed', 'Winddirection')",0.0009505796401794059,0.020030822807894345,16.8853177871176
Sat_SM_SMAP,autoregressive,4,4,"('Tair', 'RH', 'Winddirection')",0.000950648477807999,0.023316969794468054,15.789359942975793
Sat_SM_SMAP,lstm,5,5,"('Srad', 'Windspeed', 'distance_SMAP')",0.0009507421279627298,0.023897310026662295,16.281792286941627
Sat_SM_AMSR,autoregressive,5,5,"('Srad',)",0.0009508628655419692,0.020976980818894504,16.763747170914172
Sat_SM_SMAP,autoregressive,7,7,"('Ppt', 'Srad', 'Tair')",0.0009508684003373216,0.02405298494439434,16.88906655430433
Sat_SM_AMSR,lstm,4,4,"('Tair', 'Winddirection')",0.0009509849035683305,0.020344419271574085,16.66998253032744
Sat_SM_AMSR,lstm,3,3,"('Tair', 'Windspeed', 'Winddirection')",0.0009510479282043895,0.020252499436527262,16.775465379642434
Sat_SM_SMAP,lstm,7,7,"('Ppt', 'Srad', 'Tair', 'RH', 'Winddirection')",0.0009511002765515347,0.024270130887874435,16.917691250796175
Sat_SM_AMSR,autoregressive,3,3,"('Ppt', 'Srad', 'RH', 'Windspeed', 'Winddirection')",0.0009511831444702606,0.02027655839450945,16.80900995823205
Sat_SM_SMAP,autoregressive,4,4,"('distance_SMAP',)",0.0009513408787668955,0.023031338455952018,15.437551766580965
Sat_SM_SMAP,autoregressive,7,7,"('RH', 'Windspeed', 'Winddirection')",0.0009513462267873357,0.023809567129717935,16.649942713402933
Sat_SM_AMSR,autoregressive,4,4,"('Ppt', 'Tair', 'Winddirection', 'distance_AMSR')",0.0009513726876331943,0.020650643209519908,16.747626429352273
Sat_SM_AMSR,lstm,5,5,"('Srad', 'RH', 'Winddirection')",0.0009514418199215781,0.021208964087741193,16.81364037641379
Sat_SM_AMSR,autoregressive,3,3,"('Srad', 'distance_AMSR')",0.0009515038152771964,0.0201023917543535,16.730526096789088
Sat_SM_AMSR,lstm,2,2,"('Srad', 'Tair', 'RH', 'distance_AMSR')",0.0009515188260342602,0.019888488785332836,16.54244082809612
Sat_SM_AMSR,autoregressive,5,5,"('Ppt', 'Winddirection')",0.000951952292335151,0.020863488130496943,16.625239783049814
Sat_SM_AMSR,autoregressive,3,3,"('Srad', 'Tair', 'RH', 'Winddirection')",0.0009519999086371029,0.020382385965072893,16.893011754089553
Sat_SM_AMSR,autoregressive,4,4,"('Tair', 'Windspeed', 'distance_AMSR')",0.0009520319150659054,0.020896989214686416,16.83269672364502
Sat_SM_AMSR,autoregressive,4,4,"('Ppt', 'Srad', 'Tair', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0009521412193684543,0.02060797471788156,16.689151094933912
Sat_SM_AMSR,autoregressive,4,4,"('Ppt', 'RH', 'Winddirection')",0.0009521433211939163,0.02059503363806974,16.820189469964678
Sat_SM_AMSR,lstm,4,4,"('Tair', 'distance_AMSR')",0.0009521433307235892,0.02036459591833075,16.835853689669133
Sat_SM_AMSR,autoregressive,3,3,"('RH', 'Windspeed')",0.0009521908925573057,0.020457280826849906,17.038907866986808
Sat_SM_SMAP,autoregressive,4,4,"('Tair', 'RH')",0.0009521933898320732,0.023169684862364162,15.723383626345278
Sat_SM_AMSR,autoregressive,3,3,"('Winddirection',)",0.0009522079043873785,0.02027264139460018,16.804457200124105
Sat_SM_AMSR,autoregressive,4,4,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed')",0.0009522266817240893,0.020690729042832715,16.834141967780532
Sat_SM_SMAP,lstm,7,7,"('Windspeed', 'Winddirection')",0.000952228603231835,0.02395078476480383,16.527306750196765
Sat_SM_AMSR,autoregressive,4,4,"('Srad', 'Windspeed', 'distance_AMSR')",0.0009523056727292677,0.020826801641173877,17.145470973108342
Sat_SM_AMSR,lstm,4,4,"('Tair', 'Windspeed')",0.0009524118364490525,0.02016337926967106,16.752415728400194
Sat_SM_AMSR,autoregressive,4,4,"('Ppt', 'RH', 'Windspeed')",0.0009524566731956635,0.02086701020868148,17.01054334974615
Sat_SM_AMSR,lstm,2,2,"('Ppt', 'Srad', 'Tair', 'distance_AMSR')",0.0009524907940598022,0.01974737312289537,16.445355807030143
Sat_SM_AMSR,autoregressive,4,4,"('Ppt', 'Srad')",0.0009525296777071709,0.020338759242099904,16.61983924698716
Sat_SM_SMAP,autoregressive,4,4,"('Winddirection', 'distance_SMAP')",0.0009525299243546083,0.0231788678172961,15.605223235546505
Sat_SM_AMSR,autoregressive,3,3,"('Tair', 'Winddirection')",0.0009525547272096721,0.020074484869771096,16.696796265166025
Sat_SM_AMSR,lstm,3,3,"('Ppt', 'Srad', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0009525708325040114,0.02018092484715319,16.791299071425357
Sat_SM_SMAP,autoregressive,4,4,"('Tair', 'Winddirection', 'distance_SMAP')",0.0009526964378749528,0.022826864831920955,15.204036882336036
Sat_SM_AMSR,autoregressive,2,2,"('Ppt', 'Srad', 'Tair', 'RH', 'distance_AMSR')",0.000952749331086825,0.01976962198837572,16.614268779141067
Sat_SM_AMSR,lstm,6,6,"('Srad', 'Tair', 'RH', 'Winddirection')",0.0009527601218028482,0.020574853352521065,17.13632092411399
Sat_SM_AMSR,autoregressive,4,4,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'distance_AMSR')",0.0009527615867542363,0.020773219998238723,16.938739619972058
Sat_SM_SMAP,lstm,5,5,"('Srad', 'Tair', 'RH', 'Winddirection')",0.0009528002262236228,0.024724218411160674,17.008504970890296
Sat_SM_SMAP,autoregressive,4,4,"('Ppt', 'RH', 'Windspeed')",0.000952804006124082,0.022890029409621735,15.60471034072427
Sat_SM_SMAP,lstm,4,4,"('Srad', 'distance_SMAP')",0.0009528285724085794,0.022990237295178913,15.46428910142942
Sat_SM_SMAP,lstm,4,4,"('Ppt', 'RH', 'Windspeed', 'distance_SMAP')",0.0009529291891807038,0.022543860688713148,15.264188909395008
Sat_SM_AMSR,autoregressive,3,3,"('Ppt', 'Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0009529942075375943,0.020305212025815943,16.716053391288963
Sat_SM_AMSR,autoregressive,4,4,"('Ppt', 'Srad', 'Tair', 'RH')",0.0009530958293252328,0.020347397326367388,16.614728614048804
Sat_SM_SMAP,lstm,6,6,"('Srad', 'RH', 'Winddirection')",0.000953162495956127,0.024634734418224027,16.93184961243596
Sat_SM_SMAP,lstm,4,4,"('Ppt', 'Srad', 'Tair', 'distance_SMAP')",0.000953367786580583,0.022829219287836454,15.549296778970142
Sat_SM_AMSR,lstm,2,2,"('Ppt', 'Srad', 'Tair', 'RH', 'distance_AMSR')",0.0009535042530340302,0.0199372298252466,16.681558071823265
Sat_SM_AMSR,autoregressive,3,3,"('Ppt', 'Windspeed', 'distance_AMSR')",0.0009536067923974043,0.019977905456682227,16.678365152756577
Sat_SM_SMAP,lstm,6,6,"('Srad', 'Tair', 'Windspeed')",0.0009536252851977657,0.02402224817505007,16.811224651754102
Sat_SM_AMSR,autoregressive,3,3,"('Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection')",0.0009536806238460934,0.02047892068151768,16.96617222420072
Sat_SM_AMSR,autoregressive,3,3,"('Ppt', 'Srad', 'Tair', 'RH', 'Winddirection', 'distance_AMSR')",0.000953729336011717,0.020266313260268162,16.767852704645712
Sat_SM_AMSR,lstm,3,3,"('Winddirection',)",0.00095385979861024,0.02020048609581604,16.768003295864307
Sat_SM_AMSR,lstm,3,3,"('Windspeed', 'Winddirection')",0.0009538648017300407,0.019925657404616118,16.667779552390574
Sat_SM_AMSR,autoregressive,4,4,"('Ppt', 'RH', 'Windspeed', 'Winddirection')",0.0009539532149255748,0.020579782978193014,16.75653570784163
Sat_SM_AMSR,lstm,4,4,"('Ppt', 'Tair', 'Windspeed', 'distance_AMSR')",0.0009539784285736888,0.020529874328877748,16.75657026719927
Sat_SM_AMSR,lstm,4,4,"('Ppt', 'Srad')",0.0009541476801224434,0.020362007459841167,16.74625055681731
Sat_SM_AMSR,autoregressive,2,2,"('Srad', 'Winddirection', 'distance_AMSR')",0.0009542133666028684,0.0198134453136737,16.670701565812386
Sat_SM_AMSR,lstm,3,3,"('Ppt', 'Srad', 'Windspeed', 'Winddirection')",0.0009542417433851387,0.019963143115506878,16.775775766018697
Sat_SM_SMAP,lstm,4,4,"('distance_SMAP',)",0.000954284781022783,0.02265656938963902,15.000070592950399
Sat_SM_SMAP,lstm,3,3,"('Ppt',)",0.0009542888864222682,0.022591691116962336,15.24974577077124
Sat_SM_SMAP,lstm,4,4,"('Ppt', 'Srad', 'RH', 'Windspeed', 'distance_SMAP')",0.0009543150384534692,0.023032663493458,15.671794272320746
Sat_SM_SMAP,autoregressive,5,5,"('Srad', 'Windspeed', 'distance_SMAP')",0.0009543271521637948,0.02379953151529178,16.380741078898243
Sat_SM_SMAP,autoregressive,7,7,"('Ppt', 'Srad', 'Tair', 'Winddirection', 'distance_SMAP')",0.0009543380530351887,0.024347151977827372,16.937318402953423
Sat_SM_AMSR,autoregressive,3,3,"('Tair', 'Winddirection', 'distance_AMSR')",0.00095438778004057,0.02007620283827624,16.496594341555763
Sat_SM_AMSR,lstm,3,3,"('Tair', 'RH', 'Windspeed', 'distance_AMSR')",0.0009544248224679598,0.02000897764146716,16.727212936642395
Sat_SM_SMAP,autoregressive,7,7,"('Ppt', 'Tair', 'RH', 'Windspeed', 'Winddirection')",0.0009544778614580942,0.024286936393063282,17.077878012657244
Sat_SM_AMSR,lstm,3,3,"('Ppt', 'Srad', 'RH', 'Windspeed', 'Winddirection')",0.0009546950496382139,0.020201674023385772,17.032166454561864
Sat_SM_AMSR,lstm,4,4,"('Ppt',)",0.0009547245876112123,0.020334075773958866,16.93032446060267
Sat_SM_AMSR,autoregressive,4,4,"('Ppt', 'Srad', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0009550887231902067,0.020791946653165416,16.794215358965907
Sat_SM_AMSR,lstm,3,3,"('Ppt', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0009552765606937789,0.02036100775231371,16.718108184938487
Sat_SM_SMAP,autoregressive,7,7,"('Ppt', 'Srad', 'distance_SMAP')",0.0009554823792975286,0.023810256717329996,16.623071144801983
Sat_SM_SMAP,autoregressive,7,7,"('Tair', 'Windspeed')",0.0009558364595763151,0.023092096095116872,16.10748508678205
Sat_SM_SMAP,lstm,6,6,"('Srad', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.000955849425949086,0.02431000474173132,16.772813929925245
Sat_SM_AMSR,autoregressive,3,3,"('Srad', 'Tair', 'Windspeed', 'distance_AMSR')",0.0009559134258209717,0.020161665838572217,16.789059240745203
Sat_SM_AMSR,autoregressive,3,3,"('distance_AMSR',)",0.0009561187588325842,0.0201420434158818,16.79073237695857
Sat_SM_SMAP,autoregressive,4,4,"('Tair', 'RH', 'Winddirection', 'distance_SMAP')",0.0009561209392425512,0.023371479185552036,15.848037904318604
Sat_SM_SMAP,autoregressive,7,7,"('Tair', 'RH', 'Winddirection')",0.0009561279079887098,0.024486661170704627,17.047837404003204
Sat_SM_AMSR,lstm,3,3,"('RH', 'distance_AMSR')",0.0009561529345243626,0.020108808032472177,16.81619550890437
Sat_SM_SMAP,lstm,7,7,"('Ppt', 'Srad', 'Winddirection')",0.0009561779932346735,0.02418462510766611,16.765239170382497
Sat_SM_SMAP,lstm,4,4,"('Ppt', 'Srad', 'Windspeed')",0.0009562084251496572,0.022948029318493126,15.605700314058913
Sat_SM_SMAP,lstm,4,4,"('Ppt', 'Tair', 'RH')",0.0009562535633285489,0.022868412090469446,15.618756772557166
Sat_SM_SMAP,autoregressive,7,7,"('Ppt', 'Srad', 'Tair', 'RH', 'Winddirection')",0.0009563070577017255,0.024331256103888088,16.76902116946231
Sat_SM_SMAP,lstm,4,4,"('Ppt', 'Srad', 'Windspeed', 'distance_SMAP')",0.0009563304324665317,0.02288384590085159,15.562960455557768
Sat_SM_AMSR,lstm,3,3,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0009563613530991541,0.019928140308070774,16.678121146440382
Sat_SM_AMSR,autoregressive,4,4,"('Srad', 'Tair', 'RH', 'Winddirection', 'distance_AMSR')",0.0009563726012590154,0.020756026155857137,17.29563665231499
Sat_SM_AMSR,autoregressive,3,3,"('Tair', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0009564584298615087,0.020039039471881678,16.54091183566822
Sat_SM_SMAP,autoregressive,5,5,"('Srad', 'Tair', 'Winddirection')",0.0009565093784013749,0.024541031344306852,16.922136284120402
Sat_SM_SMAP,autoregressive,7,7,"('Ppt', 'Srad', 'Tair', 'RH', 'distance_SMAP')",0.0009565309784227096,0.023910878042742834,16.78158060723915
Sat_SM_SMAP,autoregressive,4,4,"('RH', 'Windspeed', 'Winddirection')",0.000956560342416852,0.02329261102046644,15.688102657846864
Sat_SM_AMSR,autoregressive,4,4,"('Ppt', 'Srad', 'RH', 'Windspeed', 'distance_AMSR')",0.0009566522019715898,0.02083761793096003,17.040408404443163
Sat_SM_AMSR,autoregressive,4,4,"('Ppt', 'Srad', 'Tair', 'distance_AMSR')",0.0009567458276547941,0.020605611144456165,16.850318052703322
Sat_SM_SMAP,lstm,6,6,"('Ppt', 'Srad', 'RH', 'Windspeed', 'distance_SMAP')",0.0009568591459472453,0.02407309704204508,16.8439012367011
Sat_SM_SMAP,lstm,7,7,"('Srad', 'Winddirection')",0.0009569329741995421,0.024619639152061522,16.90227524886872
Sat_SM_AMSR,lstm,5,5,"('Srad', 'Winddirection', 'distance_AMSR')",0.000957008265663867,0.02143543754702719,16.989808574028192
Sat_SM_AMSR,lstm,4,4,"('Tair', 'RH', 'distance_AMSR')",0.0009570666954121856,0.0206970405641031,16.917429099813532
Sat_SM_AMSR,autoregressive,4,4,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection')",0.000957076923028161,0.02066125854324872,16.786294155443166
Sat_SM_AMSR,autoregressive,3,3,"('Srad', 'Tair', 'RH', 'Windspeed')",0.0009571869417004042,0.020268467887268916,16.983423407836533
Sat_SM_AMSR,lstm,4,4,"('Tair',)",0.0009572801863855605,0.02046859919468864,16.80353351404803
Sat_SM_AMSR,lstm,6,6,"('Srad', 'Tair', 'Winddirection')",0.0009573790300680723,0.02064888242661463,17.099147218172785
Sat_SM_SMAP,lstm,3,3,"('Ppt', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0009573856619349747,0.022713157356330574,15.347241683913934
Sat_SM_SMAP,autoregressive,5,5,"('Srad', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0009573969957075676,0.024711157914466982,16.866322623145997
Sat_SM_SMAP,autoregressive,4,4,"('Windspeed', 'Winddirection', 'distance_SMAP')",0.00095744808952116,0.02313185883078721,15.55000488934852
Sat_SM_AMSR,lstm,3,3,"('Ppt', 'Srad', 'RH', 'Winddirection')",0.0009574681787920138,0.02016109277616322,16.969332259110853
Sat_SM_AMSR,autoregressive,4,4,"('Ppt', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0009574991643744433,0.020664144022821643,16.860593785278994
Sat_SM_AMSR,lstm,4,4,"('Ppt', 'RH', 'Winddirection')",0.0009575489471759227,0.0202766866121412,16.752501587079422
Sat_SM_SMAP,autoregressive,4,4,"('Ppt', 'Srad', 'distance_SMAP')",0.0009575679354853925,0.022967470124939878,15.67979499239337
Sat_SM_AMSR,autoregressive,3,3,"('Ppt', 'Srad', 'RH', 'Winddirection')",0.0009575792086201143,0.020139446279160107,16.89584647723451
Sat_SM_SMAP,lstm,4,4,"('Ppt', 'Srad', 'Tair', 'RH')",0.0009575946415035768,0.023046291519650344,15.764892783070842
Sat_SM_AMSR,autoregressive,3,3,"('Srad', 'Tair', 'Winddirection')",0.0009576192498900517,0.020145946960510724,16.87790579502555
Sat_SM_AMSR,autoregressive,3,3,"('Srad', 'Windspeed')",0.000957751227234191,0.02018509514901764,16.944809174092264
Sat_SM_SMAP,autoregressive,4,4,"('Ppt', 'RH', 'distance_SMAP')",0.0009577942602263358,0.022855804209469463,15.588819647327776
Sat_SM_SMAP,lstm,4,4,"('Srad', 'RH')",0.0009578063712822956,0.023218441321185546,15.787217407046528
Sat_SM_AMSR,lstm,4,4,"('Ppt', 'Srad', 'Tair', 'Winddirection', 'distance_AMSR')",0.0009579174049799699,0.020433728237190463,16.72998745001521
Sat_SM_AMSR,lstm,4,4,"('Ppt', 'Srad', 'Tair', 'RH', 'distance_AMSR')",0.0009580082603549383,0.020621857600665944,16.783398652237608
Sat_SM_SMAP,autoregressive,5,5,"('Ppt', 'Srad', 'RH', 'Windspeed', 'distance_SMAP')",0.0009580936740579735,0.024303355013749046,16.841081371502888
Sat_SM_SMAP,lstm,5,5,"('Srad', 'Windspeed', 'Winddirection')",0.000958180713253886,0.024460284344183902,16.74602718296803
Sat_SM_SMAP,autoregressive,5,5,"('Srad', 'RH')",0.0009582127040585029,0.0241559384170953,16.749023578893304
Sat_SM_AMSR,autoregressive,3,3,"('Srad', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0009582398198435073,0.020182222100575263,16.67488648045346
Sat_SM_SMAP,lstm,6,6,"('Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0009583793454408794,0.024526313528347818,17.03966313948678
Sat_SM_SMAP,lstm,7,7,"('Ppt', 'Srad', 'RH', 'Windspeed')",0.0009587021128349807,0.02391438334818093,16.83005295424685
Sat_SM_AMSR,autoregressive,3,3,"('Srad', 'Tair', 'Windspeed')",0.000958734226180535,0.0199535656756587,16.783260617896953
Sat_SM_AMSR,lstm,4,4,"('Ppt', 'Srad', 'Winddirection', 'distance_AMSR')",0.0009588105859547332,0.02043647464893707,16.871420342971813
Sat_SM_SMAP,lstm,4,4,"('Ppt', 'Srad', 'Tair')",0.000958848361558297,0.022982469301408397,15.724109611361756
