Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
LSTM,SWC_10,24,6,8,0.0045819031074643135,0.08616098016500473
LSTM,SWC_10,24,6,9,0.00421437993645668,0.09103375673294067
LSTM,SWC_10,24,6,10,0.004060877487063408,0.08773832023143768
Autoregressive,SWC_10,24,6,1,0.16220441460609436,0.1397726833820343
Autoregressive,SWC_10,24,6,2,0.0207984521985054,0.10675255954265594
Autoregressive,SWC_10,24,6,3,0.01877984218299389,0.10241834819316864
Autoregressive,SWC_10,24,6,4,0.017906934022903442,0.10398126393556595
Autoregressive,SWC_10,24,6,5,0.01742614433169365,0.10438039153814316
Autoregressive,SWC_10,24,6,6,0.016845203936100006,0.10500258952379227
Autoregressive,SWC_10,24,6,7,0.016663864254951477,0.09694468230009079
Autoregressive,SWC_10,24,6,8,0.016176139935851097,0.10426902025938034
Autoregressive,SWC_10,24,6,9,0.01564241573214531,0.10684330761432648
Autoregressive,SWC_10,24,6,10,0.015406819991767406,0.10935710370540619
Bi-LSTM,SWC_10,24,6,1,0.09870045632123947,0.06480296701192856
Bi-LSTM,SWC_10,24,6,2,0.00874634925276041,0.07082617282867432
Bi-LSTM,SWC_10,24,6,3,0.007277983706444502,0.06950438022613525
Bi-LSTM,SWC_10,24,6,4,0.006824652664363384,0.06607217341661453
Bi-LSTM,SWC_10,24,6,5,0.005829024128615856,0.06583233922719955
Bi-LSTM,SWC_10,24,6,6,0.005457042250782251,0.07351042330265045
Bi-LSTM,SWC_10,24,6,7,0.00562466261908412,0.06307879835367203
Bi-LSTM,SWC_10,24,6,8,0.005311009474098682,0.06806275248527527
Bi-LSTM,SWC_10,24,6,9,0.00483889551833272,0.07202830910682678
Bi-LSTM,SWC_10,24,6,10,0.004469997715204954,0.06678315997123718
LSTM_Attention,SWC_10,24,6,1,0.1656111478805542,0.08502999693155289
LSTM_Attention,SWC_10,24,6,2,0.01890849694609642,0.07914279401302338
LSTM_Attention,SWC_10,24,6,3,0.014590010978281498,0.07930587232112885
LSTM_Attention,SWC_10,24,6,4,0.01209384948015213,0.07610677182674408
LSTM_Attention,SWC_10,24,6,5,0.010461868718266487,0.07681211829185486
LSTM_Attention,SWC_10,24,6,6,0.008316976018249989,0.07526853680610657
LSTM_Attention,SWC_10,24,6,7,0.007542308885604143,0.07384621351957321
LSTM_Attention,SWC_10,24,6,8,0.005836627446115017,0.07704339921474457
LSTM_Attention,SWC_10,24,6,9,0.005313881207257509,0.07588164508342743
LSTM_Attention,SWC_10,24,6,10,0.004956528544425964,0.08065728843212128
BiLSTM_Attention,SWC_10,24,6,1,0.1015358567237854,0.0660887360572815
BiLSTM_Attention,SWC_10,24,6,2,0.007759209722280502,0.06153157725930214
BiLSTM_Attention,SWC_10,24,6,3,0.006448367144912481,0.06299794465303421
BiLSTM_Attention,SWC_10,24,6,4,0.006087637506425381,0.05935744568705559
BiLSTM_Attention,SWC_10,24,6,5,0.005520547740161419,0.058307673782110214
BiLSTM_Attention,SWC_10,24,6,6,0.005237653851509094,0.058527518063783646
BiLSTM_Attention,SWC_10,24,6,7,0.005022178404033184,0.06486587971448898
BiLSTM_Attention,SWC_10,24,6,8,0.004466870333999395,0.06390447169542313
BiLSTM_Attention,SWC_10,24,6,9,0.004325094632804394,0.0632358193397522
BiLSTM_Attention,SWC_10,24,6,10,0.003899648552760482,0.06161646917462349
