Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
LSTM,SWC_10,48,12,5,0.010933859273791313,0.07192271947860718
LSTM,SWC_10,48,12,6,0.0103450333699584,0.06606998294591904
LSTM,SWC_10,48,12,7,0.009282335638999939,0.06787914782762527
LSTM,SWC_10,48,12,8,0.00841559562832117,0.0670802891254425
LSTM,SWC_10,48,12,9,0.008364751003682613,0.07001493871212006
LSTM,SWC_10,48,12,10,0.00671458849683404,0.06533754616975784
Autoregressive,SWC_10,48,12,1,0.16367343068122864,0.19722332060337067
Autoregressive,SWC_10,48,12,2,0.03767792135477066,0.1768340766429901
Autoregressive,SWC_10,48,12,3,0.03471854329109192,0.1761581301689148
Autoregressive,SWC_10,48,12,4,0.03306662663817406,0.1855422854423523
Autoregressive,SWC_10,48,12,5,0.032199226319789886,0.18102887272834778
Autoregressive,SWC_10,48,12,6,0.03146791830658913,0.18911677598953247
Autoregressive,SWC_10,48,12,7,0.030610201880335808,0.18997840583324432
Autoregressive,SWC_10,48,12,8,0.029767144471406937,0.19323544204235077
Autoregressive,SWC_10,48,12,9,0.028997229412198067,0.20477642118930817
Autoregressive,SWC_10,48,12,10,0.028756771236658096,0.20124968886375427
Bi-LSTM,SWC_10,48,12,1,0.1230301782488823,0.2802548408508301
Bi-LSTM,SWC_10,48,12,2,0.10293202847242355,0.17437368631362915
Bi-LSTM,SWC_10,48,12,3,0.04382455721497536,0.1693379282951355
Bi-LSTM,SWC_10,48,12,4,0.037653494626283646,0.16509751975536346
Bi-LSTM,SWC_10,48,12,5,0.03474656492471695,0.15714795887470245
Bi-LSTM,SWC_10,48,12,6,0.034011416137218475,0.15842026472091675
Bi-LSTM,SWC_10,48,12,7,0.03176051005721092,0.14683009684085846
Bi-LSTM,SWC_10,48,12,8,0.030587216839194298,0.16255131363868713
Bi-LSTM,SWC_10,48,12,9,0.0322081595659256,0.18058623373508453
Bi-LSTM,SWC_10,48,12,10,0.029302015900611877,0.16966407001018524
LSTM_Attention,SWC_10,48,12,1,0.17761065065860748,0.12410105764865875
LSTM_Attention,SWC_10,48,12,2,0.031776636838912964,0.12602567672729492
LSTM_Attention,SWC_10,48,12,3,0.0215437114238739,0.12561793625354767
LSTM_Attention,SWC_10,48,12,4,0.019051168113946915,0.1254175752401352
LSTM_Attention,SWC_10,48,12,5,0.014569977298378944,0.12405912578105927
LSTM_Attention,SWC_10,48,12,6,0.011860636062920094,0.1305137723684311
LSTM_Attention,SWC_10,48,12,7,0.009995153173804283,0.13299992680549622
LSTM_Attention,SWC_10,48,12,8,0.01043373066931963,0.1327028125524521
LSTM_Attention,SWC_10,48,12,9,0.01044107973575592,0.13419502973556519
LSTM_Attention,SWC_10,48,12,10,0.008876016363501549,0.13203388452529907
BiLSTM_Attention,SWC_10,48,12,1,0.1039535254240036,0.10624147951602936
BiLSTM_Attention,SWC_10,48,12,2,0.014713871292769909,0.10317112505435944
BiLSTM_Attention,SWC_10,48,12,3,0.01283920556306839,0.1029428020119667
BiLSTM_Attention,SWC_10,48,12,4,0.011619010008871555,0.10112189501523972
BiLSTM_Attention,SWC_10,48,12,5,0.00977372471243143,0.09487322717905045
BiLSTM_Attention,SWC_10,48,12,6,0.008763151243329048,0.10227936506271362
BiLSTM_Attention,SWC_10,48,12,7,0.008257522247731686,0.09443602710962296
BiLSTM_Attention,SWC_10,48,12,8,0.007414891384541988,0.09884980320930481
BiLSTM_Attention,SWC_10,48,12,9,0.007156156003475189,0.09606418758630753
BiLSTM_Attention,SWC_10,48,12,10,0.006698737386614084,0.10510000586509705
