Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
Multi-step Dense,SWC_20,24,1,8,0.0018221415812149644,0.015476559288799763
Multi-step Dense,SWC_20,24,1,9,0.001362203503958881,0.013826267793774605
Multi-step Dense,SWC_20,24,1,10,0.0011504314607009292,0.013655311428010464
CNN,SWC_20,24,1,1,0.09015191346406937,0.06575390696525574
CNN,SWC_20,24,1,2,0.0030071174260228872,0.05084137246012688
CNN,SWC_20,24,1,3,0.002530014142394066,0.04055218771100044
CNN,SWC_20,24,1,4,0.0018530426314100623,0.036917489022016525
CNN,SWC_20,24,1,5,0.0027040650602430105,0.03200824558734894
CNN,SWC_20,24,1,6,0.004152628593146801,0.024525506421923637
CNN,SWC_20,24,1,7,0.0020507527515292168,0.02436317317187786
CNN,SWC_20,24,1,8,0.002007919829338789,0.020983804017305374
CNN,SWC_20,24,1,9,0.002500073052942753,0.021376924589276314
CNN,SWC_20,24,1,10,0.0035565251018851995,0.023093750700354576
RNN,SWC_20,24,1,1,0.10456497222185135,0.020219577476382256
RNN,SWC_20,24,1,2,0.006263615097850561,0.012467154301702976
RNN,SWC_20,24,1,3,0.0035302971955388784,0.011587288230657578
RNN,SWC_20,24,1,4,0.00254068523645401,0.010372885502874851
RNN,SWC_20,24,1,5,0.002166853053495288,0.009337848983705044
RNN,SWC_20,24,1,6,0.0016438019229099154,0.00850688572973013
RNN,SWC_20,24,1,7,0.0014007877325639129,0.00830099731683731
RNN,SWC_20,24,1,8,0.001279495540075004,0.007953621447086334
RNN,SWC_20,24,1,9,0.0012304940028116107,0.007851977832615376
RNN,SWC_20,24,1,10,0.0010632339399307966,0.006753649562597275
LSTM,SWC_20,24,1,1,0.11015477031469345,0.04865076020359993
LSTM,SWC_20,24,1,2,0.00439491868019104,0.04855208098888397
LSTM,SWC_20,24,1,3,0.002925644861534238,0.04169897735118866
LSTM,SWC_20,24,1,4,0.00224906369112432,0.03886132314801216
LSTM,SWC_20,24,1,5,0.0017573140794411302,0.03621639683842659
LSTM,SWC_20,24,1,6,0.0014553118962794542,0.032864175736904144
LSTM,SWC_20,24,1,7,0.0011615813709795475,0.03274493291974068
LSTM,SWC_20,24,1,8,0.0010982416570186615,0.0322955884039402
LSTM,SWC_20,24,1,9,0.0010133171454071999,0.030751971527934074
LSTM,SWC_20,24,1,10,0.0008885979186743498,0.02964194305241108
Autoregressive,SWC_20,24,1,1,0.15193969011306763,0.1599157303571701
Autoregressive,SWC_20,24,1,2,0.012613717466592789,0.11322115361690521
Autoregressive,SWC_20,24,1,3,0.011054422706365585,0.10723603516817093
Autoregressive,SWC_20,24,1,4,0.010383011773228645,0.11057867109775543
Autoregressive,SWC_20,24,1,5,0.00987003743648529,0.1012512594461441
Autoregressive,SWC_20,24,1,6,0.009635740891098976,0.10422980040311813
Autoregressive,SWC_20,24,1,7,0.009490320459008217,0.10658812522888184
Autoregressive,SWC_20,24,1,8,0.009151849895715714,0.10695596039295197
Autoregressive,SWC_20,24,1,9,0.008973645977675915,0.10060257464647293
Autoregressive,SWC_20,24,1,10,0.00877319648861885,0.09920419007539749
Bi-LSTM,SWC_20,24,1,1,0.09824784845113754,0.08132468909025192
Bi-LSTM,SWC_20,24,1,2,0.0036899305414408445,0.06228761747479439
Bi-LSTM,SWC_20,24,1,3,0.002662674058228731,0.050109654664993286
Bi-LSTM,SWC_20,24,1,4,0.002193288877606392,0.0519384890794754
Bi-LSTM,SWC_20,24,1,5,0.0016162911197170615,0.042845334857702255
Bi-LSTM,SWC_20,24,1,6,0.002126697450876236,0.04037394002079964
Bi-LSTM,SWC_20,24,1,7,0.002539843088015914,0.04442881792783737
Bi-LSTM,SWC_20,24,1,8,0.0014573817607015371,0.04217517003417015
Bi-LSTM,SWC_20,24,1,9,0.000980496988631785,0.043620768934488297
Bi-LSTM,SWC_20,24,1,10,0.0007138844230212271,0.04397560656070709
LSTM_Attention,SWC_20,24,1,1,0.15148071944713593,0.09080740809440613
LSTM_Attention,SWC_20,24,1,2,0.010882950387895107,0.09646615386009216
LSTM_Attention,SWC_20,24,1,3,0.007176327519118786,0.09055810421705246
LSTM_Attention,SWC_20,24,1,4,0.005791814066469669,0.08505672961473465
LSTM_Attention,SWC_20,24,1,5,0.004330305848270655,0.09062027931213379
LSTM_Attention,SWC_20,24,1,6,0.00451749749481678,0.08434123545885086
LSTM_Attention,SWC_20,24,1,7,0.0029390365816652775,0.08369756489992142
LSTM_Attention,SWC_20,24,1,8,0.0021712996531277895,0.08342722058296204
LSTM_Attention,SWC_20,24,1,9,0.001841235440224409,0.08378507196903229
LSTM_Attention,SWC_20,24,1,10,0.0018350017489865422,0.08028963208198547
BiLSTM_Attention,SWC_20,24,1,1,0.09481708705425262,0.07073746621608734
BiLSTM_Attention,SWC_20,24,1,2,0.0042075905948877335,0.06597990542650223
BiLSTM_Attention,SWC_20,24,1,3,0.002971180249005556,0.06214669346809387
BiLSTM_Attention,SWC_20,24,1,4,0.0018008477054536343,0.06206823140382767
BiLSTM_Attention,SWC_20,24,1,5,0.0015720734372735023,0.06057169660925865
BiLSTM_Attention,SWC_20,24,1,6,0.0013019456528127193,0.058282166719436646
BiLSTM_Attention,SWC_20,24,1,7,0.00104152737185359,0.05844203010201454
BiLSTM_Attention,SWC_20,24,1,8,0.0010183925041928887,0.05494051054120064
BiLSTM_Attention,SWC_20,24,1,9,0.0010123925749212503,0.05693773925304413
BiLSTM_Attention,SWC_20,24,1,10,0.000644076440948993,0.057349126785993576
