Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
RNN,SWC_5,168,48,4,0.09146030992269516,0.17629556357860565
RNN,SWC_5,168,48,5,0.08559737354516983,0.20922383666038513
RNN,SWC_5,168,48,6,0.09823359549045563,0.2415034919977188
RNN,SWC_5,168,48,7,0.08574295789003372,0.35716351866722107
RNN,SWC_5,168,48,8,0.08988799899816513,0.21172843873500824
RNN,SWC_5,168,48,9,0.07791464775800705,0.4031488299369812
RNN,SWC_5,168,48,10,0.07402515411376953,0.42821845412254333
LSTM,SWC_5,168,48,1,0.19811615347862244,0.21996821463108063
LSTM,SWC_5,168,48,2,0.09212305396795273,0.20338548719882965
LSTM,SWC_5,168,48,3,0.07753098011016846,0.18911361694335938
LSTM,SWC_5,168,48,4,0.06293889880180359,0.20389589667320251
LSTM,SWC_5,168,48,5,0.0515897311270237,0.190501868724823
LSTM,SWC_5,168,48,6,0.04626880958676338,0.20005998015403748
LSTM,SWC_5,168,48,7,0.04584643244743347,0.18750183284282684
LSTM,SWC_5,168,48,8,0.03751426935195923,0.1982385367155075
LSTM,SWC_5,168,48,9,0.03339041769504547,0.19953520596027374
LSTM,SWC_5,168,48,10,0.027648597955703735,0.20567269623279572
Autoregressive,SWC_5,168,48,1,0.3009369373321533,0.49808409810066223
Autoregressive,SWC_5,168,48,2,0.18675222992897034,0.5179640650749207
Autoregressive,SWC_5,168,48,3,0.16943806409835815,0.5759726762771606
Autoregressive,SWC_5,168,48,4,0.15654028952121735,0.7331744432449341
Autoregressive,SWC_5,168,48,5,0.1460600048303604,0.8381454348564148
Autoregressive,SWC_5,168,48,6,0.13613301515579224,1.077554702758789
Autoregressive,SWC_5,168,48,7,0.12841999530792236,1.216286540031433
Autoregressive,SWC_5,168,48,8,0.12329262495040894,1.302315592765808
Autoregressive,SWC_5,168,48,9,0.11736813187599182,1.3649036884307861
Autoregressive,SWC_5,168,48,10,0.11397680640220642,1.473650574684143
Bi-LSTM,SWC_5,168,48,1,0.4248815178871155,0.46532925963401794
Bi-LSTM,SWC_5,168,48,2,0.33599770069122314,0.3768908679485321
Bi-LSTM,SWC_5,168,48,3,0.3192042410373688,0.3584367036819458
Bi-LSTM,SWC_5,168,48,4,0.3478754758834839,0.474392831325531
Bi-LSTM,SWC_5,168,48,5,0.3325875997543335,0.3219248950481415
Bi-LSTM,SWC_5,168,48,6,0.30512535572052,0.3880601227283478
Bi-LSTM,SWC_5,168,48,7,0.29295891523361206,0.38221481442451477
Bi-LSTM,SWC_5,168,48,8,0.29020461440086365,0.34112343192100525
Bi-LSTM,SWC_5,168,48,9,0.2879049479961395,0.4123118221759796
Bi-LSTM,SWC_5,168,48,10,0.2807043194770813,0.46453312039375305
LSTM_Attention,SWC_5,168,48,1,0.2675035893917084,0.389665424823761
LSTM_Attention,SWC_5,168,48,2,0.11834843456745148,0.41736966371536255
LSTM_Attention,SWC_5,168,48,3,0.09594126045703888,0.4468035101890564
LSTM_Attention,SWC_5,168,48,4,0.10620800405740738,0.44551149010658264
LSTM_Attention,SWC_5,168,48,5,0.1016131043434143,0.38546106219291687
LSTM_Attention,SWC_5,168,48,6,0.07806535065174103,0.3535657823085785
LSTM_Attention,SWC_5,168,48,7,0.07481683045625687,0.3697887361049652
LSTM_Attention,SWC_5,168,48,8,0.06835538893938065,0.3835318982601166
LSTM_Attention,SWC_5,168,48,9,0.059609320014715195,0.4113278388977051
LSTM_Attention,SWC_5,168,48,10,0.05414077639579773,0.41948291659355164
BiLSTM_Attention,SWC_5,168,48,1,0.22751106321811676,0.361878365278244
BiLSTM_Attention,SWC_5,168,48,2,0.09972751885652542,0.47095122933387756
BiLSTM_Attention,SWC_5,168,48,3,0.07800637185573578,0.3738972246646881
BiLSTM_Attention,SWC_5,168,48,4,0.06810470670461655,0.5454461574554443
BiLSTM_Attention,SWC_5,168,48,5,0.06217370927333832,0.4127814471721649
BiLSTM_Attention,SWC_5,168,48,6,0.06838744133710861,0.33745038509368896
BiLSTM_Attention,SWC_5,168,48,7,0.060611601918935776,0.29293087124824524
BiLSTM_Attention,SWC_5,168,48,8,0.04862441495060921,0.29791024327278137
BiLSTM_Attention,SWC_5,168,48,9,0.04085699841380119,0.3020075857639313
BiLSTM_Attention,SWC_5,168,48,10,0.0408003143966198,0.30327773094177246
