Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
LSTM,SWC_10,168,48,3,0.039150092750787735,0.1799953728914261
LSTM,SWC_10,168,48,4,0.029123295098543167,0.18370236456394196
LSTM,SWC_10,168,48,5,0.02132054977118969,0.1941319704055786
LSTM,SWC_10,168,48,6,0.016514720395207405,0.17024777829647064
LSTM,SWC_10,168,48,7,0.02090807445347309,0.1809563785791397
LSTM,SWC_10,168,48,8,0.017994018271565437,0.16527612507343292
LSTM,SWC_10,168,48,9,0.017803305760025978,0.18872390687465668
LSTM,SWC_10,168,48,10,0.010560357011854649,0.18265357613563538
Autoregressive,SWC_10,168,48,1,0.22023996710777283,0.45799368619918823
Autoregressive,SWC_10,168,48,2,0.10541418194770813,0.48508596420288086
Autoregressive,SWC_10,168,48,3,0.09540809690952301,0.5881423950195312
Autoregressive,SWC_10,168,48,4,0.08746566623449326,0.7177839875221252
Autoregressive,SWC_10,168,48,5,0.08133027702569962,0.8636878132820129
Autoregressive,SWC_10,168,48,6,0.076129250228405,1.0038048028945923
Autoregressive,SWC_10,168,48,7,0.07181496173143387,1.1303317546844482
Autoregressive,SWC_10,168,48,8,0.06819988787174225,1.2351768016815186
Autoregressive,SWC_10,168,48,9,0.06567603349685669,1.3199872970581055
Autoregressive,SWC_10,168,48,10,0.06347667425870895,1.3742177486419678
Bi-LSTM,SWC_10,168,48,1,0.1780557781457901,0.18543782830238342
Bi-LSTM,SWC_10,168,48,2,0.050869300961494446,0.1820649653673172
Bi-LSTM,SWC_10,168,48,3,0.04564584791660309,0.18214383721351624
Bi-LSTM,SWC_10,168,48,4,0.0429750457406044,0.17527438700199127
Bi-LSTM,SWC_10,168,48,5,0.03918838873505592,0.17635250091552734
Bi-LSTM,SWC_10,168,48,6,0.036187171936035156,0.17931318283081055
Bi-LSTM,SWC_10,168,48,7,0.03357964754104614,0.182795912027359
Bi-LSTM,SWC_10,168,48,8,0.03228813037276268,0.18642209470272064
Bi-LSTM,SWC_10,168,48,9,0.028030160814523697,0.20025095343589783
Bi-LSTM,SWC_10,168,48,10,0.023804685100913048,0.2162470817565918
LSTM_Attention,SWC_10,168,48,1,0.2103249877691269,0.47408488392829895
LSTM_Attention,SWC_10,168,48,2,0.07029648870229721,0.5899186730384827
LSTM_Attention,SWC_10,168,48,3,0.06106715276837349,0.7030012607574463
LSTM_Attention,SWC_10,168,48,4,0.047995392233133316,0.7990099787712097
LSTM_Attention,SWC_10,168,48,5,0.03952786698937416,0.8018988370895386
LSTM_Attention,SWC_10,168,48,6,0.035127606242895126,0.791214644908905
LSTM_Attention,SWC_10,168,48,7,0.03044326789677143,0.791426420211792
LSTM_Attention,SWC_10,168,48,8,0.029348937794566154,0.8220368027687073
LSTM_Attention,SWC_10,168,48,9,0.024823354557156563,0.8764868378639221
LSTM_Attention,SWC_10,168,48,10,0.05370502546429634,0.7476369142532349
BiLSTM_Attention,SWC_10,168,48,1,0.1519685536623001,0.21032945811748505
BiLSTM_Attention,SWC_10,168,48,2,0.05796239152550697,0.2584846615791321
BiLSTM_Attention,SWC_10,168,48,3,0.04291484132409096,0.21400733292102814
BiLSTM_Attention,SWC_10,168,48,4,0.04138530045747757,0.21897545456886292
BiLSTM_Attention,SWC_10,168,48,5,0.03317086026072502,0.254374235868454
BiLSTM_Attention,SWC_10,168,48,6,0.03027176856994629,0.31047871708869934
BiLSTM_Attention,SWC_10,168,48,7,0.032884303480386734,0.282230406999588
BiLSTM_Attention,SWC_10,168,48,8,0.026542559266090393,0.38181328773498535
BiLSTM_Attention,SWC_10,168,48,9,0.0290133785456419,0.3662993311882019
BiLSTM_Attention,SWC_10,168,48,10,0.02299085073173046,0.3628808856010437
