Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
Autoregressive,SWC_20,168,24,1,0.19753003120422363,0.5119209885597229
Autoregressive,SWC_20,168,24,2,0.0797518640756607,0.49902665615081787
Autoregressive,SWC_20,168,24,3,0.0740426704287529,0.5469117760658264
Autoregressive,SWC_20,168,24,4,0.07053399831056595,0.5942543745040894
Autoregressive,SWC_20,168,24,5,0.06632118672132492,0.674130916595459
Autoregressive,SWC_20,168,24,6,0.061960648745298386,0.7623211145401001
Autoregressive,SWC_20,168,24,7,0.05788211151957512,0.8669697642326355
Autoregressive,SWC_20,168,24,8,0.05537860840559006,0.9716770052909851
Autoregressive,SWC_20,168,24,9,0.05275306850671768,1.0290946960449219
Autoregressive,SWC_20,168,24,10,0.050999581813812256,1.0782727003097534
Bi-LSTM,SWC_20,168,24,1,0.1281920224428177,0.225322887301445
Bi-LSTM,SWC_20,168,24,2,0.021342679858207703,0.2436370998620987
Bi-LSTM,SWC_20,168,24,3,0.015839427709579468,0.24206344783306122
Bi-LSTM,SWC_20,168,24,4,0.013936538249254227,0.26354750990867615
Bi-LSTM,SWC_20,168,24,5,0.012364642694592476,0.24935653805732727
Bi-LSTM,SWC_20,168,24,6,0.013557583093643188,0.22386936843395233
Bi-LSTM,SWC_20,168,24,7,0.01018448080867529,0.24376879632472992
Bi-LSTM,SWC_20,168,24,8,0.0070610931143164635,0.23959162831306458
Bi-LSTM,SWC_20,168,24,9,0.006562035530805588,0.24426212906837463
Bi-LSTM,SWC_20,168,24,10,0.004592352081090212,0.23847655951976776
LSTM_Attention,SWC_20,168,24,1,0.19520407915115356,0.4287712574005127
LSTM_Attention,SWC_20,168,24,2,0.04938840493559837,0.4762622117996216
LSTM_Attention,SWC_20,168,24,3,0.031304407864809036,0.5402188897132874
LSTM_Attention,SWC_20,168,24,4,0.026392558589577675,0.5535172820091248
LSTM_Attention,SWC_20,168,24,5,0.020964929834008217,0.5604695081710815
LSTM_Attention,SWC_20,168,24,6,0.018208559602499008,0.5050978064537048
LSTM_Attention,SWC_20,168,24,7,0.01662474125623703,0.515712559223175
LSTM_Attention,SWC_20,168,24,8,0.014750691130757332,0.5159131288528442
LSTM_Attention,SWC_20,168,24,9,0.014150584116578102,0.5074707269668579
LSTM_Attention,SWC_20,168,24,10,0.012438736855983734,0.5069558620452881
BiLSTM_Attention,SWC_20,168,24,1,0.12121611088514328,0.2504529654979706
BiLSTM_Attention,SWC_20,168,24,2,0.024493224918842316,0.20829235017299652
BiLSTM_Attention,SWC_20,168,24,3,0.025148361921310425,0.27725473046302795
BiLSTM_Attention,SWC_20,168,24,4,0.01953376829624176,0.25449734926223755
BiLSTM_Attention,SWC_20,168,24,5,0.019551213830709457,0.20262643694877625
BiLSTM_Attention,SWC_20,168,24,6,0.0159299336373806,0.17411093413829803
BiLSTM_Attention,SWC_20,168,24,7,0.017166318371891975,0.18231891095638275
BiLSTM_Attention,SWC_20,168,24,8,0.014178522862493992,0.16355720162391663
BiLSTM_Attention,SWC_20,168,24,9,0.014120652340352535,0.18813398480415344
BiLSTM_Attention,SWC_20,168,24,10,0.011755232699215412,0.21029549837112427
