Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
LSTM,SWC_20,168,48,6,0.01799047738313675,0.19465330243110657
LSTM,SWC_20,168,48,7,0.016358179971575737,0.22057318687438965
LSTM,SWC_20,168,48,8,0.017658576369285583,0.17170299589633942
LSTM,SWC_20,168,48,9,0.011954122222959995,0.18014635145664215
LSTM,SWC_20,168,48,10,0.017115410417318344,0.1976538896560669
Autoregressive,SWC_20,168,48,1,0.20083239674568176,0.5188782811164856
Autoregressive,SWC_20,168,48,2,0.08979259431362152,0.5019867420196533
Autoregressive,SWC_20,168,48,3,0.08345768600702286,0.5372901558876038
Autoregressive,SWC_20,168,48,4,0.077325738966465,0.6021041870117188
Autoregressive,SWC_20,168,48,5,0.0714549720287323,0.6862852573394775
Autoregressive,SWC_20,168,48,6,0.06646227836608887,0.7629287242889404
Autoregressive,SWC_20,168,48,7,0.06234963983297348,0.844441294670105
Autoregressive,SWC_20,168,48,8,0.05842577666044235,0.8719867467880249
Autoregressive,SWC_20,168,48,9,0.05563640221953392,0.9734598994255066
Autoregressive,SWC_20,168,48,10,0.053103696554899216,1.0135294198989868
Bi-LSTM,SWC_20,168,48,1,0.29900527000427246,0.2938823699951172
Bi-LSTM,SWC_20,168,48,2,0.23925192654132843,0.38757607340812683
Bi-LSTM,SWC_20,168,48,3,0.2437593787908554,0.35482290387153625
Bi-LSTM,SWC_20,168,48,4,0.24294698238372803,0.34642571210861206
Bi-LSTM,SWC_20,168,48,5,nan,nan
Bi-LSTM,SWC_20,168,48,6,nan,nan
Bi-LSTM,SWC_20,168,48,7,nan,nan
Bi-LSTM,SWC_20,168,48,8,nan,nan
Bi-LSTM,SWC_20,168,48,9,nan,nan
Bi-LSTM,SWC_20,168,48,10,nan,nan
LSTM_Attention,SWC_20,168,48,1,0.20515955984592438,0.4052402675151825
LSTM_Attention,SWC_20,168,48,2,0.05025055259466171,0.48328208923339844
LSTM_Attention,SWC_20,168,48,3,0.03849460929632187,0.4975323975086212
LSTM_Attention,SWC_20,168,48,4,0.033487968146800995,0.4997938275337219
LSTM_Attention,SWC_20,168,48,5,0.0284575205296278,0.5259016752243042
LSTM_Attention,SWC_20,168,48,6,0.028744522482156754,0.5000700354576111
LSTM_Attention,SWC_20,168,48,7,0.022973431274294853,0.4948159158229828
LSTM_Attention,SWC_20,168,48,8,0.021238472312688828,0.5031191110610962
LSTM_Attention,SWC_20,168,48,9,0.020566703751683235,0.4933038353919983
LSTM_Attention,SWC_20,168,48,10,0.020956266671419144,0.4619133770465851
BiLSTM_Attention,SWC_20,168,48,1,0.14098338782787323,0.34306347370147705
BiLSTM_Attention,SWC_20,168,48,2,0.040144678205251694,0.369228333234787
BiLSTM_Attention,SWC_20,168,48,3,0.03123440407216549,0.3244747817516327
BiLSTM_Attention,SWC_20,168,48,4,0.02217254787683487,0.32318854331970215
BiLSTM_Attention,SWC_20,168,48,5,0.021634528413414955,0.32950279116630554
BiLSTM_Attention,SWC_20,168,48,6,0.016600387170910835,0.3308025300502777
BiLSTM_Attention,SWC_20,168,48,7,0.02182793617248535,0.3327147364616394
BiLSTM_Attention,SWC_20,168,48,8,0.01905837655067444,0.33099085092544556
BiLSTM_Attention,SWC_20,168,48,9,0.013452477753162384,0.3194189667701721
BiLSTM_Attention,SWC_20,168,48,10,0.011756152845919132,0.3057663142681122
