========================================
Citation:
Pierre, JP, Dashtian, H, &amp; Young, MH. Texas Soil Observation Network (TxSON).
File Created/Processed: 2026-02-24 15:29:16
========================================
"TOA5","CR1000_1","CR1000","98563","CR1000.Std.32.05","CPU:CR1000_1v3_onswitch.CR1","43335","Hourly_met"
"TIMESTAMP","RECORD","Rain_mm_Tot","AirTC_Avg","RH","WS_ms_S_WVT","WindDir_D1_WVT","SlrW_Avg","ETos","Rso"
"TS","RN","mm","Deg C","%","meters/second","Deg","W/m^2","mm","MJ/m²"
"","","Tot","Avg","Smp","WVc","WVc","Avg","ETXs","Rso"
"2023-12-07 20:00:00",13136,0,15.74,87.7,1.552,192.6,0,-0.003,0
"2023-12-07 21:00:00",13137,0,15.54,87.8,2.058,192.1,0,0,0
"2023-12-07 22:00:00",13138,0,15.38,85.6,2.283,188.8,0,0.001,0
"2023-12-07 23:00:00",13139,0,15.55,86.8,2.356,190.3,0,0.002,0
"2023-12-08 00:00:00",13140,0,15.72,91.1,2.785,197.3,0,0.002,0
"2023-12-08 01:00:00",13141,0,15.74,92.4,2.442,206.6,0,-0.003,0
"2023-12-08 02:00:00",13142,0,16.18,92,2.144,213.6,0,-0.004,0
"2023-12-08 03:00:00",13143,0,16.64,92.3,2.32,216.3,0,-0.003,0
"2023-12-08 04:00:00",13144,0,16.46,92.5,2.163,214.4,0,-0.004,0
"2023-12-08 05:00:00",13145,0,16.22,92.8,2.101,219.5,0,-0.005,0
"2023-12-08 06:00:00",13146,0,16.16,92.4,2.124,214.8,0,-0.005,0
"2023-12-08 07:00:00",13147,0,16.37,90.1,2.343,220.8,0,0.016,0.058
"2023-12-08 08:00:00",13148,0,16.43,88.3,2.134,219.6,25.67,0.03,0.562
"2023-12-08 09:00:00",13149,0,17.43,85,2.471,217,194.1,0.113,1.187
"2023-12-08 10:00:00",13150,0,18.36,82.2,2.531,213.5,376.1,0.212,1.694
"2023-12-08 11:00:00",13151,0,19.26,77.4,2.595,217.5,525.3,0.301,2.017
"2023-12-08 12:00:00",13152,0,20.27,77.38,2.278,221.2,608.7,0.362,2.122
"2023-12-08 13:00:00",13153,0,21.51,71.05,2.135,221.1,630.4,0.393,1.998
"2023-12-08 14:00:00",13154,0,22.92,66.22,1.939,226,587,0.384,1.66
"2023-12-08 15:00:00",13155,0,23.11,66.85,1.74,220.5,357.9,0.233,1.145
"2023-12-08 16:00:00",13156,0,22.8,69.81,1.735,219.6,82.8,0.079,0.52
"2023-12-08 17:00:00",13157,0,21.73,74.75,1.447,218.9,44.51,0.01,0.046
"2023-12-08 18:00:00",13158,0,19.58,82.7,1.357,214.9,5.341,-0.003,0
"2023-12-08 19:00:00",13159,0,17.98,88,1.523,216.6,0,-0.008,0
"2023-12-08 20:00:00",13160,0,16.82,92.6,1.359,212.8,0,-0.013,0
"2023-12-08 21:00:00",13161,0,16.19,93.9,1.482,221.6,0,-0.014,0
"2023-12-08 22:00:00",13162,0,15.87,94.8,1.4,219.2,0,-0.016,0
"2023-12-08 23:00:00",13163,0,15.71,95.4,1.182,221.7,0,-0.018,0
"2023-12-09 00:00:00",13164,0,15.74,95.1,0.99,221.8,0,-0.019,0
"2023-12-09 01:00:00",13165,0,16.16,94.4,0.776,241.1,0,-0.021,0
"2023-12-09 02:00:00",13166,0,16.13,94.3,0.703,236.2,0,-0.021,0
"2023-12-09 03:00:00",13167,0,16.19,94,0.769,227.5,0,-0.02,0
"2023-12-09 04:00:00",13168,0,16.03,95,0.685,234.8,0,-0.021,0
"2023-12-09 05:00:00",13169,0,15.72,96.2,0.379,229.4,0,-0.025,0
"2023-12-09 06:00:00",13170,0,15.15,97.5,0.144,228.8,0,-0.027,0
"2023-12-09 07:00:00",13171,0,14.26,98.5,0.625,3.509,0,0.001,0.056
"2023-12-09 08:00:00",13172,0,14.77,91.4,0.82,163.5,24.24,0.017,0.555
"2023-12-09 09:00:00",13173,0,17.22,64.36,1.54,37.54,175.4,0.117,1.193
"2023-12-09 10:00:00",13174,0,17.27,51.61,2.794,359.4,368.8,0.25,1.735
"2023-12-09 11:00:00",13175,0,16.74,54.71,2.683,8.35,514.6,0.317,2.075
"2023-12-09 12:00:00",13176,0,16.9,44.55,2.415,9.49,603.2,0.364,2.194
"2023-12-09 13:00:00",13177,0,17.89,43.78,2.586,10.69,628.7,0.396,2.077
"2023-12-09 14:00:00",13178,0,17.97,42.67,2.841,15.6,530.9,0.348,1.733
"2023-12-09 15:00:00",13179,0,17.93,42.67,2.925,18.13,383,0.267,1.198
"2023-12-09 16:00:00",13180,0,17.11,41.11,2.962,17.6,164.6,0.145,0.547
"2023-12-09 17:00:00",13181,0,16.46,44.48,2.741,25.37,53.04,0.075,0.047
"2023-12-09 18:00:00",13182,0,14.57,47.08,2.264,26.81,6.314,0.033,0
"2023-12-09 19:00:00",13183,0,13.29,49.24,2.315,23.58,0,0.029,0
"2023-12-09 20:00:00",13184,0,12.18,51.29,2.799,20.27,0,0.032,0
"2023-12-09 21:00:00",13185,0,10.89,53.02,2.998,23.99,0,0.03,0
"2023-12-09 22:00:00",13186,0,9.58,52.51,2.771,24.15,0,0.025,0
"2023-12-09 23:00:00",13187,0,8.46,49.99,3.156,18.92,0,0.029,0
"2023-12-10 00:00:00",13188,0,7.469,50.64,2.911,10.87,0,0.026,0
"2023-12-10 01:00:00",13189,0,6.322,53.99,2.508,9.3,0,0.019,0
"2023-12-10 02:00:00",13190,0,5.599,55.72,3.196,358.6,0,0.023,0
"2023-12-10 03:00:00",13191,0,4.723,53.84,3.236,350.3,0,0.021,0
"2023-12-10 04:00:00",13192,0,4.302,50.94,2.924,353.4,0,0.021,0
"2023-12-10 05:00:00",13193,0,3.718,51.46,2.368,356.6,0,0.017,0
"2023-12-10 06:00:00",13194,0,3.11,52.88,2.93,344.8,0,0.02,0
"2023-12-10 07:00:00",13195,0,2.326,52.67,1.668,349.2,0,0.035,0.053
"2023-12-10 08:00:00",13196,0,2.174,49.51,1.743,349.9,30.01,0.047,0.589
"2023-12-10 09:00:00",13197,0,3.8,43.25,3.225,346.5,202.9,0.123,1.264
"2023-12-10 10:00:00",13198,0,5.566,37.09,2.767,356.3,395.5,0.195,1.81
"2023-12-10 11:00:00",13199,0,7.421,31.87,2.634,8.14,549.8,0.27,2.161
"2023-12-10 12:00:00",13200,0,8.43,30.56,3.309,359.4,647.5,0.325,2.279
"2023-12-10 13:00:00",13201,0,10.01,25.31,2.549,13.36,674.8,0.353,2.156
"2023-12-10 14:00:00",13202,0,11.25,21.74,2.294,17.49,631.6,0.347,1.803
"2023-12-10 15:00:00",13203,0,11.71,23.12,2.087,13.88,399,0.233,1.25
"2023-12-10 16:00:00",13204,0,12,22.8,1.454,0.899,83.9,0.093,0.571
"2023-12-10 17:00:00",13205,0,11.52,24.61,0.512,353.6,44.61,-0.019,0.048
"2023-12-10 18:00:00",13206,0,9.78,30.52,0.417,303.4,5.179,-0.014,0
"2023-12-10 19:00:00",13207,0,6.43,45.35,0.011,259.7,0,-0.033,0
"2023-12-10 20:00:00",13208,0,2.974,57.51,0,0,0,-0.028,0
"2023-12-10 21:00:00",13209,0,3.959,34.78,0.08,225.3,0.441,-0.026,0
"2023-12-10 22:00:00",13210,0,5.796,36.8,0.162,232.6,0,-0.025,0
"2023-12-10 23:00:00",13211,0,5.33,40.9,0.51,208.4,0,-0.011,0
"2023-12-11 00:00:00",13212,0,4.677,43.4,0.872,202.2,0,-0.001,0
"2023-12-11 01:00:00",13213,0,4.206,44.15,0.839,206,0,-0.002,0
"2023-12-11 02:00:00",13214,0,4.749,40.15,1.136,217.5,0,0.005,0
"2023-12-11 03:00:00",13215,0,5.315,40.82,0.909,222.9,0,0.001,0
"2023-12-11 04:00:00",13216,0,4.604,42.76,0.466,239.3,0,-0.012,0
"2023-12-11 05:00:00",13217,0,4.442,42.84,0.338,252.6,0,-0.017,0
"2023-12-11 06:00:00",13218,0,4.791,41.53,0.353,199,0,-0.016,0
"2023-12-11 07:00:00",13219,0,5.274,41.6,0.724,219.1,0,0.024,0.051
"2023-12-11 08:00:00",13220,0,5.912,37.79,0.697,219,27.51,0.037,0.581
"2023-12-11 09:00:00",13221,0,8.94,34.06,1.235,214.6,190.8,0.119,1.251
"2023-12-11 10:00:00",13222,0,11.29,32,1.931,218.6,379.3,0.227,1.79
"2023-12-11 11:00:00",13223,0,13.21,30.58,2.147,213.2,531.1,0.315,2.133
"2023-12-11 12:00:00",13224,0,15.15,29.01,1.788,213.7,623.6,0.369,2.246
"2023-12-11 13:00:00",13225,0,16.34,27.63,1.782,214.1,650.4,0.396,2.121
"2023-12-11 14:00:00",13226,0,17.32,27.61,1.619,215.1,608.4,0.377,1.77
"2023-12-11 15:00:00",13227,0,17.46,27.94,1.571,203.4,348.9,0.221,1.228
"2023-12-11 16:00:00",13228,0,17.25,28.03,1.622,196.4,83.8,0.11,0.562
"2023-12-11 17:00:00",13229,0,16.34,31.19,1.131,202.5,44.09,0.013,0.048
"2023-12-11 18:00:00",13230,0,13.86,39.2,0.259,204,5.324,-0.024,0
"2023-12-11 19:00:00",13231,0,11.14,41.86,0.1,199.2,0,-0.032,0
"2023-12-11 20:00:00",13232,0,10.46,44.68,0.487,207.5,0,-0.014,0
"2023-12-11 21:00:00",13233,0,9.72,44.82,0.451,216.4,0,-0.015,0
"2023-12-11 22:00:00",13234,0,9.27,45.42,0.312,212.5,0,-0.021,0
"2023-12-11 23:00:00",13235,0,8.75,49.13,1.064,206.7,0,0.002,0
"2023-12-12 00:00:00",13236,0,7.901,56.05,1.522,203.3,0,0.009,0
"2023-12-12 01:00:00",13237,0,7.374,65.18,1.517,202.4,0,0.004,0
"2023-12-12 02:00:00",13238,0,6.919,70.55,1.51,200.4,0,0,0
"2023-12-12 03:00:00",13239,0,6.574,74.63,1.348,193.9,0,-0.004,0
"2023-12-12 04:00:00",13240,0,6.316,80.5,0.892,196.6,0,-0.011,0
"2023-12-12 05:00:00",13241,0,6.359,84.9,0.091,357.6,0,-0.026,0
"2023-12-12 06:00:00",13242,0,4.882,91.3,0.093,352.3,0.119,-0.025,0
"2023-12-12 07:00:00",13243,0,4.063,93.5,0,0,0.031,0.001,0.049
"2023-12-12 08:00:00",13244,0,4.933,90.6,0.074,202.9,30.36,0.016,0.554
"2023-12-12 09:00:00",13245,0,9.08,78.83,1.218,173.9,163.3,0.078,1.196
"2023-12-12 10:00:00",13246,0,11.5,76.37,2.863,170.6,172.2,0.11,1.718
"2023-12-12 11:00:00",13247,0,12.88,68.6,3.349,168.4,332.5,0.188,2.054
"2023-12-12 12:00:00",13248,0,15.1,65.16,4.017,164.8,493.7,0.282,2.165
"2023-12-12 13:00:00",13249,0,15.89,61.44,3.368,172.9,412.9,0.259,2.049
"2023-12-12 14:00:00",13250,0,16.91,57.45,3.495,178.2,411.9,0.272,1.716
"2023-12-12 15:00:00",13251,0,16.76,57.44,2.673,182.8,175.1,0.153,1.188
"2023-12-12 16:00:00",13252,0,16.74,59,3.097,177.3,127.9,0.113,0.545
"2023-12-12 17:00:00",13253,0,16.43,61.67,3.017,172.6,82.8,0.073,0.049
"2023-12-12 18:00:00",13254,0,15.54,65.9,2.449,163.5,9.3,0.033,0
"2023-12-12 19:00:00",13255,0,15.25,68.39,2.349,160.2,0,0.027,0
"2023-12-12 20:00:00",13256,0,15.16,69.37,3.262,163.8,0,0.032,0
"2023-12-12 21:00:00",13257,0,15,69.2,3.028,169.6,0,0.03,0
"2023-12-12 22:00:00",13258,0,14.71,68.77,3.179,168.5,0,0.031,0
"2023-12-12 23:00:00",13259,0,14.33,76.55,2.641,165.1,0,0.023,0
"2023-12-13 00:00:00",13260,0,13.94,80.5,2.908,164.4,0,0.017,0
"2023-12-13 01:00:00",13261,0,13.18,88.4,2.984,158.2,0,0.011,0
"2023-12-13 02:00:00",13262,0,12.29,90.1,2.869,158.1,0,0.006,0
"2023-12-13 03:00:00",13263,0,11.6,90.6,2.445,149.3,0,0.003,0
"2023-12-13 04:00:00",13264,0,11.05,89.3,1.553,150.8,0,0,0
"2023-12-13 05:00:00",13265,0,10.85,85.9,2.102,135.8,0,0.005,0
"2023-12-13 06:00:00",13266,0,10.58,87.4,2.579,144,0,0.006,0
"2023-12-13 07:00:00",13267,0,9.46,94,2.101,150.7,0,0.009,0.047
"2023-12-13 08:00:00",13268,0,9.04,96.8,2.305,145.3,4.874,0.008,0.538
"2023-12-13 09:00:00",13269,0,9.15,95.7,2.716,134.7,18.31,0.015,1.181
"2023-12-13 10:00:00",13270,0.254,8.93,97.2,3.356,136.8,25.25,0.016,1.708
"2023-12-13 11:00:00",13271,0.762,8.69,98.6,3.497,138.2,56.32,0.027,2.048
"2023-12-13 12:00:00",13272,1.016,8.7,99.6,3.762,146.6,92.2,0.038,2.164
"2023-12-13 13:00:00",13273,0.254,8.89,99.9,3.316,144.9,128.3,0.054,2.048
"2023-12-13 14:00:00",13274,0.508,9.11,100,3.229,144.6,156.5,0.062,1.71
"2023-12-13 15:00:00",13275,0,9.32,99.5,2.66,143.2,132.8,0.051,1.186
"2023-12-13 16:00:00",13276,0,10.54,89.7,1.79,146.4,83.6,0.03,0.545
"2023-12-13 17:00:00",13277,0,11.1,91.9,1.163,113.9,58.58,-0.009,0.05
"2023-12-13 18:00:00",13278,0,10.36,93.8,0.783,105.9,7.281,0,0
"2023-12-13 19:00:00",13279,0,9.9,79.65,1.697,120.2,1.301,0.005,0
"2023-12-13 20:00:00",13280,0,9.36,84.8,1.311,103.4,0.241,0.005,0
"2023-12-13 21:00:00",13281,0,8.62,81.6,1.125,124.4,0,0.005,0
"2023-12-13 22:00:00",13282,0,8.03,80.6,0.225,100,0,-0.003,0
"2023-12-13 23:00:00",13283,0,8.18,73.5,0.512,116.8,0,0.002,0
"2023-12-14 00:00:00",13284,0,8.6,76.01,0.599,102.6,0,0.003,0
"2023-12-14 01:00:00",13285,0,8.43,74.32,0.975,118,0,0.008,0
"2023-12-14 02:00:00",13286,0,8.09,75.13,0.996,162.3,0,0.008,0
"2023-12-14 03:00:00",13287,0,7.768,75.75,0.752,135,0,0.005,0
"2023-12-14 04:00:00",13288,0,7.518,76.83,0.666,150.7,0,0.003,0
"2023-12-14 05:00:00",13289,0,7.289,78.37,0.117,156.3,0,-0.004,0
"2023-12-14 06:00:00",13290,0,7.621,74.95,0.587,129.3,0,0.003,0
"2023-12-14 07:00:00",13291,0,7.921,73.09,0.908,126.7,0,0.015,0.046
"2023-12-14 08:00:00",13292,0,7.84,78.04,0.481,115.3,4.417,0.01,0.54
"2023-12-14 09:00:00",13293,0,8.14,76.89,0.688,113.5,24.71,0.023,1.193
"2023-12-14 10:00:00",13294,0,8.64,75.85,1.804,148.2,74.87,0.06,1.725
"2023-12-14 11:00:00",13295,0,9.6,75.45,2.272,133.6,140.5,0.097,2.064
"2023-12-14 12:00:00",13296,0,11.26,73.35,2.249,142.4,195.8,0.125,2.174
"2023-12-14 13:00:00",13297,0,12.41,76.74,2.534,142.1,151.2,0.111,2.051
"2023-12-14 14:00:00",13298,0,12.88,76.5,1.977,149.5,96.7,0.08,1.712
"2023-12-14 15:00:00",13299,0,13.64,85.4,2.235,153.5,106.7,0.082,1.186
"2023-12-14 16:00:00",13300,0,13.09,86.4,1.853,166.6,62.81,0.039,0.546
"2023-12-14 17:00:00",13301,0,13.46,88,0.114,186.4,22.52,-0.04,0.051
"2023-12-14 18:00:00",13302,0,13.27,92.9,0.336,185,2.147,0,0
"2023-12-14 19:00:00",13303,0,13.02,90.7,0.52,181.8,0,0,0
"2023-12-14 20:00:00",13304,0,13.86,83.8,1.754,175.2,0,0.01,0
"2023-12-14 21:00:00",13305,0,14.53,82.9,3.178,170.9,0,0.019,0
"2023-12-14 22:00:00",13306,0,14.49,86.1,3.27,168.5,0,0.017,0
"2023-12-14 23:00:00",13307,0,14.4,87.8,2.503,169.2,0,0.012,0
"2023-12-15 00:00:00",13308,0,14.45,89.3,2.513,173.7,0,0.011,0
"2023-12-15 01:00:00",13309,0,14.24,91.1,2.367,168.2,0,0.008,0
"2023-12-15 02:00:00",13310,0,13.93,92.3,1.873,160.2,0,0.006,0
"2023-12-15 03:00:00",13311,0,13.59,94.9,2.439,165,0,0.005,0
"2023-12-15 04:00:00",13312,0,13.01,98.8,2.728,169.1,0,0.001,0
"2023-12-15 05:00:00",13313,0,12.85,99.6,2.24,168.3,0,-0.001,0
"2023-12-15 06:00:00",13314,0,12.9,100,2.035,171.1,0,-0.001,0
"2023-12-15 07:00:00",13315,0,12.96,100,1.426,174.6,0,-0.002,0.044
"2023-12-15 08:00:00",13316,0,13.08,100,1.388,175.8,3.117,0.002,0.515
"2023-12-15 09:00:00",13317,0.254,13.29,100,0.77,188.6,29.02,0.017,1.145
"2023-12-15 10:00:00",13318,0,13.63,100,0.714,204.6,62.7,0.038,1.663
"2023-12-15 11:00:00",13319,0.508,14.12,100,0.236,221.8,121.2,0.076,1.996
"2023-12-15 12:00:00",13320,5.08,14.37,100,0.064,355.5,65.22,0.042,2.113
"2023-12-15 13:00:00",13321,1.778,14.37,100,0.158,21.84,74.31,0.047,2.004
"2023-12-15 14:00:00",13322,0.254,14.4,100,0.263,15.08,86.9,0.055,1.677
"2023-12-15 15:00:00",13323,0.254,14.34,100,1.772,358.6,118.4,0.059,1.167
"2023-12-15 16:00:00",13324,0,13.39,100,2.344,8.78,64.21,0.023,0.544
"2023-12-15 17:00:00",13325,0,12.93,100,1.677,9.88,30.57,-0.028,0.052
"2023-12-15 18:00:00",13326,0,12.23,99.2,1.555,3.983,5.58,-0.001,0
"2023-12-15 19:00:00",13327,0,11.8,98,1.402,16.04,0.344,-0.002,0
"2023-12-15 20:00:00",13328,0,10.38,97.3,1.436,17.05,0,-0.001,0
"2023-12-15 21:00:00",13329,0,9.02,98,0.973,17.93,0,-0.002,0
"2023-12-15 22:00:00",13330,0,8.44,97.7,1.752,10.44,0,-0.001,0
"2023-12-15 23:00:00",13331,0,7.44,97.3,2.617,344.5,0,0,0
"2023-12-16 00:00:00",13332,0,6.985,94.7,2.332,343.9,0,0.001,0
"2023-12-16 01:00:00",13333,0,7.628,90.2,3.506,337.7,0,0.006,0
"2023-12-16 02:00:00",13334,0,7.611,90.5,2.725,341.3,0,0.006,0
"2023-12-16 03:00:00",13335,0,7.403,90.5,2.6,346.7,0,0.005,0
"2023-12-16 04:00:00",13336,0,7.007,91.7,2.459,5.682,0,0.004,0
"2023-12-16 05:00:00",13337,0,7.036,88.7,1.802,19.09,0,0.004,0
"2023-12-16 06:00:00",13338,0,6.941,89.2,2.538,7.533,0,0.006,0
"2023-12-16 07:00:00",13339,0,6.192,86,3.031,350.2,0,0.008,0.042
"2023-12-16 08:00:00",13340,0,5.581,83.1,0.874,19.26,21.31,0.017,0.528
"2023-12-16 09:00:00",13341,0,7.141,68.72,2.915,355.2,181.9,0.091,1.185
"2023-12-16 10:00:00",13342,0,9.07,62.78,3.235,347.2,372.9,0.184,1.725
"2023-12-16 11:00:00",13343,0,10.72,54.23,3.262,354.7,521.3,0.263,2.075
"2023-12-16 12:00:00",13344,0,12.35,48.74,2.797,15.04,615.5,0.325,2.201
"2023-12-16 13:00:00",13345,0,14.01,43.3,2.856,9.19,649.8,0.366,2.089
"2023-12-16 14:00:00",13346,0,15.52,32.88,3.125,359.5,615.4,0.38,1.759
"2023-12-16 15:00:00",13347,0,16.08,31.86,3.49,355.8,363.9,0.273,1.234
"2023-12-16 16:00:00",13348,0,16.26,33.18,3.59,353,81,0.175,0.576
"2023-12-16 17:00:00",13349,0,15.47,39.58,2.561,5.722,48,0.072,0.053
"2023-12-16 18:00:00",13350,0,12.87,51.82,0.864,21.24,5.691,0,0
"2023-12-16 19:00:00",13351,0,10.94,59.4,1.213,339,0,0.004,0
"2023-12-16 20:00:00",13352,0,9.58,62.26,0.653,317.6,0,-0.011,0
"2023-12-16 21:00:00",13353,0,8.03,65.08,0.01,290.6,0,-0.031,0
"2023-12-16 22:00:00",13354,0,7.326,71.04,0.001,266,0,-0.03,0
"2023-12-16 23:00:00",13355,0,7.218,67.41,0.163,317.1,0.047,-0.025,0
"2023-12-17 00:00:00",13356,0,6.272,78.69,0.066,283.2,0,-0.027,0
"2023-12-17 01:00:00",13357,0,4.818,82.9,0,0,0.075,-0.027,0
"2023-12-17 02:00:00",13358,0,3.451,88.4,0,0,0,-0.026,0
"2023-12-17 03:00:00",13359,0,3.188,84.5,0,0,0,-0.025,0
"2023-12-17 04:00:00",13360,0,3.955,81.9,0.002,265.1,0.006,-0.026,0
"2023-12-17 05:00:00",13361,0,4.396,76.68,0.009,344.8,0.003,-0.027,0
"2023-12-17 06:00:00",13362,0,5.039,72.4,0,0,0.142,-0.028,0
"2023-12-17 07:00:00",13363,0,4.306,76.84,0,0,0,-0.027,0.041
"2023-12-17 08:00:00",13364,0,3.758,78.39,0,0,20.26,0.01,0.527
"2023-12-17 09:00:00",13365,0,9.33,64.1,0,0,175.8,0.078,1.173
"2023-12-17 10:00:00",13366,0,15.7,35.97,0.37,191.1,367,0.201,1.712
"2023-12-17 11:00:00",13367,0,18.09,28.75,1.186,229.9,520.6,0.325,2.081
"2023-12-17 12:00:00",13368,0,19.24,29.35,1.35,234.9,618.6,0.391,2.206
"2023-12-17 13:00:00",13369,0,20.64,29.22,1.302,252.2,647.6,0.421,2.091
"2023-12-17 14:00:00",13370,0,21.47,30.04,1.124,250.9,608.1,0.396,1.753
"2023-12-17 15:00:00",13371,0,21.82,25.45,1.398,254.1,337.6,0.23,1.228
"2023-12-17 16:00:00",13372,0,21.81,27.04,1.198,244,75.3,0.103,0.576
"2023-12-17 17:00:00",13373,0,20.86,32.74,0.322,236.1,47.09,-0.032,0.055
"2023-12-17 18:00:00",13374,0,17.64,43.16,0.139,262.5,5.694,-0.032,0
"2023-12-17 19:00:00",13375,0,12.99,61.36,0,0,0,-0.036,0
"2023-12-17 20:00:00",13376,0,11.08,60.56,0,0,0,-0.034,0
"2023-12-17 21:00:00",13377,0,9.2,68.2,0,0,0,-0.031,0
"2023-12-17 22:00:00",13378,0,8.78,71.42,0.005,286.1,0.017,-0.031,0
"2023-12-17 23:00:00",13379,0,7.118,70.73,0.012,226.1,0,-0.029,0
"2023-12-18 00:00:00",13380,0,7.716,73.06,0.004,162.2,0.067,-0.03,0
"2023-12-18 01:00:00",13381,0,6.539,64,0.002,331.2,0.383,-0.028,0
"2023-12-18 02:00:00",13382,0,6.926,73.82,0,0,0.111,-0.029,0
"2023-12-18 03:00:00",13383,0,6.11,64.9,0.048,341,0.344,-0.027,0
"2023-12-18 04:00:00",13384,0,7.579,74.99,0.007,344.9,0.031,-0.03,0
"2023-12-18 05:00:00",13385,0,6.173,66.58,0.113,313.2,0.1,-0.025,0
"2023-12-18 06:00:00",13386,0,10.04,62.53,1.457,326,0.003,0.004,0
"2023-12-18 07:00:00",13387,0,8.45,68.56,0.501,334.2,0,-0.016,0.039
"2023-12-18 08:00:00",13388,0,7.903,68.16,0.396,323,21.02,0.019,0.516
"2023-12-18 09:00:00",13389,0,10.27,69.31,1.662,340.2,172.9,0.1,1.167
"2023-12-18 10:00:00",13390,0,11.8,59.96,1.675,23.42,359.2,0.188,1.701
"2023-12-18 11:00:00",13391,0,13.57,56,1.626,55.72,512.8,0.277,2.05
"2023-12-18 12:00:00",13392,0,15.31,46.3,1.949,50.75,610.1,0.347,2.181
"2023-12-18 13:00:00",13393,0,16.43,46.82,1.935,53.76,642.3,0.38,2.076
"2023-12-18 14:00:00",13394,0,17.52,41.95,1.857,58.75,605.1,0.37,1.743
"2023-12-18 15:00:00",13395,0,17.85,39.7,1.799,56.43,346,0.219,1.222
"2023-12-18 16:00:00",13396,0,17.65,38.56,1.886,39.26,80.3,0.112,0.578
"2023-12-18 17:00:00",13397,0,16.94,44.37,1.298,62.27,53.23,0.023,0.056
"2023-12-18 18:00:00",13398,0,14.46,49.37,0.1,78.95,6.807,-0.031,0
"2023-12-18 19:00:00",13399,0,13.07,54.9,0.068,274.3,0,-0.034,0
"2023-12-18 20:00:00",13400,0,10.61,73.05,0.02,272.2,0,-0.033,0
"2023-12-18 21:00:00",13401,0,6.899,77.9,0.01,306.2,0,-0.029,0
"2023-12-18 22:00:00",13402,0,5.705,84.8,0.032,356.6,0,-0.027,0
"2023-12-18 23:00:00",13403,0,5.457,68.88,0.033,242.3,0.458,-0.026,0
"2023-12-19 00:00:00",13404,0,7.314,72.19,0.054,227.8,0.264,-0.028,0
"2023-12-19 01:00:00",13405,0,8.25,63.76,0.067,210.4,0.147,-0.029,0
"2023-12-19 02:00:00",13406,0,8.76,58.63,0.102,215.4,0,-0.028,0
"2023-12-19 03:00:00",13407,0,8.12,62.65,0.056,206.6,0,-0.029,0
"2023-12-19 04:00:00",13408,0,7.66,61.9,0.139,215.5,0,-0.026,0
"2023-12-19 05:00:00",13409,0,7.842,60.67,0.24,202.6,0,-0.023,0
"2023-12-19 06:00:00",13410,0,7.506,61.76,0.168,221.8,0,-0.025,0
"2023-12-19 07:00:00",13411,0,6.926,63.19,0.088,221.6,0,-0.027,0.038
"2023-12-19 08:00:00",13412,0,6.908,62.33,0.089,216.8,9.19,0.008,0.515
"2023-12-19 09:00:00",13413,0,8.13,53.59,1.131,189.5,96.7,0.072,1.177
"2023-12-19 10:00:00",13414,0,10.88,48.21,2.596,185,306.1,0.191,1.722
"2023-12-19 11:00:00",13415,0,13.04,43.13,2.884,182.3,502.5,0.293,2.072
"2023-12-19 12:00:00",13416,0,15.44,43.44,2.668,187,608,0.363,2.194
"2023-12-19 13:00:00",13417,0,16.94,44.6,2.685,185.7,622.9,0.387,2.08
"2023-12-19 14:00:00",13418,0,17.46,42.17,2.606,187.5,567.9,0.36,1.747
"2023-12-19 15:00:00",13419,0,18.08,44.21,2.538,188.2,361.2,0.248,1.224
"2023-12-19 16:00:00",13420,0,17.53,44.43,2.884,184.4,162.1,0.14,0.578
"2023-12-19 17:00:00",13421,0,16.45,50.06,2.689,184.3,61.04,0.071,0.057
"2023-12-19 18:00:00",13422,0,14.59,58.55,1.741,184.3,10.33,0.018,0
"2023-12-19 19:00:00",13423,0,13.15,62.55,1.03,180.9,0,-0.003,0
"2023-12-19 20:00:00",13424,0,12.45,69.14,0.91,182.5,0,-0.008,0
"2023-12-19 21:00:00",13425,0,12.63,74.35,1.752,175.1,0,0.003,0
"2023-12-19 22:00:00",13426,0,13.07,81.1,1.874,180.8,0,0,0
"2023-12-19 23:00:00",13427,0,12.73,87.6,1.912,177.9,0,-0.005,0
"2023-12-20 00:00:00",13428,0,12.39,90.9,1.764,178.7,0,-0.01,0
"2023-12-20 01:00:00",13429,0,11.91,93.8,1.089,178,0,-0.016,0
"2023-12-20 02:00:00",13430,0,11.53,95.4,1.293,176.3,0,-0.016,0
"2023-12-20 03:00:00",13431,0,11.38,96.2,1.236,185.5,0,-0.017,0
"2023-12-20 04:00:00",13432,0,11.83,95.6,1.591,185.1,0,-0.015,0
"2023-12-20 05:00:00",13433,0,11.77,96.3,1.511,180.2,0,-0.015,0
"2023-12-20 06:00:00",13434,0,11.66,96.8,1.494,181.8,0,-0.016,0
"2023-12-20 07:00:00",13435,0,11.59,97.6,1.075,186.1,0,-0.019,0.037
"2023-12-20 08:00:00",13436,0,11.44,98.6,1.255,184.4,4.562,0.005,0.49
"2023-12-20 09:00:00",13437,0,11.86,97.8,1.744,179.5,39.12,0.022,1.126
"2023-12-20 10:00:00",13438,0,12.73,94.7,2.236,176.1,76.4,0.044,1.651
"2023-12-20 11:00:00",13439,0,13.98,89.5,2.082,182.1,138.8,0.085,1.993
"2023-12-20 12:00:00",13440,0,15.51,82.2,2.531,189.1,295.4,0.167,2.118
"2023-12-20 13:00:00",13441,0,16.81,73.25,3.075,187.7,350.1,0.207,2.018
